Timebands,TTV,Digi 24,Antena 3 CNN,B1TV,EuroNews,Realitatea Plus,Romania TV
17:15 - 17:30,20.92,0.37,0.66,0.03,0.09,0.07,1.02
17:30 - 17:45,20.62,0.26,0.58,0.01,0.06,0.11,0.94
17:45 - 18:00,21.25,0.18,0.46,0.0,0.05,0.13,0.99
18:00 - 18:15,22.46,0.26,0.46,0.02,0.0,0.24,0.94
18:15 - 18:30,24.27,0.36,0.44,0.11,0.0,0.27,1.03
18:30 - 18:45,25.31,0.33,0.63,0.12,0.0,0.28,1.05
18:45 - 19:00,26.9,0.45,0.59,0.18,0.0,0.17,0.73
19:00 - 19:15,30.6,0.35,0.56,0.02,0.0,0.1,0.71
19:15 - 19:30,32.07,0.54,0.63,0.01,0.0,0.11,0.83
19:30 - 19:45,32.31,0.69,0.45,0.02,0.0,0.26,0.51
19:45 - 20:00,32.97,1.06,0.46,0.18,0.0,0.23,0.4
20:00 - 20:15,35.14,0.67,1.07,0.04,0.01,0.35,0.52
20:15 - 20:30,36.41,0.37,1.25,0.07,0.01,0.45,0.37
20:30 - 20:45,36.78,0.34,1.13,0.12,0.0,0.37,0.51
20:45 - 21:00,37.0,0.41,0.77,0.11,0.0,0.34,0.41
21:00 - 21:15,38.25,0.61,0.92,0.19,0.0,0.48,0.55
21:15 - 21:30,37.9,0.38,0.88,0.24,0.0,0.74,0.52
21:30 - 21:45,37.58,0.14,0.99,0.29,0.03,0.45,0.58
21:45 - 22:00,36.17,0.09,0.77,0.22,0.05,0.63,0.38
22:00 - 22:15,34.91,0.32,1.21,0.12,0.0,0.93,0.45
22:15 - 22:30,32.09,0.16,0.98,0.21,0.0,0.71,0.73
22:30 - 22:45,29.79,0.22,0.74,0.14,0.0,0.44,0.9
22:45 - 23:00,27.21,0.32,0.54,0.16,0.0,0.65,0.75
23:00 - 23:15,26.02,0.32,0.58,0.2,0.0,0.8,0.81
23:15 - 23:30,25.17,0.21,0.69,0.2,0.0,0.74,1.07
23:30 - 23:45,22.75,0.2,0.91,0.1,0.0,0.68,1.08
23:45 - 24:00,19.02,0.23,0.54,0.27,0.01,0.27,1.01
24:00 - 24:15,16.95,0.3,0.54,0.11,0.03,0.23,1.17
24:15 - 24:30,14.15,0.19,0.63,0.03,0.02,0.21,0.98
24:30 - 24:45,12.44,0.1,0.51,0.05,0.0,0.24,0.84
24:45 - 25:00,11.31,0.13,0.28,0.01,0.0,0.29,0.6
25:00 - 25:15,10.0,0.1,0.05,0.0,0.0,0.19,0.56
25:15 - 25:30,9.29,0.07,0.24,0.0,0.0,0.16,0.46
25:30 - 25:45,8.41,0.0,0.24,0.0,0.0,0.16,0.46
25:45 - 26:00,7.34,0.03,0.24,0.0,0.0,0.17,0.41
Whole day,16.38,0.3,0.47,0.06,0.02,0.2,0.6
06:00,2.56,0.09,0.08,0.0,0.0,0.0,0.0
06:01,2.58,0.09,0.08,0.0,0.0,0.0,0.0
06:02,2.67,0.09,0.08,0.0,0.0,0.0,0.0
06:03,2.67,0.09,0.08,0.0,0.0,0.0,0.0
06:04,2.67,0.09,0.08,0.0,0.0,0.0,0.0
06:05,2.97,0.09,0.28,0.0,0.0,0.0,0.0
06:06,2.97,0.09,0.28,0.0,0.0,0.0,0.0
06:07,3.07,0.09,0.28,0.0,0.0,0.0,0.0
06:08,3.07,0.09,0.08,0.0,0.0,0.0,0.0
06:09,3.07,0.09,0.08,0.0,0.0,0.0,0.0
06:10,3.19,0.21,0.28,0.0,0.0,0.0,0.0
06:11,3.31,0.21,0.4,0.0,0.0,0.0,0.0
06:12,3.24,0.21,0.4,0.0,0.0,0.0,0.0
06:13,3.24,0.21,0.4,0.0,0.0,0.0,0.0
06:14,3.17,0.21,0.4,0.0,0.0,0.0,0.0
06:15,3.38,0.21,0.4,0.0,0.0,0.0,0.0
06:16,3.38,0.21,0.4,0.0,0.0,0.0,0.0
06:17,3.46,0.21,0.4,0.0,0.0,0.0,0.0
06:18,3.53,0.21,0.4,0.0,0.0,0.0,0.0
06:19,3.56,0.21,0.28,0.11,0.0,0.0,0.0
06:20,3.49,0.21,0.08,0.0,0.0,0.0,0.0
06:21,3.36,0.21,0.08,0.0,0.0,0.0,0.0
06:22,3.26,0.21,0.08,0.0,0.0,0.0,0.0
06:23,3.39,0.21,0.08,0.0,0.0,0.0,0.0
06:24,3.48,0.21,0.08,0.0,0.0,0.0,0.0
06:25,3.38,0.21,0.08,0.0,0.0,0.0,0.0
06:26,3.25,0.21,0.28,0.0,0.0,0.0,0.0
06:27,3.33,0.21,0.28,0.0,0.0,0.0,0.0
06:28,3.46,0.21,0.28,0.11,0.0,0.0,0.0
06:29,3.46,0.21,0.28,0.11,0.0,0.0,0.0
06:30,3.43,0.21,0.28,0.11,0.0,0.0,0.0
06:31,3.54,0.21,0.28,0.11,0.0,0.0,0.0
06:32,3.61,0.21,0.28,0.11,0.0,0.0,0.0
06:33,3.61,0.21,0.28,0.11,0.0,0.0,0.0
06:34,3.33,0.21,0.28,0.11,0.0,0.0,0.0
06:35,3.43,0.21,0.28,0.11,0.0,0.0,0.0
06:36,3.43,0.21,0.28,0.11,0.0,0.0,0.0
06:37,3.41,0.21,0.28,0.0,0.0,0.0,0.0
06:38,3.51,0.21,0.28,0.0,0.0,0.0,0.0
06:39,3.33,0.21,0.28,0.0,0.0,0.0,0.0
06:40,3.23,0.21,0.28,0.0,0.0,0.0,0.0
06:41,3.23,0.21,0.28,0.0,0.0,0.0,0.0
06:42,3.36,0.21,0.28,0.0,0.0,0.0,0.0
06:43,3.33,0.21,0.08,0.0,0.0,0.0,0.0
06:44,3.55,0.21,0.08,0.0,0.0,0.0,0.0
06:45,3.55,0.21,0.08,0.0,0.0,0.0,0.0
06:46,3.62,0.21,0.08,0.0,0.0,0.0,0.0
06:47,3.74,0.21,0.29,0.0,0.0,0.0,0.12
06:48,3.99,0.21,0.37,0.0,0.0,0.0,0.12
06:49,3.99,0.21,0.37,0.0,0.0,0.0,0.12
06:50,3.92,0.21,0.37,0.0,0.0,0.0,0.12
06:51,3.92,0.21,0.29,0.0,0.0,0.0,0.12
06:52,3.79,0.21,0.08,0.0,0.0,0.0,0.12
06:53,3.79,0.21,0.08,0.0,0.0,0.0,0.12
06:54,3.9,0.21,0.08,0.0,0.0,0.0,0.12
06:55,3.93,0.21,0.08,0.0,0.0,0.0,0.12
06:56,3.93,0.21,0.08,0.0,0.0,0.0,0.12
06:57,3.76,0.21,0.08,0.0,0.0,0.0,0.12
06:58,3.76,0.21,0.08,0.0,0.0,0.0,0.12
06:59,3.86,0.21,0.08,0.0,0.0,0.0,0.12
07:00,4.02,0.21,0.08,0.0,0.0,0.0,0.12
07:01,4.22,0.21,0.08,0.0,0.0,0.0,0.12
07:02,4.29,0.21,0.08,0.0,0.0,0.0,0.12
07:03,4.17,0.21,0.08,0.0,0.0,0.0,0.12
07:04,4.29,0.21,0.08,0.0,0.0,0.0,0.12
07:05,4.43,0.21,0.08,0.0,0.0,0.0,0.12
07:06,4.51,0.21,0.08,0.0,0.09,0.0,0.12
07:07,4.51,0.21,0.08,0.0,0.09,0.0,0.12
07:08,4.6,0.21,0.08,0.0,0.09,0.0,0.12
07:09,4.59,0.21,0.08,0.0,0.09,0.0,0.12
07:10,4.8,0.21,0.08,0.0,0.09,0.0,0.32
07:11,4.8,0.21,0.08,0.0,0.09,0.0,0.32
07:12,4.8,0.21,0.08,0.0,0.09,0.0,0.32
07:13,4.8,0.21,0.08,0.0,0.09,0.0,0.32
07:14,4.8,0.21,0.08,0.0,0.09,0.0,0.32
07:15,4.82,0.21,0.08,0.0,0.09,0.0,0.32
07:16,5.57,0.21,0.08,0.0,0.09,0.0,0.32
07:17,6.02,0.21,0.08,0.0,0.09,0.0,0.32
07:18,6.13,0.21,0.08,0.0,0.09,0.0,0.32
07:19,6.1,0.21,0.08,0.0,0.09,0.0,0.32
07:20,6.17,0.21,0.08,0.0,0.09,0.0,0.42
07:21,6.17,0.21,0.08,0.0,0.09,0.0,0.32
07:22,6.54,0.21,0.08,0.0,0.09,0.09,0.32
07:23,6.54,0.21,0.28,0.0,0.09,0.09,0.32
07:24,6.7,0.21,0.28,0.0,0.09,0.09,0.32
07:25,6.7,0.21,0.08,0.0,0.09,0.09,0.32
07:26,6.62,0.11,0.08,0.0,0.09,0.09,0.32
07:27,6.42,0.11,0.08,0.0,0.09,0.09,0.32
07:28,6.42,0.11,0.08,0.0,0.09,0.09,0.32
07:29,6.79,0.23,0.08,0.0,0.09,0.09,0.32
07:30,6.68,0.11,0.08,0.0,0.09,0.09,0.32
07:31,6.45,0.11,0.0,0.0,0.09,0.09,0.32
07:32,6.65,0.11,0.0,0.0,0.09,0.09,0.32
07:33,6.61,0.11,0.0,0.0,0.09,0.09,0.32
07:34,6.49,0.11,0.0,0.0,0.09,0.09,0.32
07:35,6.92,0.24,0.2,0.0,0.09,0.09,0.32
07:36,6.71,0.24,0.2,0.0,0.09,0.09,0.32
07:37,6.8,0.24,0.29,0.0,0.09,0.09,0.32
07:38,6.67,0.24,0.2,0.0,0.09,0.09,0.32
07:39,6.77,0.24,0.49,0.0,0.09,0.09,0.32
07:40,6.91,0.24,0.29,0.0,0.09,0.0,0.32
07:41,6.91,0.24,0.29,0.0,0.09,0.0,0.32
07:42,6.83,0.24,0.29,0.0,0.09,0.0,0.32
07:43,6.91,0.24,0.29,0.0,0.09,0.0,0.32
07:44,6.9,0.24,0.29,0.08,0.09,0.0,0.32
07:45,7.06,0.31,0.29,0.08,0.09,0.0,0.32
07:46,6.99,0.31,0.29,0.08,0.09,0.0,0.49
07:47,7.1,0.31,0.29,0.08,0.09,0.0,0.49
07:48,6.9,0.31,0.29,0.08,0.09,0.0,0.12
07:49,7.19,0.31,0.4,0.08,0.09,0.0,0.12
07:50,7.08,0.31,0.4,0.0,0.09,0.0,0.2
07:51,6.95,0.39,0.4,0.0,0.09,0.0,0.12
07:52,7.04,0.27,0.29,0.0,0.09,0.0,0.12
07:53,7.04,0.27,0.29,0.0,0.09,0.0,0.12
07:54,7.07,0.19,0.29,0.0,0.09,0.0,0.12
07:55,7.07,0.19,0.29,0.0,0.09,0.0,0.12
07:56,6.99,0.19,0.29,0.0,0.09,0.0,0.12
07:57,6.96,0.19,0.29,0.0,0.09,0.0,0.12
07:58,6.88,0.11,0.29,0.0,0.09,0.0,0.12
07:59,6.95,0.11,0.29,0.0,0.09,0.0,0.12
08:00,7.9,0.11,0.29,0.32,0.09,0.0,0.24
08:01,8.14,0.11,0.29,0.39,0.09,0.0,0.32
08:02,8.25,0.11,0.29,0.39,0.09,0.0,0.32
08:03,7.92,0.19,0.38,0.0,0.09,0.0,0.32
08:04,8.32,0.27,0.46,0.0,0.09,0.0,0.32
08:05,8.23,0.27,0.46,0.0,0.09,0.0,0.32
08:06,8.24,0.27,0.46,0.0,0.09,0.0,0.32
08:07,8.43,0.27,0.46,0.0,0.09,0.0,0.32
08:08,8.51,0.3,0.46,0.0,0.09,0.0,0.32
08:09,8.79,0.3,0.46,0.0,0.09,0.08,0.32
08:10,8.84,0.41,0.46,0.0,0.09,0.08,0.32
08:11,8.83,0.41,0.17,0.0,0.09,0.08,0.32
08:12,8.44,0.41,0.17,0.0,0.09,0.08,0.32
08:13,8.76,0.41,0.17,0.0,0.09,0.08,0.32
08:14,8.94,0.41,0.17,0.0,0.09,0.08,0.32
08:15,9.08,0.41,0.17,0.0,0.09,0.08,0.32
08:16,9.01,0.3,0.17,0.0,0.09,0.08,0.24
08:17,8.96,0.3,0.17,0.0,0.09,0.08,0.24
08:18,9.35,0.38,0.17,0.0,0.09,0.08,0.24
08:19,9.24,0.38,0.17,0.0,0.09,0.08,0.24
08:20,9.36,0.38,0.17,0.0,0.09,0.08,0.34
08:21,9.13,0.19,0.17,0.0,0.2,0.08,0.34
08:22,9.12,0.19,0.17,0.0,0.2,0.08,0.34
08:23,9.2,0.19,0.17,0.0,0.2,0.08,0.34
08:24,9.11,0.19,0.17,0.0,0.2,0.08,0.34
08:25,9.18,0.11,0.25,0.0,0.2,0.08,0.34
08:26,9.51,0.11,0.25,0.0,0.2,0.08,0.34
08:27,9.58,0.11,0.25,0.0,0.28,0.08,0.34
08:28,9.16,0.3,0.25,0.0,0.08,0.08,0.34
08:29,9.33,0.19,0.25,0.0,0.08,0.08,0.34
08:30,9.48,0.19,0.25,0.0,0.08,0.08,0.34
08:31,9.52,0.19,0.25,0.0,0.08,0.08,0.34
08:32,9.75,0.41,0.17,0.0,0.08,0.08,0.34
08:33,9.86,0.41,0.17,0.0,0.08,0.08,0.53
08:34,10.21,0.33,0.17,0.0,0.08,0.28,0.61
08:35,10.66,0.33,0.17,0.0,0.08,0.28,0.61
08:36,10.58,0.33,0.17,0.0,0.08,0.28,0.61
08:37,10.58,0.44,0.36,0.0,0.08,0.28,0.42
08:38,10.66,0.44,0.17,0.0,0.08,0.47,0.42
08:39,10.27,0.44,0.17,0.0,0.08,0.2,0.42
08:40,10.56,0.53,0.17,0.0,0.08,0.2,0.42
08:41,10.66,0.44,0.17,0.0,0.08,0.2,0.42
08:42,10.58,0.44,0.17,0.0,0.08,0.2,0.42
08:43,10.23,0.44,0.17,0.0,0.08,0.0,0.62
08:44,10.1,0.44,0.17,0.0,0.08,0.0,0.62
08:45,9.99,0.44,0.09,0.0,0.08,0.0,0.62
08:46,10.3,0.44,0.09,0.0,0.08,0.0,0.62
08:47,10.89,0.44,0.09,0.06,0.08,0.0,0.62
08:48,11.21,0.52,0.19,0.06,0.08,0.0,0.62
08:49,11.26,0.51,0.19,0.06,0.08,0.0,0.62
08:50,11.07,0.44,0.19,0.06,0.08,0.0,0.62
08:51,11.82,0.44,0.19,0.06,0.08,0.0,0.62
08:52,11.82,0.44,0.19,0.06,0.08,0.0,0.62
08:53,11.09,0.22,0.19,0.06,0.08,0.07,0.62
08:54,11.23,0.22,0.09,0.0,0.08,0.0,0.62
08:55,11.46,0.22,0.09,0.0,0.08,0.0,0.62
08:56,11.61,0.57,0.09,0.0,0.08,0.0,0.62
08:57,11.41,0.57,0.09,0.0,0.0,0.0,0.62
08:58,11.92,0.67,0.09,0.0,0.0,0.0,0.62
08:59,11.77,0.67,0.09,0.0,0.0,0.0,0.91
09:00,12.17,0.67,0.09,0.0,0.0,0.0,0.91
09:01,12.17,0.67,0.09,0.0,0.0,0.0,0.91
09:02,12.29,0.67,0.09,0.0,0.0,0.0,0.91
09:03,12.46,0.67,0.09,0.0,0.0,0.0,0.91
09:04,12.53,0.67,0.09,0.0,0.0,0.08,0.83
09:05,12.85,0.67,0.09,0.0,0.0,0.08,0.83
09:06,13.03,0.67,0.09,0.0,0.0,0.08,0.83
09:07,13.26,0.67,0.19,0.0,0.0,0.08,0.83
09:08,13.49,0.67,0.19,0.0,0.0,0.08,0.83
09:09,13.82,0.67,0.19,0.0,0.0,0.08,0.83
09:10,13.5,0.67,0.19,0.0,0.0,0.08,0.83
09:11,13.2,0.67,0.19,0.0,0.0,0.08,0.83
09:12,13.31,0.67,0.19,0.0,0.0,0.08,0.94
09:13,13.32,0.57,0.19,0.0,0.0,0.08,0.94
09:14,13.42,0.46,0.19,0.0,0.0,0.08,0.94
09:15,13.03,0.77,0.19,0.0,0.0,0.08,0.94
09:16,13.08,0.46,0.51,0.0,0.06,0.08,0.94
09:17,13.51,0.46,0.19,0.0,0.0,0.39,0.83
09:18,13.61,0.46,0.09,0.0,0.0,0.39,0.83
09:19,13.78,0.46,0.09,0.0,0.0,0.39,0.83
09:20,13.58,0.55,0.19,0.0,0.0,0.39,0.83
09:21,13.58,0.55,0.19,0.0,0.0,0.39,0.83
09:22,13.46,0.46,0.19,0.0,0.0,0.08,0.83
09:23,13.71,0.46,0.19,0.0,0.0,0.08,0.83
09:24,14.1,0.46,0.19,0.0,0.0,0.08,0.83
09:25,13.72,0.46,0.19,0.0,0.0,0.08,0.83
09:26,13.86,0.46,0.19,0.0,0.0,0.08,0.83
09:27,13.9,0.34,0.19,0.0,0.0,0.08,0.83
09:28,14.1,0.34,0.19,0.0,0.0,0.08,0.83
09:29,14.1,0.44,0.19,0.0,0.0,0.08,0.83
09:30,14.23,0.44,0.19,0.14,0.0,0.08,0.83
09:31,13.76,0.44,0.19,0.16,0.0,0.08,0.83
09:32,13.44,0.44,0.19,0.06,0.0,0.18,0.83
09:33,13.6,0.44,0.19,0.06,0.0,0.08,0.83
09:34,13.39,0.44,0.19,0.06,0.0,0.08,0.83
09:35,13.39,0.44,0.19,0.06,0.0,0.08,0.83
09:36,13.44,0.34,0.19,0.06,0.0,0.08,0.83
09:37,13.49,0.34,0.19,0.06,0.0,0.08,0.83
09:38,14.03,0.45,0.19,0.06,0.0,0.08,1.0
09:39,13.84,0.45,0.19,0.06,0.0,0.08,1.0
09:40,14.21,0.45,0.19,0.06,0.0,0.08,1.0
09:41,14.13,0.76,0.19,0.06,0.0,0.08,1.0
09:42,14.07,0.76,0.19,0.06,0.0,0.08,1.0
09:43,14.44,0.86,0.19,0.06,0.0,0.08,1.0
09:44,14.36,0.86,0.19,0.06,0.0,0.08,1.0
09:45,14.28,0.86,0.19,0.06,0.0,0.08,1.0
09:46,14.41,0.86,0.19,0.06,0.0,0.2,1.0
09:47,14.51,0.86,0.19,0.06,0.0,0.2,1.0
09:48,14.64,0.98,0.19,0.06,0.0,0.2,1.0
09:49,14.57,0.98,0.19,0.06,0.0,0.2,1.06
09:50,15.25,0.76,0.19,0.06,0.0,0.2,1.06
09:51,15.59,0.76,0.44,0.06,0.0,0.2,1.0
09:52,15.17,0.66,0.44,0.23,0.0,0.08,0.99
09:53,15.07,0.57,0.28,0.23,0.0,0.16,0.99
09:54,15.04,0.45,0.19,0.06,0.0,0.08,0.9
09:55,15.3,0.45,0.19,0.06,0.0,0.08,0.9
09:56,15.19,0.45,0.19,0.06,0.0,0.08,0.9
09:57,14.61,0.45,0.19,0.06,0.0,0.39,0.9
09:58,14.84,0.45,0.19,0.06,0.0,0.39,0.9
09:59,14.93,0.52,0.19,0.06,0.0,0.08,1.22
10:00,14.93,0.52,0.19,0.23,0.0,0.08,1.22
10:01,15.02,0.52,0.19,0.23,0.0,0.27,1.22
10:02,15.16,0.52,0.09,0.23,0.0,0.27,1.22
10:03,15.48,0.52,0.09,0.23,0.0,0.27,1.22
10:04,15.2,0.52,0.09,0.23,0.0,0.27,1.22
10:05,15.24,0.52,0.09,0.23,0.0,0.27,1.22
10:06,15.24,0.52,0.09,0.23,0.0,0.27,1.22
10:07,15.14,0.39,0.09,0.23,0.0,0.27,1.22
10:08,15.25,0.39,0.09,0.23,0.0,0.27,1.22
10:09,15.35,0.39,0.09,0.23,0.0,0.27,1.22
10:10,15.55,0.39,0.09,0.23,0.0,0.27,1.22
10:11,15.34,0.39,0.09,0.23,0.0,0.27,1.22
10:12,15.62,0.51,0.16,0.23,0.0,0.08,1.22
10:13,15.43,0.51,0.16,0.23,0.0,0.08,1.22
10:14,15.31,0.51,0.16,0.23,0.0,0.08,1.22
10:15,15.23,0.51,0.16,0.23,0.0,0.0,1.22
10:16,15.35,0.51,0.38,0.23,0.0,0.0,1.22
10:17,15.24,0.51,0.38,0.23,0.0,0.0,1.29
10:18,15.12,0.51,0.26,0.23,0.0,0.0,1.4
10:19,15.3,0.51,0.26,0.23,0.0,0.0,1.4
10:20,15.57,0.58,0.09,0.23,0.0,0.11,1.47
10:21,15.62,0.75,0.17,0.06,0.0,0.0,1.47
10:22,15.59,0.75,0.19,0.06,0.0,0.0,1.4
10:23,15.79,0.75,0.19,0.13,0.0,0.0,1.4
10:24,15.85,0.82,0.09,0.06,0.0,0.0,1.4
10:25,15.96,0.82,0.09,0.06,0.0,0.0,1.33
10:26,15.96,0.67,0.16,0.06,0.0,0.0,1.4
10:27,16.57,0.67,0.16,0.06,0.0,0.08,1.33
10:28,16.26,0.67,0.09,0.06,0.0,0.24,1.16
10:29,15.99,0.67,0.16,0.39,0.09,0.0,1.23
10:30,15.69,0.67,0.16,0.21,0.0,0.0,1.26
10:31,15.97,0.56,0.09,0.21,0.0,0.0,1.34
10:32,15.69,0.56,0.09,0.21,0.0,0.0,1.23
10:33,15.62,0.56,0.09,0.21,0.0,0.0,1.23
10:34,16.03,0.62,0.09,0.21,0.0,0.0,1.23
10:35,15.92,0.8,0.09,0.14,0.0,0.0,1.23
10:36,15.86,0.73,0.16,0.08,0.0,0.0,1.23
10:37,15.94,0.81,0.09,0.08,0.0,0.0,1.23
10:38,16.22,0.81,0.09,0.08,0.0,0.0,1.3
10:39,16.35,0.82,0.09,0.08,0.0,0.0,1.37
10:40,16.14,0.82,0.25,0.08,0.0,0.0,1.3
10:41,15.51,0.65,0.25,0.08,0.17,0.0,0.87
10:42,15.49,0.65,0.36,0.08,0.17,0.0,0.75
10:43,15.44,0.72,0.36,0.08,0.17,0.0,0.75
10:44,15.2,0.48,0.42,0.08,0.17,0.0,0.61
10:45,15.2,0.48,0.42,0.08,0.17,0.0,0.61
10:46,15.02,0.48,0.42,0.08,0.17,0.0,0.61
10:47,14.82,0.48,0.42,0.08,0.17,0.0,0.61
10:48,14.86,0.65,0.32,0.08,0.0,0.0,0.61
10:49,14.86,0.72,0.25,0.08,0.0,0.0,0.61
10:50,14.91,0.65,0.18,0.15,0.0,0.0,0.49
10:51,14.91,0.65,0.18,0.15,0.0,0.0,0.49
10:52,15.24,0.65,0.18,0.15,0.0,0.0,0.49
10:53,15.2,0.59,0.18,0.15,0.0,0.0,0.49
10:54,15.22,0.59,0.18,0.15,0.0,0.0,0.49
10:55,15.24,0.59,0.18,0.15,0.0,0.0,0.49
10:56,15.34,0.59,0.18,0.15,0.0,0.0,0.49
10:57,15.07,0.59,0.17,0.15,0.0,0.0,0.49
10:58,14.84,0.37,0.18,0.15,0.0,0.0,0.49
10:59,14.97,0.37,0.28,0.08,0.0,0.0,0.49
11:00,14.84,0.37,0.28,0.08,0.0,0.0,0.49
11:01,15.07,0.27,0.18,0.08,0.0,0.0,0.49
11:02,14.93,0.27,0.28,0.08,0.0,0.2,0.49
11:03,14.93,0.34,0.28,0.08,0.0,0.2,0.49
11:04,14.71,0.34,0.42,0.08,0.0,0.2,0.49
11:05,14.91,0.44,0.31,0.08,0.0,0.2,0.49
11:06,15.22,0.44,0.31,0.08,0.0,0.2,0.61
11:07,15.34,0.56,0.31,0.08,0.0,0.2,0.61
11:08,14.95,0.67,0.31,0.08,0.0,0.2,0.61
11:09,14.89,0.67,0.31,0.08,0.0,0.2,0.61
11:10,14.88,0.5,0.31,0.16,0.0,0.2,0.69
11:11,14.89,0.5,0.38,0.16,0.0,0.2,0.61
11:12,15.24,0.5,0.31,0.16,0.0,0.2,0.61
11:13,15.04,0.58,0.31,0.08,0.0,0.2,0.61
11:14,14.97,0.58,0.31,0.08,0.0,0.2,0.61
11:15,14.97,0.58,0.31,0.08,0.0,0.2,0.61
11:16,15.1,0.47,0.31,0.08,0.0,0.2,0.61
11:17,15.1,0.47,0.4,0.08,0.0,0.2,0.7
11:18,14.97,0.47,0.4,0.08,0.0,0.2,0.61
