Timebands,TTV,Digi 24,Antena 3 CNN,B1TV,EuroNews,Realitatea Plus,Romania TV
11:00 - 11:15,9.4,0.15,0.33,0.0,0.0,0.34,0.71
11:15 - 11:30,9.11,0.27,0.35,0.01,0.0,0.21,0.92
11:30 - 11:45,9.19,0.6,0.34,0.0,0.0,0.22,0.64
11:45 - 12:00,9.39,0.7,0.58,0.01,0.14,0.12,0.22
12:00 - 12:15,9.61,0.75,0.59,0.02,0.23,0.34,0.52
12:15 - 12:30,9.57,0.62,0.51,0.04,0.23,0.58,0.4
12:30 - 12:45,8.52,0.6,0.47,0.01,0.09,0.41,0.51
12:45 - 13:00,8.85,0.49,0.57,0.0,0.0,0.19,0.57
13:00 - 13:15,9.36,0.27,0.6,0.0,0.0,0.02,0.79
13:15 - 13:30,9.68,0.34,0.65,0.0,0.0,0.08,0.74
13:30 - 13:45,10.97,0.35,0.81,0.0,0.0,0.11,0.78
13:45 - 14:00,11.67,0.33,0.63,0.01,0.0,0.04,0.99
14:00 - 14:15,11.76,0.33,0.76,0.0,0.02,0.0,1.15
14:15 - 14:30,11.89,0.42,0.71,0.04,0.0,0.01,0.99
14:30 - 14:45,11.83,0.37,0.76,0.01,0.0,0.18,0.64
14:45 - 15:00,11.85,0.34,0.64,0.0,0.0,0.23,0.35
15:00 - 15:15,11.94,0.35,0.69,0.01,0.0,0.33,0.44
15:15 - 15:30,11.94,0.41,0.86,0.03,0.0,0.21,0.54
15:30 - 15:45,11.97,0.39,0.76,0.0,0.0,0.07,0.46
15:45 - 16:00,12.05,0.63,0.66,0.0,0.0,0.0,0.2
16:00 - 16:15,12.15,0.44,0.84,0.0,0.0,0.19,0.43
16:15 - 16:30,12.89,0.43,0.73,0.0,0.0,0.25,0.56
16:30 - 16:45,13.71,0.37,0.74,0.02,0.0,0.25,0.44
16:45 - 17:00,13.79,0.38,0.71,0.0,0.0,0.23,0.4
17:00 - 17:15,14.4,0.47,1.07,0.12,0.0,0.03,0.65
17:15 - 17:30,14.98,0.72,0.88,0.01,0.06,0.15,0.53
17:30 - 17:45,15.75,0.76,0.75,0.25,0.18,0.24,0.47
17:45 - 18:00,17.69,0.75,0.63,0.08,0.01,0.39,0.49
18:00 - 18:15,18.6,0.53,1.22,0.06,0.0,0.4,0.59
18:15 - 18:30,18.7,0.63,1.03,0.1,0.0,0.37,0.56
18:30 - 18:45,19.47,0.6,0.79,0.09,0.0,0.17,0.62
18:45 - 19:00,20.75,0.62,0.67,0.08,0.05,0.47,0.44
19:00 - 19:15,23.03,0.22,0.83,0.14,0.0,0.67,0.37
19:15 - 19:30,24.36,0.19,0.98,0.1,0.0,0.5,0.41
19:30 - 19:45,25.95,0.06,0.91,0.11,0.0,0.42,0.45
19:45 - 20:00,26.57,0.25,0.85,0.12,0.01,0.35,0.54
20:00 - 20:15,26.44,0.47,0.73,0.04,0.03,0.32,0.74
20:15 - 20:30,27.32,0.79,0.48,0.09,0.0,0.23,0.41
20:30 - 20:45,30.11,0.69,0.33,0.07,0.0,0.26,0.49
20:45 - 21:00,31.17,0.61,0.39,0.01,0.0,0.34,0.34
21:00 - 21:15,31.67,0.69,0.28,0.05,0.0,0.42,0.37
21:15 - 21:30,31.17,0.81,0.28,0.09,0.0,0.23,0.66
21:30 - 21:45,30.86,0.6,0.43,0.15,0.06,0.24,0.56
21:45 - 22:00,30.4,0.7,0.28,0.11,0.03,0.2,0.44
22:00 - 22:15,29.22,0.78,0.41,0.01,0.02,0.12,0.51
22:15 - 22:30,28.69,0.67,0.29,0.0,0.0,0.12,0.74
22:30 - 22:45,27.45,0.57,0.53,0.0,0.0,0.12,0.6
22:45 - 23:00,27.06,0.55,0.47,0.07,0.0,0.12,0.48
23:00 - 23:15,24.92,0.6,0.46,0.2,0.05,0.16,0.44
23:15 - 23:30,22.46,0.56,0.46,0.09,0.07,0.24,0.92
23:30 - 23:45,21.54,0.43,0.43,0.03,0.07,0.23,1.06
23:45 - 24:00,18.86,0.28,0.42,0.0,0.02,0.19,0.76
24:00 - 24:15,16.01,0.31,0.24,0.0,0.0,0.13,1.21
24:15 - 24:30,13.83,0.26,0.2,0.02,0.0,0.15,1.31
24:30 - 24:45,11.95,0.23,0.22,0.09,0.01,0.01,1.08
24:45 - 25:00,10.68,0.2,0.09,0.05,0.0,0.11,0.69
25:00 - 25:15,9.83,0.38,0.18,0.03,0.0,0.1,0.74
25:15 - 25:30,8.74,0.4,0.16,0.0,0.0,0.11,0.8
25:30 - 25:45,7.76,0.31,0.08,0.0,0.0,0.1,0.87
25:45 - 26:00,7.31,0.22,0.13,0.0,0.0,0.1,0.73
Whole day,12.83,0.37,0.4,0.03,0.02,0.16,0.51
06:00,4.5,0.11,0.29,0.0,0.0,0.08,0.3
06:01,4.3,0.11,0.29,0.0,0.0,0.08,0.3
06:02,4.3,0.11,0.29,0.0,0.0,0.0,0.3
06:03,4.41,0.11,0.29,0.0,0.0,0.0,0.3
06:04,4.48,0.11,0.37,0.0,0.0,0.0,0.3
06:05,4.4,0.11,0.29,0.0,0.0,0.0,0.3
06:06,4.4,0.11,0.09,0.0,0.0,0.0,0.3
06:07,4.4,0.11,0.09,0.0,0.0,0.0,0.3
06:08,4.23,0.11,0.09,0.0,0.0,0.0,0.3
06:09,4.23,0.11,0.09,0.0,0.0,0.0,0.3
06:10,4.23,0.11,0.09,0.0,0.0,0.0,0.3
06:11,4.35,0.22,0.09,0.0,0.0,0.0,0.3
06:12,4.47,0.22,0.09,0.0,0.0,0.0,0.3
06:13,4.47,0.22,0.09,0.0,0.0,0.0,0.3
06:14,4.55,0.22,0.09,0.0,0.0,0.0,0.3
06:15,4.55,0.22,0.09,0.0,0.0,0.0,0.3
06:16,4.55,0.22,0.09,0.0,0.0,0.0,0.3
06:17,4.4,0.22,0.09,0.0,0.0,0.0,0.3
06:18,4.59,0.22,0.09,0.0,0.0,0.08,0.4
06:19,4.66,0.22,0.09,0.0,0.0,0.0,0.4
06:20,4.46,0.22,0.09,0.0,0.0,0.0,0.4
06:21,4.69,0.22,0.09,0.11,0.0,0.0,0.4
06:22,4.69,0.22,0.09,0.0,0.0,0.0,0.4
06:23,4.49,0.22,0.09,0.0,0.0,0.0,0.2
06:24,4.38,0.22,0.09,0.0,0.0,0.0,0.2
06:25,4.38,0.11,0.09,0.0,0.0,0.0,0.2
06:26,4.38,0.11,0.09,0.0,0.0,0.0,0.2
06:27,4.26,0.11,0.09,0.0,0.0,0.0,0.2
06:28,4.33,0.11,0.09,0.0,0.0,0.0,0.2
06:29,4.33,0.11,0.09,0.0,0.0,0.0,0.2
06:30,4.33,0.11,0.09,0.0,0.0,0.0,0.2
06:31,4.57,0.11,0.09,0.0,0.0,0.0,0.2
06:32,4.65,0.11,0.09,0.0,0.0,0.0,0.2
06:33,4.67,0.11,0.09,0.0,0.0,0.0,0.2
06:34,4.79,0.11,0.09,0.0,0.0,0.0,0.2
06:35,4.82,0.11,0.09,0.0,0.0,0.0,0.2
06:36,4.73,0.11,0.0,0.0,0.0,0.0,0.2
06:37,4.55,0.2,0.0,0.0,0.0,0.0,0.2
06:38,4.55,0.2,0.0,0.0,0.0,0.0,0.2
06:39,4.55,0.2,0.0,0.0,0.0,0.0,0.2
06:40,4.71,0.2,0.08,0.0,0.0,0.0,0.2
06:41,4.61,0.2,0.0,0.0,0.0,0.0,0.2
06:42,4.61,0.2,0.0,0.0,0.0,0.0,0.2
06:43,4.44,0.2,0.0,0.0,0.0,0.0,0.2
06:44,4.51,0.2,0.0,0.0,0.0,0.08,0.2
06:45,5.14,0.2,0.2,0.0,0.0,0.08,0.2
06:46,4.98,0.2,0.29,0.0,0.0,0.0,0.2
06:47,4.98,0.28,0.2,0.0,0.0,0.0,0.2
06:48,4.98,0.28,0.0,0.0,0.0,0.0,0.2
06:49,5.09,0.28,0.0,0.0,0.0,0.0,0.2
06:50,5.06,0.17,0.0,0.0,0.0,0.0,0.2
06:51,4.88,0.17,0.0,0.0,0.0,0.0,0.2
06:52,5.08,0.17,0.0,0.0,0.0,0.0,0.2
06:53,5.07,0.17,0.0,0.0,0.0,0.0,0.1
06:54,5.15,0.17,0.0,0.0,0.0,0.0,0.0
06:55,5.07,0.17,0.0,0.0,0.0,0.0,0.0
06:56,5.07,0.17,0.0,0.0,0.0,0.0,0.0
06:57,5.25,0.17,0.0,0.0,0.0,0.0,0.0
06:58,5.02,0.17,0.0,0.0,0.0,0.0,0.0
06:59,5.15,0.17,0.0,0.0,0.0,0.0,0.0
07:00,5.14,0.25,0.0,0.0,0.0,0.0,0.0
07:01,5.22,0.25,0.0,0.0,0.0,0.0,0.0
07:02,5.29,0.25,0.0,0.0,0.0,0.0,0.0
07:03,5.21,0.25,0.0,0.0,0.0,0.0,0.0
07:04,5.66,0.32,0.0,0.0,0.0,0.0,0.0
07:05,5.66,0.44,0.0,0.0,0.0,0.0,0.0
07:06,5.86,0.36,0.08,0.0,0.0,0.0,0.0
07:07,6.13,0.36,0.08,0.0,0.0,0.0,0.0
07:08,6.11,0.36,0.08,0.08,0.0,0.0,0.0
07:09,6.03,0.36,0.08,0.0,0.0,0.0,0.0
07:10,6.1,0.28,0.08,0.0,0.0,0.0,0.0
07:11,6.18,0.35,0.0,0.0,0.0,0.0,0.0
07:12,6.18,0.35,0.0,0.0,0.0,0.0,0.0
07:13,6.13,0.35,0.0,0.0,0.0,0.0,0.0
07:14,6.13,0.35,0.0,0.0,0.0,0.0,0.0
07:15,6.02,0.35,0.0,0.0,0.0,0.0,0.0
07:16,6.02,0.35,0.0,0.0,0.0,0.0,0.0
07:17,6.34,0.35,0.0,0.0,0.0,0.0,0.0
07:18,6.34,0.28,0.0,0.0,0.0,0.0,0.08
07:19,6.26,0.2,0.0,0.0,0.0,0.0,0.08
07:20,6.26,0.2,0.0,0.0,0.0,0.08,0.0
07:21,6.32,0.2,0.0,0.0,0.0,0.0,0.1
07:22,6.5,0.2,0.0,0.0,0.0,0.0,0.1
07:23,6.58,0.2,0.0,0.0,0.0,0.0,0.1
07:24,6.83,0.2,0.0,0.0,0.0,0.0,0.1
07:25,6.83,0.28,0.0,0.0,0.0,0.0,0.1
07:26,6.83,0.37,0.0,0.0,0.0,0.0,0.1
07:27,6.98,0.37,0.0,0.0,0.0,0.0,0.1
07:28,7.22,0.52,0.0,0.0,0.0,0.0,0.1
07:29,7.09,0.52,0.1,0.0,0.0,0.0,0.1
07:30,7.48,0.52,0.1,0.0,0.0,0.0,0.1
07:31,7.33,0.37,0.1,0.0,0.0,0.0,0.1
07:32,7.33,0.37,0.1,0.0,0.0,0.0,0.1
07:33,7.13,0.37,0.0,0.0,0.0,0.0,0.1
07:34,7.19,0.25,0.0,0.0,0.0,0.0,0.18
07:35,7.03,0.17,0.08,0.0,0.0,0.0,0.1
07:36,7.03,0.31,0.08,0.0,0.0,0.0,0.1
07:37,6.97,0.2,0.18,0.0,0.0,0.0,0.1
07:38,7.02,0.31,0.08,0.0,0.0,0.0,0.1
07:39,6.95,0.31,0.08,0.0,0.0,0.0,0.1
07:40,6.8,0.2,0.08,0.0,0.0,0.0,0.1
07:41,6.69,0.2,0.08,0.0,0.0,0.0,0.1
07:42,6.43,0.2,0.08,0.0,0.0,0.0,0.1
07:43,6.47,0.2,0.08,0.0,0.0,0.0,0.1
07:44,6.33,0.2,0.0,0.08,0.0,0.0,0.1
07:45,6.42,0.2,0.09,0.08,0.0,0.0,0.1
07:46,6.56,0.2,0.09,0.08,0.09,0.0,0.1
07:47,6.37,0.2,0.09,0.08,0.09,0.0,0.1
07:48,6.48,0.2,0.09,0.08,0.09,0.0,0.1
07:49,6.56,0.29,0.09,0.08,0.09,0.0,0.1
07:50,6.94,0.29,0.09,0.08,0.09,0.0,0.1
07:51,7.16,0.36,0.09,0.0,0.0,0.0,0.1
07:52,7.25,0.47,0.09,0.0,0.0,0.0,0.1
07:53,7.21,0.47,0.09,0.0,0.0,0.11,0.1
07:54,7.11,0.36,0.09,0.0,0.0,0.0,0.0
07:55,6.99,0.5,0.19,0.0,0.0,0.0,0.0
07:56,6.99,0.36,0.19,0.0,0.0,0.0,0.0
07:57,6.91,0.36,0.19,0.0,0.0,0.0,0.1
07:58,7.01,0.27,0.19,0.0,0.0,0.0,0.1
07:59,7.08,0.27,0.29,0.0,0.0,0.0,0.1
08:00,7.27,0.27,0.29,0.0,0.0,0.0,0.33
08:01,7.46,0.27,0.29,0.0,0.0,0.0,0.33
08:02,7.36,0.27,0.19,0.0,0.0,0.0,0.33
08:03,7.36,0.27,0.19,0.0,0.0,0.0,0.33
08:04,7.3,0.27,0.19,0.0,0.0,0.0,0.33
08:05,7.53,0.27,0.19,0.0,0.0,0.0,0.33
08:06,7.38,0.27,0.19,0.0,0.0,0.0,0.33
08:07,7.46,0.27,0.19,0.0,0.0,0.0,0.33
08:08,6.99,0.2,0.19,0.0,0.0,0.0,0.1
08:09,7.14,0.44,0.19,0.0,0.0,0.0,0.1
08:10,7.15,0.44,0.19,0.0,0.0,0.0,0.1
08:11,7.12,0.44,0.19,0.0,0.0,0.0,0.1
08:12,7.24,0.44,0.19,0.0,0.0,0.0,0.1
08:13,7.24,0.44,0.19,0.0,0.0,0.0,0.1
08:14,7.42,0.44,0.29,0.0,0.0,0.0,0.1
08:15,7.42,0.44,0.29,0.0,0.0,0.0,0.1
08:16,7.25,0.44,0.19,0.0,0.0,0.0,0.1
08:17,7.15,0.44,0.19,0.0,0.0,0.0,0.1
08:18,7.27,0.44,0.19,0.0,0.0,0.0,0.1
08:19,7.37,0.44,0.29,0.0,0.0,0.0,0.1
08:20,6.95,0.44,0.29,0.0,0.0,0.0,0.1
08:21,6.73,0.44,0.19,0.0,0.0,0.0,0.1
08:22,6.73,0.35,0.19,0.0,0.0,0.0,0.1
08:23,6.94,0.35,0.19,0.0,0.0,0.0,0.22
08:24,7.11,0.35,0.19,0.0,0.0,0.0,0.22
08:25,7.11,0.35,0.19,0.0,0.0,0.0,0.22
08:26,7.11,0.35,0.19,0.0,0.0,0.0,0.22
08:27,7.29,0.45,0.29,0.0,0.0,0.0,0.22
08:28,7.29,0.45,0.29,0.0,0.0,0.0,0.22
08:29,7.35,0.45,0.28,0.0,0.0,0.0,0.22
08:30,7.27,0.45,0.28,0.0,0.0,0.0,0.22
08:31,7.37,0.44,0.28,0.0,0.1,0.0,0.22
08:32,7.54,0.44,0.28,0.0,0.1,0.0,0.22
08:33,8.01,0.44,0.35,0.0,0.1,0.0,0.22
08:34,7.95,0.44,0.35,0.0,0.1,0.0,0.22
08:35,7.95,0.44,0.35,0.0,0.1,0.0,0.22
08:36,8.03,0.44,0.35,0.0,0.1,0.0,0.22
08:37,7.71,0.44,0.28,0.0,0.1,0.0,0.22
08:38,7.79,0.44,0.28,0.0,0.0,0.0,0.22
08:39,7.79,0.44,0.28,0.0,0.0,0.0,0.22
08:40,7.79,0.44,0.28,0.0,0.0,0.0,0.22
08:41,7.84,0.44,0.28,0.0,0.0,0.0,0.22
08:42,7.84,0.44,0.28,0.0,0.0,0.0,0.22
08:43,7.71,0.53,0.37,0.0,0.0,0.0,0.22
08:44,7.71,0.35,0.37,0.0,0.18,0.0,0.22
08:45,8.01,0.35,0.37,0.0,0.18,0.0,0.3
08:46,7.95,0.35,0.37,0.0,0.18,0.0,0.3
08:47,7.95,0.35,0.37,0.0,0.18,0.0,0.22
08:48,7.95,0.24,0.37,0.0,0.18,0.0,0.22
08:49,7.87,0.42,0.37,0.0,0.0,0.0,0.22
08:50,7.96,0.42,0.37,0.0,0.0,0.0,0.22
08:51,8.68,0.42,0.37,0.0,0.0,0.0,0.35
08:52,8.78,0.42,0.37,0.0,0.0,0.0,0.35
08:53,8.78,0.42,0.37,0.0,0.0,0.0,0.35
08:54,8.92,0.42,0.37,0.0,0.0,0.0,0.35
08:55,8.85,0.42,0.37,0.0,0.0,0.0,0.35
08:56,8.85,0.42,0.37,0.0,0.0,0.0,0.35
08:57,8.85,0.24,0.37,0.0,0.0,0.0,0.35
08:58,8.75,0.24,0.37,0.0,0.0,0.0,0.35
08:59,8.74,0.24,0.37,0.0,0.0,0.0,0.35
09:00,8.84,0.24,0.37,0.0,0.0,0.0,0.35
09:01,8.84,0.24,0.37,0.0,0.0,0.0,0.35
09:02,8.84,0.24,0.37,0.0,0.0,0.0,0.35
09:03,9.06,0.24,0.56,0.0,0.0,0.09,0.42
09:04,8.69,0.24,0.56,0.0,0.0,0.09,0.42
09:05,8.58,0.24,0.56,0.0,0.0,0.09,0.42
09:06,8.6,0.24,0.56,0.0,0.0,0.09,0.42
09:07,8.6,0.24,0.56,0.0,0.0,0.09,0.42
09:08,8.21,0.24,0.56,0.0,0.0,0.09,0.42
09:09,8.39,0.24,0.56,0.0,0.0,0.09,0.42
09:10,8.45,0.24,0.48,0.0,0.0,0.09,0.5
09:11,8.62,0.24,0.48,0.0,0.0,0.09,0.5
09:12,8.65,0.24,0.28,0.0,0.0,0.09,0.78
09:13,8.74,0.24,0.19,0.0,0.0,0.09,0.78
09:14,8.98,0.24,0.19,0.0,0.0,0.09,0.78
09:15,8.73,0.24,0.19,0.0,0.0,0.24,0.78
09:16,8.32,0.24,0.19,0.0,0.0,0.09,0.78
09:17,8.43,0.33,0.1,0.0,0.0,0.09,0.78
09:18,8.62,0.33,0.1,0.0,0.0,0.09,0.78
09:19,8.4,0.33,0.1,0.0,0.0,0.09,0.78
09:20,8.52,0.33,0.1,0.0,0.0,0.09,0.78
09:21,8.62,0.33,0.1,0.0,0.0,0.09,0.78
09:22,8.73,0.24,0.1,0.0,0.0,0.09,0.78
09:23,8.92,0.24,0.1,0.0,0.0,0.23,0.78
09:24,9.24,0.24,0.1,0.0,0.0,0.23,0.78
09:25,8.97,0.24,0.1,0.0,0.0,0.23,0.78
09:26,8.97,0.24,0.1,0.0,0.0,0.23,0.78
09:27,8.97,0.24,0.1,0.0,0.0,0.23,0.78
09:28,8.86,0.24,0.1,0.0,0.0,0.23,0.78
09:29,9.03,0.24,0.1,0.0,0.0,0.23,0.78
09:30,9.03,0.24,0.1,0.0,0.0,0.23,0.78
09:31,8.94,0.24,0.1,0.0,0.0,0.23,0.78
09:32,9.59,0.33,0.1,0.0,0.0,0.23,0.78
09:33,9.24,0.24,0.1,0.0,0.0,0.23,0.78
09:34,9.25,0.24,0.1,0.0,0.0,0.23,0.78
09:35,9.25,0.24,0.1,0.0,0.0,0.23,0.78
09:36,9.1,0.24,0.1,0.0,0.0,0.23,0.78
09:37,9.02,0.24,0.1,0.0,0.0,0.23,0.78
09:38,9.02,0.24,0.1,0.0,0.0,0.23,0.78
09:39,9.14,0.24,0.1,0.0,0.0,0.23,0.78
09:40,9.14,0.24,0.0,0.0,0.0,0.23,0.78
09:41,9.03,0.39,0.0,0.0,0.0,0.23,0.7
09:42,9.03,0.39,0.0,0.0,0.0,0.23,0.7
09:43,9.24,0.39,0.0,0.0,0.0,0.23,0.7
09:44,9.22,0.39,0.0,0.0,0.0,0.23,0.7
09:45,9.31,0.39,0.12,0.0,0.0,0.23,0.7
09:46,9.5,0.39,0.12,0.0,0.0,0.35,0.7
09:47,9.47,0.39,0.0,0.0,0.0,0.35,0.7
09:48,9.59,0.39,0.0,0.0,0.0,0.35,0.7
09:49,9.59,0.31,0.08,0.0,0.0,0.21,0.7
09:50,9.69,0.31,0.08,0.0,0.0,0.21,0.7
09:51,9.61,0.4,0.0,0.0,0.0,0.21,0.7
09:52,10.02,0.31,0.0,0.0,0.0,0.21,0.7
09:53,10.0,0.31,0.0,0.0,0.0,0.21,0.7
09:54,10.16,0.31,0.0,0.0,0.0,0.21,0.58
09:55,10.01,0.31,0.0,0.0,0.0,0.21,0.58
09:56,9.95,0.31,0.0,0.0,0.0,0.21,0.58
09:57,9.84,0.31,0.0,0.0,0.0,0.21,0.67
09:58,9.79,0.31,0.0,0.0,0.0,0.21,0.92
09:59,9.87,0.31,0.0,0.0,0.0,0.21,0.8
10:00,9.72,0.31,0.0,0.0,0.0,0.21,0.8
10:01,9.52,0.31,0.0,0.0,0.0,0.21,0.8
10:02,9.55,0.31,0.0,0.0,0.0,0.21,0.8
10:03,9.5,0.31,0.0,0.0,0.0,0.21,0.8
10:04,9.67,0.31,0.0,0.0,0.0,0.21,0.72
10:05,9.4,0.4,0.0,0.0,0.0,0.21,0.63
10:06,9.56,0.31,0.0,0.0,0.0,0.21,0.63
10:07,9.48,0.31,0.0,0.0,0.0,0.21,0.63
10:08,9.39,0.31,0.0,0.0,0.0,0.21,0.7
10:09,9.39,0.31,0.0,0.0,0.0,0.21,0.7
10:10,9.39,0.31,0.0,0.0,0.0,0.21,0.58
10:11,9.39,0.31,0.0,0.0,0.0,0.21,0.58
10:12,9.39,0.31,0.0,0.0,0.0,0.21,0.77
10:13,9.39,0.31,0.0,0.0,0.0,0.21,0.77
10:14,9.39,0.31,0.0,0.0,0.0,0.21,0.77
10:15,9.3,0.31,0.0,0.0,0.0,0.21,0.77
10:16,9.3,0.31,0.0,0.0,0.0,0.21,0.77
10:17,9.3,0.31,0.0,0.0,0.0,0.21,0.77
10:18,9.3,0.31,0.0,0.0,0.0,0.21,0.77
10:19,9.23,0.31,0.0,0.0,0.0,0.21,0.77
10:20,9.3,0.31,0.0,0.0,0.0,0.21,0.77
10:21,9.34,0.31,0.0,0.0,0.0,0.41,0.77
10:22,9.27,0.24,0.0,0.0,0.0,0.41,0.77
10:23,9.16,0.37,0.0,0.0,0.0,0.41,0.64
10:24,9.08,0.37,0.12,0.06,0.0,0.41,0.57
10:25,8.91,0.37,0.12,0.06,0.0,0.41,0.57
10:26,8.91,0.37,0.12,0.06,0.0,0.41,0.57
10:27,8.77,0.37,0.12,0.0,0.0,0.41,0.57
10:28,8.9,0.37,0.12,0.0,0.0,0.41,0.38
10:29,8.9,0.37,0.12,0.0,0.0,0.21,0.38
10:30,9.06,0.37,0.12,0.0,0.0,0.21,0.55
10:31,9.06,0.37,0.12,0.0,0.0,0.21,0.55
10:32,9.06,0.37,0.12,0.0,0.0,0.21,0.55
10:33,9.06,0.37,0.33,0.0,0.0,0.21,0.34
10:34,9.33,0.55,0.4,0.07,0.0,0.21,0.34
10:35,9.33,0.55,0.4,0.07,0.0,0.21,0.34
10:36,9.33,0.55,0.33,0.07,0.0,0.21,0.34
10:37,9.22,0.55,0.33,0.07,0.0,0.28,0.27
10:38,9.22,0.55,0.33,0.07,0.0,0.28,0.27
10:39,9.22,0.31,0.33,0.07,0.0,0.21,0.34
10:40,8.97,0.31,0.33,0.07,0.0,0.21,0.34
10:41,9.18,0.31,0.33,0.07,0.0,0.21,0.42
10:42,9.39,0.31,0.33,0.07,0.0,0.21,0.42
10:43,9.22,0.31,0.33,0.07,0.0,0.21,0.42
10:44,9.2,0.31,0.33,0.07,0.0,0.21,0.42
10:45,9.2,0.31,0.33,0.07,0.0,0.21,0.42
10:46,9.22,0.31,0.4,0.07,0.0,0.21,0.49
10:47,9.32,0.31,0.4,0.07,0.0,0.21,0.42
10:48,9.21,0.39,0.33,0.07,0.0,0.21,0.42
10:49,9.21,0.18,0.33,0.07,0.0,0.21,0.54
10:50,8.99,0.18,0.33,0.07,0.0,0.21,0.54
10:51,9.35,0.18,0.33,0.07,0.0,0.21,0.54
10:52,9.15,0.18,0.33,0.07,0.0,0.21,0.42
10:53,8.88,0.18,0.33,0.07,0.0,0.21,0.42
10:54,8.78,0.18,0.33,0.07,0.0,0.21,0.42
10:55,8.78,0.18,0.33,0.0,0.0,0.21,0.42
10:56,8.78,0.18,0.33,0.0,0.0,0.21,0.42
10:57,8.96,0.18,0.33,0.0,0.0,0.21,0.42
10:58,9.13,0.18,0.33,0.0,0.0,0.21,0.42
10:59,9.25,0.18,0.33,0.0,0.0,0.21,0.42
11:00,9.32,0.18,0.33,0.0,0.0,0.21,0.42
11:01,9.54,0.18,0.33,0.0,0.0,0.21,0.42
11:02,9.5,0.18,0.33,0.0,0.0,0.41,0.54
11:03,9.4,0.18,0.33,0.0,0.0,0.41,0.54
11:04,9.4,0.18,0.33,0.0,0.0,0.41,0.54
11:05,9.27,0.18,0.33,0.0,0.0,0.41,0.54
11:06,9.49,0.18,0.33,0.0,0.0,0.41,0.77
11:07,9.42,0.18,0.33,0.0,0.0,0.41,0.77
11:08,9.44,0.18,0.33,0.0,0.0,0.41,0.77
11:09,9.63,0.18,0.42,0.0,0.0,0.41,0.77
11:10,9.51,0.18,0.33,0.0,0.0,0.5,0.77
11:11,9.46,0.0,0.33,0.0,0.0,0.21,0.91
11:12,9.23,0.0,0.33,0.0,0.0,0.21,0.91
11:13,9.35,0.0,0.33,0.0,0.0,0.21,1.0
11:14,9.0,0.24,0.33,0.0,0.0,0.21,1.0
11:15,9.0,0.24,0.33,0.0,0.0,0.21,1.0
11:16,8.66,0.24,0.33,0.0,0.0,0.21,0.9
11:17,9.1,0.24,0.41,0.09,0.0,0.21,0.81
11:18,9.3,0.34,0.29,0.09,0.0,0.21,0.81
