Timebands,TTV,Digi 24,Antena 3 CNN,B1TV,EuroNews,Realitatea Plus,Romania TV
12:15 - 12:30,11.07,0.1,0.76,0.04,0.0,0.24,1.01
12:30 - 12:45,10.96,0.09,0.96,0.0,0.0,0.21,0.99
12:45 - 13:00,11.16,0.23,0.96,0.0,0.0,0.21,0.78
13:00 - 13:15,10.85,0.51,0.56,0.0,0.0,0.46,0.59
13:15 - 13:30,10.91,0.49,0.72,0.02,0.0,0.43,0.6
13:30 - 13:45,10.25,0.16,0.74,0.0,0.0,0.54,0.58
13:45 - 14:00,10.46,0.16,1.03,0.0,0.0,0.44,0.49
14:00 - 14:15,11.38,0.31,1.14,0.0,0.0,0.43,0.62
14:15 - 14:30,11.1,0.25,0.94,0.0,0.0,0.43,0.72
14:30 - 14:45,10.45,0.35,0.95,0.0,0.01,0.21,0.43
14:45 - 15:00,10.54,0.48,0.77,0.0,0.0,0.21,0.4
15:00 - 15:15,10.86,0.52,0.66,0.0,0.0,0.22,0.55
15:15 - 15:30,10.73,0.64,0.57,0.0,0.0,0.21,0.64
15:30 - 15:45,11.16,0.62,0.52,0.01,0.0,0.25,0.75
15:45 - 16:00,12.19,0.62,0.6,0.03,0.0,0.31,0.66
16:00 - 16:15,12.52,0.62,0.46,0.06,0.0,0.31,0.84
16:15 - 16:30,12.6,0.5,0.49,0.01,0.0,0.29,1.17
16:30 - 16:45,13.76,0.29,0.69,0.01,0.0,0.28,1.05
16:45 - 17:00,14.88,0.43,0.71,0.0,0.0,0.22,0.76
17:00 - 17:15,15.89,0.42,0.39,0.0,0.0,0.18,0.46
17:15 - 17:30,16.26,0.47,0.36,0.11,0.0,0.18,0.53
17:30 - 17:45,16.98,0.39,0.48,0.04,0.0,0.18,0.64
17:45 - 18:00,18.25,0.69,0.52,0.08,0.0,0.21,0.42
18:00 - 18:15,19.08,0.75,0.56,0.01,0.0,0.19,0.15
18:15 - 18:30,19.78,0.75,0.68,0.04,0.0,0.3,0.1
18:30 - 18:45,21.98,0.73,0.59,0.12,0.0,0.2,0.25
18:45 - 19:00,23.29,0.48,0.52,0.05,0.0,0.43,0.26
19:00 - 19:15,25.02,0.37,0.54,0.0,0.0,0.44,0.22
19:15 - 19:30,26.82,0.35,0.61,0.0,0.0,0.37,0.39
19:30 - 19:45,27.79,0.37,0.64,0.03,0.0,0.35,0.32
19:45 - 20:00,28.05,0.39,0.53,0.04,0.0,0.38,0.42
20:00 - 20:15,28.71,0.44,0.38,0.12,0.01,0.61,0.84
20:15 - 20:30,29.76,0.27,0.41,0.2,0.0,0.64,0.91
20:30 - 20:45,30.95,0.48,0.24,0.08,0.0,0.48,0.83
20:45 - 21:00,31.0,0.58,0.26,0.05,0.0,0.43,0.68
21:00 - 21:15,31.57,0.55,1.01,0.01,0.0,0.36,0.77
21:15 - 21:30,32.57,0.63,1.04,0.0,0.0,0.34,0.64
21:30 - 21:45,32.38,0.68,1.17,0.04,0.0,0.17,0.98
21:45 - 22:00,31.95,0.38,0.99,0.09,0.05,0.39,0.65
22:00 - 22:15,29.97,0.46,0.67,0.03,0.03,0.29,0.76
22:15 - 22:30,29.66,0.55,0.58,0.14,0.0,0.25,0.87
22:30 - 22:45,29.1,0.64,0.72,0.1,0.0,0.15,1.02
22:45 - 23:00,26.87,0.44,0.22,0.12,0.0,0.35,0.87
23:00 - 23:15,24.58,0.58,0.04,0.03,0.0,0.37,0.87
23:15 - 23:30,22.5,0.54,0.14,0.05,0.0,0.35,1.12
23:30 - 23:45,20.76,0.47,0.3,0.0,0.0,0.38,0.98
23:45 - 24:00,19.45,0.4,0.09,0.03,0.02,0.36,0.87
24:00 - 24:15,17.93,0.34,0.1,0.0,0.0,0.29,0.71
24:15 - 24:30,15.19,0.34,0.3,0.0,0.0,0.0,0.97
24:30 - 24:45,12.96,0.22,0.38,0.03,0.0,0.0,0.73
24:45 - 25:00,11.11,0.11,0.47,0.04,0.0,0.0,0.41
25:00 - 25:15,10.38,0.11,0.46,0.0,0.0,0.01,0.34
25:15 - 25:30,10.03,0.11,0.46,0.0,0.0,0.1,0.22
25:30 - 25:45,9.65,0.11,0.46,0.0,0.0,0.11,0.22
25:45 - 26:00,7.98,0.11,0.43,0.0,0.0,0.11,0.22
Whole day,13.94,0.29,0.46,0.03,0.0,0.21,0.49
06:00,5.23,0.11,0.39,0.0,0.0,0.09,0.25
06:01,5.33,0.11,0.39,0.0,0.0,0.09,0.25
06:02,5.33,0.11,0.39,0.0,0.0,0.09,0.25
06:03,5.33,0.11,0.39,0.0,0.0,0.09,0.25
06:04,5.33,0.11,0.39,0.0,0.0,0.09,0.25
06:05,5.42,0.11,0.1,0.0,0.0,0.09,0.25
06:06,5.5,0.11,0.19,0.0,0.0,0.09,0.25
06:07,5.5,0.11,0.19,0.0,0.0,0.09,0.25
06:08,5.5,0.11,0.38,0.0,0.0,0.09,0.25
06:09,5.41,0.11,0.29,0.0,0.0,0.09,0.25
06:10,5.22,0.11,0.1,0.0,0.0,0.09,0.25
06:11,5.29,0.11,0.1,0.0,0.0,0.09,0.25
06:12,5.39,0.11,0.1,0.0,0.0,0.09,0.25
06:13,5.59,0.11,0.1,0.0,0.0,0.09,0.25
06:14,5.58,0.11,0.0,0.0,0.0,0.09,0.25
06:15,5.58,0.11,0.0,0.0,0.0,0.09,0.25
06:16,5.58,0.11,0.0,0.0,0.0,0.09,0.25
06:17,5.67,0.11,0.0,0.0,0.0,0.09,0.25
06:18,5.58,0.11,0.0,0.0,0.0,0.09,0.25
06:19,5.72,0.11,0.0,0.0,0.0,0.09,0.25
06:20,5.93,0.22,0.0,0.0,0.0,0.09,0.25
06:21,5.85,0.22,0.0,0.0,0.0,0.09,0.25
06:22,5.85,0.11,0.0,0.0,0.0,0.09,0.25
06:23,5.76,0.11,0.19,0.0,0.0,0.0,0.25
06:24,5.66,0.11,0.19,0.0,0.0,0.0,0.25
06:25,5.55,0.0,0.0,0.0,0.0,0.0,0.25
06:26,5.57,0.0,0.0,0.0,0.0,0.0,0.25
06:27,5.73,0.0,0.0,0.0,0.0,0.0,0.25
06:28,5.63,0.0,0.0,0.0,0.0,0.0,0.25
06:29,5.7,0.0,0.0,0.0,0.0,0.0,0.25
06:30,5.65,0.0,0.08,0.0,0.0,0.0,0.25
06:31,5.65,0.0,0.0,0.0,0.0,0.0,0.25
06:32,5.65,0.0,0.0,0.0,0.0,0.0,0.25
06:33,5.65,0.0,0.0,0.0,0.0,0.0,0.25
06:34,5.65,0.0,0.0,0.0,0.0,0.0,0.25
06:35,5.99,0.0,0.0,0.0,0.0,0.0,0.25
06:36,5.99,0.0,0.0,0.0,0.0,0.0,0.35
06:37,5.99,0.0,0.0,0.0,0.0,0.0,0.35
06:38,5.99,0.0,0.0,0.0,0.0,0.0,0.35
06:39,5.72,0.0,0.0,0.0,0.0,0.0,0.35
06:40,5.8,0.0,0.0,0.0,0.0,0.0,0.35
06:41,5.8,0.0,0.0,0.0,0.0,0.0,0.35
06:42,5.8,0.0,0.0,0.0,0.0,0.0,0.35
06:43,5.8,0.0,0.0,0.0,0.0,0.0,0.35
06:44,5.9,0.0,0.21,0.0,0.0,0.0,0.25
06:45,6.03,0.0,0.34,0.0,0.0,0.0,0.25
06:46,6.25,0.0,0.34,0.0,0.0,0.0,0.25
06:47,6.24,0.11,0.34,0.0,0.0,0.0,0.25
06:48,6.2,0.11,0.34,0.0,0.0,0.0,0.25
06:49,6.2,0.11,0.44,0.0,0.0,0.0,0.25
06:50,6.31,0.11,0.63,0.0,0.0,0.0,0.25
06:51,6.03,0.0,0.5,0.0,0.0,0.0,0.25
06:52,6.4,0.0,0.31,0.0,0.0,0.0,0.25
06:53,6.49,0.0,0.31,0.0,0.0,0.0,0.25
06:54,6.44,0.0,0.31,0.0,0.0,0.0,0.25
06:55,6.93,0.0,0.31,0.0,0.0,0.0,0.25
06:56,7.14,0.0,0.31,0.0,0.0,0.0,0.25
06:57,7.38,0.0,0.31,0.0,0.0,0.0,0.25
06:58,7.38,0.0,0.31,0.0,0.0,0.0,0.25
06:59,7.38,0.0,0.31,0.0,0.0,0.0,0.25
07:00,7.47,0.0,0.31,0.0,0.0,0.0,0.33
07:01,7.61,0.0,0.31,0.0,0.0,0.0,0.33
07:02,7.71,0.0,0.31,0.0,0.0,0.0,0.33
07:03,7.93,0.1,0.31,0.0,0.0,0.0,0.45
07:04,7.94,0.18,0.31,0.0,0.0,0.0,0.37
07:05,8.28,0.18,0.31,0.0,0.0,0.0,0.46
07:06,8.28,0.1,0.1,0.0,0.0,0.0,0.65
07:07,8.1,0.1,0.1,0.0,0.0,0.0,0.65
07:08,8.18,0.1,0.1,0.0,0.0,0.0,0.74
07:09,8.18,0.0,0.1,0.0,0.1,0.0,0.74
07:10,7.96,0.0,0.1,0.0,0.1,0.0,0.74
07:11,8.06,0.0,0.2,0.0,0.1,0.0,0.74
07:12,8.06,0.0,0.28,0.0,0.1,0.0,0.66
07:13,8.14,0.0,0.28,0.0,0.1,0.0,0.66
07:14,8.12,0.0,0.28,0.0,0.1,0.0,0.66
07:15,8.12,0.0,0.28,0.0,0.1,0.0,0.66
07:16,8.04,0.0,0.2,0.0,0.1,0.0,0.74
07:17,7.93,0.0,0.2,0.0,0.1,0.0,0.74
07:18,7.93,0.0,0.2,0.0,0.1,0.0,0.74
07:19,8.08,0.07,0.2,0.0,0.1,0.0,0.74
07:20,8.08,0.07,0.2,0.0,0.1,0.0,0.74
07:21,8.19,0.0,0.1,0.0,0.1,0.0,0.74
07:22,8.1,0.0,0.1,0.0,0.1,0.0,0.74
07:23,8.1,0.0,0.1,0.0,0.1,0.0,0.74
07:24,8.1,0.0,0.1,0.0,0.1,0.0,0.74
07:25,8.14,0.0,0.1,0.0,0.1,0.0,0.74
07:26,8.14,0.0,0.1,0.0,0.1,0.0,0.74
07:27,8.25,0.0,0.1,0.0,0.1,0.0,0.74
07:28,8.44,0.0,0.1,0.0,0.1,0.0,0.74
07:29,8.35,0.0,0.1,0.0,0.1,0.0,0.82
07:30,8.52,0.0,0.1,0.0,0.1,0.0,0.82
07:31,8.52,0.19,0.1,0.0,0.0,0.0,0.66
07:32,8.61,0.19,0.1,0.0,0.0,0.0,0.66
07:33,8.61,0.19,0.1,0.0,0.0,0.0,0.66
07:34,8.69,0.19,0.1,0.0,0.0,0.0,0.66
07:35,8.69,0.19,0.1,0.0,0.0,0.0,0.66
07:36,8.97,0.19,0.1,0.0,0.0,0.0,0.41
07:37,9.24,0.19,0.1,0.0,0.0,0.0,0.41
07:38,9.51,0.27,0.18,0.0,0.0,0.0,0.52
07:39,9.21,0.19,0.18,0.0,0.0,0.0,0.52
07:40,9.41,0.19,0.18,0.0,0.0,0.0,0.52
07:41,9.43,0.19,0.18,0.0,0.0,0.0,0.52
07:42,9.39,0.19,0.18,0.0,0.0,0.0,0.52
07:43,9.67,0.19,0.18,0.0,0.0,0.0,0.31
07:44,9.73,0.19,0.18,0.0,0.0,0.0,0.31
07:45,9.84,0.19,0.18,0.0,0.0,0.0,0.31
07:46,9.84,0.19,0.18,0.0,0.0,0.0,0.31
07:47,9.88,0.19,0.18,0.0,0.0,0.0,0.44
07:48,9.66,0.19,0.18,0.0,0.0,0.0,0.31
07:49,9.35,0.1,0.18,0.0,0.0,0.0,0.31
07:50,9.11,0.1,0.18,0.0,0.0,0.0,0.31
07:51,9.0,0.1,0.18,0.0,0.0,0.0,0.31
07:52,9.27,0.1,0.18,0.0,0.0,0.0,0.31
07:53,9.65,0.1,0.18,0.0,0.0,0.0,0.31
07:54,9.67,0.2,0.09,0.0,0.0,0.0,0.31
07:55,9.83,0.2,0.09,0.0,0.0,0.0,0.31
07:56,9.72,0.1,0.09,0.0,0.0,0.09,0.31
07:57,9.65,0.1,0.09,0.0,0.0,0.09,0.31
07:58,9.78,0.1,0.09,0.0,0.0,0.09,0.31
07:59,9.86,0.18,0.09,0.0,0.0,0.09,0.31
08:00,10.07,0.18,0.09,0.0,0.0,0.09,0.66
08:01,9.87,0.18,0.09,0.0,0.0,0.09,0.85
08:02,9.87,0.18,0.09,0.0,0.0,0.09,0.85
08:03,9.75,0.18,0.18,0.0,0.0,0.09,0.85
08:04,10.07,0.18,0.18,0.0,0.0,0.09,0.85
08:05,10.07,0.18,0.18,0.0,0.0,0.09,0.85
08:06,10.01,0.1,0.18,0.0,0.0,0.09,0.85
08:07,9.91,0.1,0.18,0.0,0.0,0.09,0.85
08:08,9.91,0.1,0.18,0.0,0.0,0.09,0.85
08:09,9.83,0.1,0.18,0.0,0.0,0.09,0.85
08:10,10.03,0.1,0.18,0.0,0.0,0.09,0.85
08:11,10.2,0.1,0.18,0.0,0.0,0.09,0.85
08:12,10.26,0.1,0.18,0.0,0.0,0.09,0.85
08:13,10.26,0.1,0.18,0.0,0.0,0.09,0.85
08:14,10.53,0.1,0.18,0.0,0.0,0.09,0.85
08:15,10.76,0.1,0.18,0.0,0.0,0.09,0.85
08:16,11.03,0.1,0.18,0.0,0.0,0.09,0.85
08:17,11.09,0.1,0.09,0.0,0.0,0.09,0.85
08:18,11.08,0.2,0.09,0.0,0.0,0.09,0.85
08:19,11.08,0.37,0.18,0.0,0.0,0.09,0.85
08:20,11.18,0.44,0.18,0.0,0.0,0.09,0.85
08:21,11.18,0.44,0.18,0.0,0.0,0.09,0.85
08:22,11.25,0.37,0.18,0.07,0.0,0.09,0.85
08:23,11.25,0.37,0.18,0.07,0.0,0.09,0.85
08:24,11.44,0.37,0.18,0.07,0.0,0.09,0.85
08:25,11.44,0.37,0.18,0.07,0.0,0.09,0.85
08:26,11.34,0.1,0.53,0.07,0.1,0.09,0.6
08:27,11.25,0.1,0.53,0.07,0.0,0.09,0.6
08:28,11.48,0.1,0.53,0.07,0.0,0.09,0.6
08:29,11.24,0.1,0.53,0.07,0.0,0.09,0.6
08:30,11.33,0.1,0.53,0.07,0.0,0.09,0.6
08:31,11.33,0.44,0.18,0.07,0.0,0.09,0.6
08:32,11.42,0.58,0.18,0.07,0.0,0.09,0.6
08:33,11.42,0.58,0.18,0.07,0.0,0.09,0.6
08:34,11.34,0.58,0.18,0.07,0.0,0.09,0.6
08:35,11.43,0.58,0.18,0.07,0.0,0.09,0.6
08:36,11.54,0.58,0.18,0.07,0.0,0.09,0.6
08:37,11.54,0.58,0.18,0.07,0.0,0.09,0.6
08:38,11.9,0.58,0.18,0.07,0.0,0.09,0.6
08:39,11.9,0.58,0.18,0.07,0.0,0.09,0.6
08:40,11.98,0.58,0.18,0.07,0.0,0.09,0.6
08:41,11.98,0.58,0.18,0.07,0.0,0.09,0.6
08:42,11.87,0.58,0.18,0.07,0.0,0.09,0.6
08:43,11.53,0.24,0.18,0.07,0.0,0.19,0.6
08:44,11.34,0.24,0.18,0.0,0.0,0.16,0.6
08:45,11.32,0.24,0.18,0.0,0.0,0.16,0.6
08:46,11.19,0.24,0.33,0.07,0.0,0.09,0.6
08:47,11.19,0.24,0.33,0.07,0.0,0.09,0.51
08:48,10.94,0.24,0.33,0.07,0.0,0.0,0.51
08:49,10.86,0.24,0.33,0.07,0.0,0.0,0.51
08:50,10.78,0.24,0.33,0.07,0.0,0.0,0.51
08:51,10.67,0.24,0.33,0.07,0.0,0.0,0.51
08:52,10.57,0.24,0.33,0.07,0.0,0.0,0.51
08:53,10.66,0.31,0.18,0.0,0.0,0.0,0.51
08:54,10.76,0.31,0.18,0.0,0.0,0.0,0.59
08:55,10.9,0.31,0.18,0.0,0.0,0.0,0.59
08:56,10.98,0.24,0.18,0.0,0.0,0.0,0.59
08:57,10.92,0.24,0.1,0.0,0.0,0.09,0.4
08:58,11.27,0.24,0.1,0.0,0.0,0.09,0.4
08:59,11.57,0.24,0.1,0.0,0.0,0.09,0.4
09:00,11.23,0.24,0.1,0.0,0.0,0.09,0.4
09:01,11.31,0.24,0.1,0.0,0.0,0.09,0.4
09:02,11.4,0.24,0.2,0.0,0.0,0.09,0.4
09:03,11.34,0.24,0.2,0.0,0.0,0.09,0.4
09:04,11.34,0.24,0.2,0.0,0.0,0.09,0.4
09:05,11.45,0.24,0.3,0.0,0.0,0.19,0.4
09:06,11.45,0.24,0.3,0.0,0.0,0.19,0.4
09:07,11.36,0.24,0.3,0.0,0.0,0.19,0.4
09:08,11.36,0.24,0.3,0.0,0.0,0.19,0.4
09:09,11.18,0.14,0.38,0.0,0.0,0.19,0.4
09:10,11.18,0.24,0.28,0.0,0.0,0.19,0.6
09:11,11.36,0.24,0.28,0.0,0.0,0.19,0.6
09:12,11.44,0.24,0.28,0.0,0.0,0.19,0.79
09:13,11.32,0.24,0.28,0.0,0.0,0.19,0.79
09:14,11.34,0.24,0.28,0.0,0.0,0.19,0.79
09:15,11.42,0.24,0.2,0.0,0.0,0.19,0.79
09:16,11.5,0.24,0.2,0.0,0.0,0.19,0.79
09:17,11.37,0.24,0.2,0.0,0.0,0.19,0.59
09:18,11.3,0.24,0.2,0.0,0.0,0.19,0.83
09:19,11.22,0.14,0.4,0.0,0.0,0.19,0.83
09:20,11.32,0.14,0.4,0.0,0.0,0.19,1.04
09:21,11.32,0.14,0.4,0.0,0.0,0.19,1.04
09:22,11.25,0.14,0.4,0.0,0.0,0.29,1.04
09:23,11.4,0.14,0.4,0.0,0.0,0.29,1.04
09:24,11.4,0.14,0.29,0.1,0.0,0.29,1.04
09:25,11.47,0.14,0.29,0.0,0.0,0.29,1.04
09:26,11.37,0.14,0.29,0.0,0.0,0.29,1.04
09:27,11.18,0.14,0.29,0.0,0.0,0.29,1.04
09:28,11.16,0.14,0.2,0.0,0.0,0.29,1.04
09:29,11.16,0.14,0.2,0.0,0.0,0.29,1.04
09:30,11.16,0.14,0.2,0.0,0.0,0.29,1.04
09:31,10.91,0.14,0.2,0.0,0.0,0.29,1.04
09:32,10.91,0.14,0.2,0.0,0.0,0.29,1.04
09:33,10.9,0.14,0.1,0.0,0.0,0.29,0.83
09:34,10.98,0.14,0.1,0.0,0.0,0.29,0.83
09:35,10.83,0.14,0.1,0.0,0.0,0.29,0.83
09:36,10.67,0.14,0.3,0.0,0.0,0.29,0.83
09:37,10.53,0.07,0.3,0.0,0.0,0.29,0.83
09:38,10.34,0.07,0.3,0.0,0.0,0.29,0.64
09:39,10.31,0.07,0.3,0.0,0.0,0.29,0.29
09:40,10.4,0.07,0.3,0.0,0.0,0.29,0.29
09:41,10.62,0.07,0.3,0.0,0.0,0.29,0.29
09:42,10.72,0.07,0.3,0.0,0.0,0.29,0.29
09:43,10.53,0.07,0.3,0.0,0.0,0.29,0.29
09:44,10.33,0.07,0.3,0.0,0.0,0.29,0.29
09:45,10.59,0.07,0.3,0.0,0.0,0.4,0.29
09:46,11.07,0.07,0.3,0.0,0.0,0.4,0.29
09:47,10.86,0.07,0.44,0.0,0.0,0.29,0.29
09:48,11.16,0.07,0.64,0.11,0.0,0.29,0.29
09:49,11.25,0.07,0.43,0.0,0.0,0.29,0.4
09:50,11.34,0.07,0.43,0.0,0.0,0.29,0.4
09:51,11.34,0.07,0.43,0.0,0.0,0.29,0.4
09:52,11.53,0.07,0.3,0.0,0.0,0.29,0.4
09:53,11.53,0.07,0.3,0.0,0.0,0.29,0.4
09:54,11.56,0.07,0.3,0.0,0.0,0.29,0.4
09:55,11.58,0.07,0.3,0.0,0.0,0.29,0.4
09:56,11.58,0.07,0.3,0.0,0.0,0.29,0.4
09:57,11.61,0.07,0.2,0.0,0.0,0.29,0.4
09:58,11.61,0.07,0.2,0.0,0.0,0.29,0.4
09:59,11.62,0.07,0.2,0.0,0.0,0.29,0.4
10:00,11.89,0.07,0.2,0.0,0.0,0.29,0.63
10:01,11.98,0.07,0.2,0.0,0.0,0.29,0.63
10:02,12.07,0.07,0.2,0.0,0.0,0.29,0.63
10:03,12.19,0.07,0.2,0.0,0.0,0.29,0.63
10:04,11.97,0.07,0.2,0.0,0.0,0.29,0.63
10:05,11.89,0.07,0.2,0.0,0.0,0.29,0.63
10:06,11.89,0.07,0.2,0.0,0.0,0.29,0.63
10:07,11.79,0.07,0.2,0.0,0.0,0.29,0.63
10:08,12.0,0.07,0.2,0.21,0.0,0.29,0.63
10:09,12.39,0.07,0.2,0.21,0.0,0.29,0.63
10:10,12.18,0.07,0.2,0.0,0.0,0.29,0.88
10:11,12.08,0.0,0.33,0.0,0.0,0.29,0.88
10:12,12.05,0.0,0.2,0.0,0.0,0.29,0.88
10:13,11.67,0.0,0.2,0.0,0.0,0.29,0.88
10:14,11.47,0.0,0.45,0.0,0.0,0.29,0.63
10:15,11.34,0.0,0.45,0.0,0.0,0.29,0.63
10:16,11.09,0.0,0.45,0.0,0.0,0.29,0.63
10:17,11.09,0.0,0.45,0.0,0.0,0.29,0.63
10:18,11.19,0.0,0.2,0.0,0.0,0.29,0.88
10:19,11.5,0.1,0.2,0.0,0.0,0.29,0.88
10:20,11.61,0.0,0.3,0.0,0.0,0.29,0.88
10:21,11.53,0.0,0.3,0.0,0.0,0.29,0.88
10:22,11.53,0.0,0.3,0.0,0.0,0.29,0.88
10:23,11.53,0.0,0.3,0.0,0.0,0.29,0.88
10:24,11.64,0.0,0.3,0.0,0.0,0.29,0.88
10:25,11.2,0.0,0.3,0.0,0.0,0.21,0.88
10:26,11.19,0.0,0.3,0.0,0.0,0.21,0.88
10:27,11.29,0.0,0.3,0.0,0.0,0.21,0.77
10:28,11.39,0.0,0.3,0.0,0.0,0.21,0.77
10:29,11.41,0.0,0.2,0.0,0.0,0.29,0.77
10:30,11.42,0.0,0.2,0.0,0.0,0.29,0.77
10:31,11.42,0.0,0.2,0.0,0.0,0.29,0.77
10:32,11.35,0.0,0.2,0.0,0.0,0.29,0.77
10:33,11.48,0.0,0.2,0.0,0.0,0.29,0.77
10:34,11.48,0.0,0.2,0.0,0.0,0.29,0.77
10:35,11.18,0.0,0.2,0.0,0.0,0.29,0.53
10:36,11.09,0.0,0.2,0.0,0.0,0.29,0.53
10:37,11.09,0.0,0.2,0.0,0.0,0.29,0.53
10:38,11.32,0.0,0.2,0.0,0.0,0.29,0.53
10:39,11.42,0.0,0.2,0.0,0.0,0.29,0.53
10:40,11.22,0.0,0.2,0.0,0.0,0.29,0.41
10:41,11.01,0.0,0.2,0.0,0.0,0.29,0.41
10:42,11.12,0.0,0.29,0.0,0.0,0.29,0.41
10:43,11.12,0.0,0.2,0.09,0.0,0.29,0.41
10:44,11.23,0.0,0.3,0.09,0.0,0.29,0.41
10:45,11.14,0.0,0.3,0.22,0.0,0.29,0.41
10:46,11.14,0.0,0.3,0.09,0.0,0.29,0.41
10:47,11.14,0.0,0.3,0.09,0.0,0.29,0.41
10:48,11.05,0.0,0.3,0.09,0.0,0.29,0.17
10:49,11.05,0.0,0.55,0.09,0.0,0.29,0.17
10:50,10.7,0.0,0.64,0.09,0.0,0.21,0.17
10:51,10.91,0.0,0.64,0.09,0.0,0.21,0.08
10:52,10.91,0.0,0.64,0.09,0.0,0.21,0.08
10:53,10.91,0.0,0.64,0.09,0.0,0.21,0.08
10:54,10.95,0.0,0.64,0.09,0.0,0.21,0.08
10:55,10.7,0.0,0.64,0.09,0.0,0.21,0.08
10:56,10.7,0.0,0.64,0.09,0.0,0.21,0.08
10:57,10.61,0.0,0.64,0.09,0.0,0.21,0.08
10:58,10.61,0.0,0.64,0.09,0.0,0.21,0.08
10:59,10.73,0.0,0.64,0.09,0.0,0.21,0.08
11:00,10.49,0.0,0.44,0.09,0.0,0.21,0.28
11:01,10.48,0.0,0.44,0.09,0.0,0.21,0.2
11:02,10.46,0.0,0.52,0.09,0.0,0.21,0.2
11:03,10.43,0.0,0.52,0.09,0.0,0.21,0.2
11:04,10.43,0.0,0.52,0.09,0.0,0.21,0.2
11:05,10.74,0.0,0.52,0.09,0.0,0.21,0.2
11:06,10.88,0.0,0.52,0.09,0.0,0.21,0.2
11:07,10.76,0.0,0.52,0.09,0.0,0.21,0.2
11:08,10.38,0.0,0.52,0.09,0.0,0.21,0.2
11:09,10.5,0.0,0.52,0.09,0.0,0.21,0.2
11:10,10.7,0.0,0.7,0.09,0.0,0.21,0.2
11:11,10.59,0.0,0.7,0.09,0.0,0.21,0.0
11:12,10.59,0.0,0.7,0.09,0.0,0.21,0.0
11:13,10.43,0.0,0.7,0.09,0.0,0.21,0.0
11:14,10.6,0.0,0.7,0.09,0.0,0.3,0.2
11:15,10.85,0.0,0.7,0.09,0.0,0.3,0.2
11:16,10.63,0.23,0.7,0.09,0.0,0.3,0.2
11:17,10.94,0.23,0.7,0.09,0.0,0.3,0.2
11:18,10.94,0.23,0.7,0.09,0.0,0.3,0.2
