Timebands,TTV,Digi 24,Antena 3 CNN,B1TV,EuroNews,Realitatea Plus,Romania TV
09:30,11.79,0.34,0.1,0.0,0.0,0.2,0.2
09:31,11.94,0.34,0.45,0.0,0.0,0.1,0.29
09:32,11.95,0.28,0.45,0.0,0.0,0.1,0.29
09:33,12.04,0.28,0.45,0.0,0.0,0.1,0.45
09:34,12.13,0.28,0.45,0.0,0.0,0.1,0.29
09:35,11.84,0.28,0.45,0.0,0.0,0.1,0.29
09:36,11.84,0.28,0.45,0.0,0.0,0.1,0.29
09:37,11.84,0.28,0.45,0.0,0.0,0.1,0.29
09:38,11.64,0.28,0.35,0.0,0.0,0.1,0.29
09:39,11.64,0.28,0.35,0.0,0.0,0.1,0.29
09:40,11.55,0.28,0.35,0.0,0.0,0.1,0.36
09:41,11.55,0.28,0.11,0.0,0.0,0.17,0.29
09:42,11.46,0.4,0.11,0.0,0.0,0.17,0.29
09:43,11.22,0.28,0.35,0.0,0.0,0.17,0.29
09:44,11.21,0.28,0.35,0.07,0.0,0.17,0.29
09:45,11.22,0.28,0.35,0.07,0.0,0.17,0.17
09:46,11.32,0.28,0.48,0.07,0.0,0.17,0.17
09:47,11.62,0.28,0.23,0.07,0.0,0.17,0.17
09:48,11.73,0.28,0.23,0.07,0.0,0.17,0.17
09:49,11.63,0.28,0.43,0.07,0.0,0.17,0.17
09:50,11.87,0.28,0.33,0.07,0.0,0.17,0.17
09:51,11.93,0.28,0.33,0.07,0.0,0.17,0.17
09:52,11.77,0.28,0.33,0.07,0.0,0.17,0.17
09:53,11.76,0.28,0.33,0.07,0.0,0.17,0.17
09:54,11.78,0.28,0.23,0.07,0.0,0.17,0.17
09:55,11.65,0.28,0.23,0.07,0.0,0.17,0.29
09:56,11.57,0.28,0.23,0.07,0.0,0.17,0.29
09:57,11.77,0.28,0.23,0.07,0.0,0.17,0.29
09:58,11.7,0.28,0.11,0.07,0.0,0.17,0.29
09:59,11.41,0.28,0.11,0.07,0.0,0.17,0.29
10:00,11.41,0.28,0.31,0.07,0.0,0.17,0.62
10:01,11.78,0.28,0.31,0.07,0.0,0.17,0.62
10:02,11.62,0.28,0.31,0.07,0.0,0.17,0.62
10:03,11.53,0.28,0.31,0.07,0.0,0.17,0.62
10:04,11.56,0.28,0.31,0.07,0.0,0.07,0.62
10:05,11.84,0.39,0.31,0.07,0.0,0.07,0.62
10:06,11.91,0.39,0.31,0.07,0.0,0.07,0.62
10:07,11.73,0.39,0.31,0.07,0.0,0.07,0.62
10:08,11.82,0.39,0.31,0.07,0.0,0.07,0.62
10:09,11.65,0.39,0.31,0.07,0.0,0.07,0.62
10:10,11.89,0.39,0.55,0.0,0.0,0.07,0.62
10:11,12.02,0.39,0.55,0.0,0.0,0.07,0.62
10:12,11.97,0.45,0.55,0.0,0.0,0.14,0.62
10:13,12.15,0.54,0.55,0.0,0.0,0.14,0.62
10:14,12.15,0.62,0.55,0.0,0.0,0.07,0.62
10:15,12.17,0.62,0.55,0.0,0.0,0.14,0.72
10:16,12.38,0.62,0.55,0.0,0.0,0.14,0.72
10:17,12.31,0.54,0.55,0.0,0.0,0.14,0.72
10:18,12.62,0.61,0.55,0.0,0.0,0.14,0.72
10:19,12.71,0.61,0.55,0.0,0.0,0.14,0.72
10:20,12.87,0.61,0.63,0.0,0.0,0.14,0.72
10:21,12.7,0.54,0.63,0.0,0.0,0.14,0.72
10:22,12.68,0.54,0.63,0.0,0.0,0.14,0.72
10:23,12.6,0.54,0.63,0.0,0.0,0.14,0.72
10:24,12.42,0.54,0.63,0.0,0.0,0.14,0.72
10:25,12.77,0.47,0.63,0.07,0.0,0.14,0.72
10:26,12.66,0.47,0.45,0.07,0.0,0.14,0.72
10:27,12.53,0.47,0.45,0.07,0.0,0.14,0.82
10:28,12.46,0.47,0.45,0.07,0.0,0.14,0.82
10:29,12.75,0.47,0.45,0.07,0.0,0.14,0.82
10:30,12.57,0.47,0.45,0.07,0.0,0.14,0.82
10:31,12.49,0.47,0.45,0.07,0.0,0.14,0.71
10:32,12.4,0.47,0.45,0.07,0.0,0.14,0.71
10:33,12.41,0.47,0.53,0.07,0.0,0.14,0.38
10:34,12.36,0.45,0.53,0.07,0.0,0.14,0.38
10:35,12.46,0.45,0.53,0.07,0.0,0.14,0.38
10:36,12.37,0.45,0.53,0.07,0.0,0.14,0.38
10:37,12.61,0.45,0.53,0.07,0.0,0.47,0.38
10:38,12.78,0.45,0.53,0.07,0.0,0.47,0.38
10:39,12.77,0.52,0.86,0.0,0.0,0.14,0.38
10:40,12.47,0.52,0.86,0.0,0.0,0.14,0.38
10:41,12.14,0.52,0.53,0.0,0.0,0.14,0.51
10:42,12.15,0.52,0.53,0.0,0.0,0.24,0.51
10:43,12.23,0.52,0.53,0.0,0.0,0.24,0.51
10:44,12.23,0.52,0.53,0.0,0.0,0.24,0.51
10:45,12.23,0.52,0.53,0.0,0.0,0.24,0.51
10:46,12.31,0.52,0.53,0.0,0.0,0.24,0.51
10:47,12.1,0.52,0.53,0.0,0.0,0.14,0.41
10:48,11.95,0.52,0.53,0.0,0.0,0.0,0.41
10:49,11.88,0.52,0.53,0.13,0.0,0.0,0.41
10:50,11.88,0.52,0.53,0.13,0.0,0.0,0.41
10:51,11.61,0.52,0.53,0.13,0.0,0.0,0.41
10:52,11.88,0.52,0.53,0.13,0.0,0.0,0.3
10:53,11.82,0.52,0.53,0.13,0.0,0.0,0.3
10:54,11.89,0.45,0.53,0.2,0.0,0.0,0.3
10:55,12.23,0.45,0.53,0.2,0.0,0.0,0.3
10:56,12.34,0.45,0.29,0.07,0.0,0.0,0.3
10:57,12.1,0.45,0.29,0.07,0.0,0.0,0.4
10:58,12.49,0.45,0.62,0.07,0.0,0.0,0.4
10:59,12.6,0.45,0.62,0.07,0.0,0.0,0.4
11:00,12.68,0.45,0.62,0.07,0.0,0.0,0.4
11:01,12.68,0.79,0.29,0.07,0.0,0.0,0.4
11:02,12.68,0.79,0.29,0.07,0.0,0.0,0.4
11:03,12.68,0.79,0.29,0.14,0.0,0.0,0.64
11:04,12.82,0.68,0.29,0.14,0.0,0.0,0.64
11:05,12.82,0.68,0.36,0.14,0.0,0.0,0.64
11:06,12.61,0.34,0.36,0.14,0.0,0.0,0.98
11:07,12.61,0.34,0.36,0.14,0.0,0.0,0.98
11:08,12.7,0.34,0.36,0.14,0.0,0.0,0.98
11:09,12.56,0.34,0.7,0.07,0.0,0.0,0.64
11:10,12.28,0.34,0.7,0.07,0.0,0.0,0.64
11:11,12.28,0.34,0.7,0.07,0.0,0.0,0.64
11:12,12.39,0.34,0.7,0.07,0.0,0.0,0.75
11:13,12.64,0.34,0.7,0.07,0.0,0.0,0.75
11:14,12.48,0.34,0.94,0.07,0.0,0.0,0.5
11:15,12.64,0.34,0.94,0.15,0.0,0.0,0.5
11:16,12.72,0.34,0.94,0.07,0.0,0.0,0.58
11:17,12.72,0.34,0.94,0.07,0.0,0.0,0.5
11:18,12.64,0.34,0.61,0.07,0.0,0.33,0.3
