Timebands,TTV,Digi 24,Antena 3 CNN,B1TV,EuroNews,Realitatea Plus,Romania TV
12:45 - 13:00,9.18,0.32,0.24,0.03,0.0,0.08,0.21
13:00 - 13:15,9.45,0.4,0.35,0.0,0.0,0.08,0.11
13:15 - 13:30,9.38,0.31,0.24,0.0,0.0,0.22,0.2
13:30 - 13:45,9.66,0.14,0.1,0.02,0.0,0.23,0.31
13:45 - 14:00,10.09,0.08,0.18,0.09,0.0,0.17,0.38
14:00 - 14:15,9.85,0.21,0.42,0.09,0.0,0.19,0.67
14:15 - 14:30,10.26,0.25,0.5,0.15,0.0,0.27,0.7
14:30 - 14:45,10.41,0.08,0.32,0.18,0.0,0.37,0.49
14:45 - 15:00,10.62,0.18,0.32,0.11,0.0,0.18,0.43
15:00 - 15:15,10.37,0.22,0.39,0.07,0.0,0.18,0.41
15:15 - 15:30,10.8,0.23,0.25,0.05,0.0,0.24,0.48
15:30 - 15:45,10.97,0.23,0.09,0.0,0.03,0.14,0.54
15:45 - 16:00,11.32,0.24,0.1,0.0,0.05,0.1,0.44
16:00 - 16:15,11.57,0.35,0.12,0.0,0.0,0.14,0.39
16:15 - 16:30,12.39,0.4,0.09,0.09,0.0,0.1,0.77
16:30 - 16:45,13.37,0.7,0.13,0.07,0.0,0.17,0.75
16:45 - 17:00,13.4,0.85,0.46,0.0,0.0,0.09,0.57
17:00 - 17:15,14.44,0.8,0.53,0.02,0.0,0.05,0.49
17:15 - 17:30,15.25,0.77,0.63,0.0,0.0,0.0,0.47
17:30 - 17:45,15.16,0.63,0.67,0.0,0.0,0.07,0.48
17:45 - 18:00,15.95,0.71,0.52,0.05,0.0,0.22,0.5
18:00 - 18:15,17.19,0.98,0.59,0.0,0.0,0.01,0.69
18:15 - 18:30,18.69,0.85,0.9,0.04,0.01,0.0,0.52
18:30 - 18:45,20.04,0.85,0.74,0.02,0.0,0.0,0.28
18:45 - 19:00,21.49,0.62,0.62,0.02,0.0,0.37,0.26
19:00 - 19:15,24.75,0.38,0.56,0.0,0.0,0.25,0.29
19:15 - 19:30,26.09,0.38,0.92,0.05,0.03,0.15,0.32
19:30 - 19:45,27.07,0.46,0.88,0.11,0.0,0.09,0.31
19:45 - 20:00,28.34,0.69,0.95,0.11,0.0,0.22,0.39
20:00 - 20:15,29.37,1.06,1.39,0.02,0.0,0.16,0.29
20:15 - 20:30,30.71,1.09,1.42,0.13,0.0,0.18,0.56
20:30 - 20:45,32.6,1.03,1.11,0.04,0.0,0.15,0.81
20:45 - 21:00,33.26,1.05,1.05,0.09,0.04,0.36,0.7
21:00 - 21:15,33.19,1.43,1.07,0.0,0.01,0.18,1.03
21:15 - 21:30,32.73,1.38,0.81,0.0,0.0,0.2,0.98
21:30 - 21:45,32.49,1.03,1.0,0.01,0.0,0.24,0.82
21:45 - 22:00,31.98,1.07,1.13,0.0,0.0,0.17,0.52
22:00 - 22:15,31.48,0.88,1.13,0.01,0.01,0.13,0.36
22:15 - 22:30,30.52,1.08,1.05,0.0,0.0,0.21,0.55
22:30 - 22:45,29.24,0.7,1.28,0.11,0.0,0.18,0.6
22:45 - 23:00,27.78,0.49,0.68,0.07,0.1,0.31,0.46
23:00 - 23:15,26.52,0.48,0.6,0.07,0.14,0.3,0.87
23:15 - 23:30,26.01,0.38,0.48,0.07,0.26,0.24,0.93
23:30 - 23:45,23.52,0.46,0.42,0.07,0.25,0.08,0.58
23:45 - 24:00,20.53,0.41,0.32,0.01,0.08,0.16,0.56
24:00 - 24:15,15.57,0.25,0.44,0.0,0.0,0.16,0.32
24:15 - 24:30,11.94,0.12,0.38,0.0,0.0,0.18,0.26
24:30 - 24:45,9.65,0.21,0.23,0.02,0.0,0.09,0.08
24:45 - 25:00,8.31,0.21,0.15,0.0,0.01,0.11,0.04
25:00 - 25:15,7.81,0.23,0.06,0.0,0.0,0.07,0.0
25:15 - 25:30,7.01,0.2,0.01,0.0,0.0,0.0,0.0
25:30 - 25:45,5.87,0.11,0.05,0.0,0.0,0.0,0.0
25:45 - 26:00,5.37,0.11,0.0,0.0,0.0,0.0,0.08
Whole day,13.46,0.38,0.4,0.03,0.01,0.1,0.38
06:00,5.04,0.38,0.19,0.0,0.0,0.08,0.14
06:01,5.2,0.38,0.19,0.0,0.0,0.08,0.14
06:02,5.2,0.27,0.38,0.0,0.0,0.08,0.14
06:03,5.29,0.27,0.38,0.0,0.0,0.08,0.14
06:04,5.19,0.27,0.38,0.0,0.0,0.08,0.14
06:05,5.19,0.27,0.38,0.0,0.0,0.08,0.14
06:06,5.19,0.27,0.38,0.0,0.0,0.08,0.14
06:07,5.19,0.27,0.38,0.0,0.0,0.0,0.14
06:08,5.22,0.27,0.38,0.0,0.0,0.0,0.14
06:09,5.22,0.27,0.38,0.0,0.0,0.0,0.23
06:10,5.3,0.27,0.19,0.0,0.0,0.0,0.23
06:11,5.51,0.27,0.19,0.0,0.0,0.0,0.23
06:12,5.66,0.27,0.19,0.0,0.0,0.0,0.23
06:13,5.66,0.27,0.19,0.0,0.0,0.0,0.23
06:14,5.54,0.27,0.19,0.0,0.0,0.0,0.23
06:15,5.66,0.27,0.19,0.0,0.0,0.0,0.23
06:16,5.94,0.27,0.19,0.0,0.0,0.0,0.23
06:17,6.02,0.27,0.19,0.0,0.0,0.0,0.23
06:18,6.02,0.27,0.19,0.0,0.0,0.0,0.23
06:19,5.7,0.27,0.19,0.0,0.0,0.0,0.23
06:20,5.69,0.27,0.19,0.14,0.0,0.0,0.09
06:21,5.79,0.27,0.19,0.0,0.0,0.0,0.09
06:22,5.77,0.27,0.38,0.0,0.0,0.0,0.09
06:23,6.13,0.36,0.38,0.0,0.0,0.0,0.09
06:24,6.29,0.44,0.46,0.0,0.0,0.0,0.09
06:25,5.99,0.44,0.35,0.0,0.0,0.0,0.09
06:26,5.89,0.55,0.35,0.0,0.0,0.0,0.09
06:27,6.08,0.55,0.28,0.0,0.0,0.0,0.09
06:28,6.08,0.55,0.28,0.0,0.0,0.0,0.09
06:29,6.12,0.55,0.37,0.0,0.0,0.0,0.09
06:30,6.22,0.44,0.37,0.0,0.0,0.0,0.09
06:31,6.4,0.44,0.45,0.0,0.0,0.0,0.09
06:32,6.63,0.67,0.45,0.0,0.0,0.0,0.09
06:33,6.64,0.67,0.37,0.0,0.0,0.0,0.09
06:34,6.48,0.67,0.18,0.0,0.0,0.0,0.09
06:35,6.37,0.67,0.18,0.0,0.0,0.0,0.09
06:36,6.45,0.78,0.18,0.0,0.0,0.0,0.09
06:37,6.52,0.51,0.18,0.1,0.0,0.0,0.09
06:38,6.5,0.44,0.0,0.0,0.0,0.0,0.09
06:39,6.4,0.44,0.0,0.0,0.0,0.0,0.17
06:40,6.48,0.44,0.0,0.0,0.0,0.0,0.17
06:41,6.55,0.55,0.0,0.0,0.0,0.0,0.17
06:42,6.7,0.55,0.0,0.0,0.0,0.0,0.17
06:43,6.8,0.55,0.1,0.0,0.0,0.0,0.17
06:44,7.09,0.55,0.1,0.0,0.0,0.0,0.17
06:45,7.16,0.51,0.1,0.0,0.0,0.0,0.09
06:46,7.57,0.51,0.29,0.0,0.0,0.0,0.09
06:47,7.82,0.71,0.1,0.0,0.0,0.0,0.09
06:48,8.09,0.71,0.1,0.0,0.0,0.0,0.09
06:49,8.09,0.71,0.18,0.0,0.0,0.0,0.09
06:50,7.89,0.6,0.18,0.0,0.0,0.0,0.09
06:51,7.97,0.59,0.0,0.0,0.0,0.0,0.09
06:52,8.27,0.68,0.0,0.0,0.0,0.0,0.09
06:53,8.4,0.68,0.0,0.0,0.0,0.0,0.09
06:54,8.49,0.68,0.0,0.0,0.0,0.0,0.09
06:55,8.57,0.68,0.0,0.0,0.0,0.0,0.0
06:56,8.67,0.52,0.09,0.0,0.0,0.0,0.0
06:57,8.58,0.52,0.19,0.0,0.0,0.0,0.0
06:58,8.48,0.52,0.09,0.0,0.0,0.0,0.0
06:59,8.4,0.52,0.09,0.0,0.0,0.0,0.0
07:00,8.5,0.52,0.09,0.0,0.0,0.0,0.2
07:01,8.52,0.52,0.09,0.0,0.0,0.0,0.2
07:02,8.61,0.4,0.09,0.0,0.0,0.0,0.2
07:03,8.61,0.4,0.09,0.0,0.0,0.0,0.2
07:04,8.79,0.4,0.09,0.0,0.0,0.0,0.2
07:05,8.88,0.4,0.09,0.0,0.0,0.0,0.2
07:06,8.98,0.4,0.09,0.0,0.0,0.0,0.2
07:07,8.74,0.4,0.09,0.0,0.0,0.0,0.32
07:08,8.91,0.4,0.09,0.0,0.0,0.0,0.32
07:09,8.86,0.4,0.09,0.0,0.0,0.0,0.32
07:10,8.86,0.4,0.09,0.0,0.0,0.0,0.32
07:11,8.72,0.4,0.09,0.0,0.0,0.0,0.32
07:12,9.26,0.4,0.09,0.0,0.0,0.0,0.32
07:13,9.16,0.4,0.09,0.0,0.0,0.0,0.32
07:14,8.99,0.4,0.09,0.0,0.0,0.0,0.32
07:15,9.33,0.4,0.09,0.0,0.0,0.0,0.4
07:16,9.05,0.4,0.09,0.0,0.0,0.0,0.4
07:17,9.22,0.4,0.09,0.0,0.0,0.0,0.4
07:18,9.15,0.4,0.09,0.0,0.0,0.0,0.4
07:19,9.23,0.4,0.09,0.0,0.0,0.0,0.4
07:20,9.33,0.48,0.09,0.0,0.0,0.0,0.43
07:21,9.67,0.4,0.09,0.0,0.0,0.07,0.43
07:22,9.65,0.4,0.09,0.0,0.0,0.07,0.43
07:23,9.84,0.4,0.09,0.0,0.0,0.0,0.43
07:24,9.83,0.4,0.09,0.0,0.0,0.0,0.43
07:25,9.83,0.4,0.09,0.0,0.0,0.0,0.43
07:26,10.0,0.4,0.09,0.0,0.0,0.0,0.43
07:27,9.71,0.4,0.09,0.0,0.0,0.0,0.43
07:28,9.46,0.4,0.0,0.0,0.0,0.0,0.52
07:29,9.61,0.4,0.0,0.0,0.0,0.0,0.52
07:30,9.69,0.4,0.0,0.0,0.0,0.0,0.52
07:31,9.77,0.4,0.0,0.0,0.0,0.0,0.52
07:32,10.01,0.4,0.0,0.0,0.0,0.0,0.59
07:33,10.24,0.4,0.12,0.0,0.0,0.0,0.62
07:34,10.34,0.21,0.12,0.0,0.0,0.0,0.62
07:35,10.08,0.21,0.12,0.0,0.0,0.0,0.62
07:36,9.94,0.21,0.12,0.0,0.0,0.0,0.62
07:37,10.05,0.21,0.12,0.1,0.0,0.0,0.62
07:38,10.24,0.21,0.28,0.0,0.0,0.0,0.62
07:39,10.23,0.21,0.36,0.0,0.0,0.0,0.62
07:40,10.07,0.21,0.2,0.0,0.0,0.0,0.62
07:41,10.07,0.21,0.2,0.0,0.0,0.0,0.62
07:42,9.97,0.21,0.2,0.0,0.0,0.0,0.62
07:43,10.37,0.11,0.29,0.0,0.0,0.0,0.71
07:44,10.48,0.11,0.18,0.0,0.0,0.0,0.71
07:45,10.63,0.11,0.25,0.0,0.0,0.0,0.71
07:46,10.43,0.11,0.25,0.0,0.0,0.0,0.51
07:47,10.04,0.19,0.25,0.0,0.0,0.0,0.51
07:48,10.35,0.29,0.25,0.0,0.0,0.0,0.44
07:49,10.13,0.19,0.26,0.0,0.0,0.0,0.44
07:50,9.86,0.19,0.26,0.0,0.0,0.0,0.44
07:51,9.92,0.19,0.26,0.0,0.0,0.0,0.44
07:52,9.81,0.19,0.18,0.0,0.0,0.0,0.44
07:53,9.89,0.19,0.18,0.0,0.0,0.0,0.44
07:54,10.07,0.19,0.18,0.0,0.0,0.0,0.44
07:55,10.07,0.19,0.18,0.0,0.0,0.0,0.44
07:56,10.19,0.19,0.18,0.0,0.0,0.0,0.44
07:57,10.19,0.19,0.18,0.0,0.0,0.0,0.44
07:58,10.05,0.19,0.18,0.0,0.0,0.0,0.44
07:59,9.95,0.19,0.18,0.0,0.0,0.0,0.44
08:00,9.78,0.19,0.18,0.0,0.0,0.0,0.79
08:01,9.71,0.19,0.18,0.0,0.0,0.0,0.79
08:02,9.81,0.19,0.18,0.0,0.0,0.0,0.7
08:03,9.91,0.19,0.18,0.0,0.0,0.0,0.7
08:04,9.91,0.11,0.18,0.0,0.0,0.0,0.7
08:05,9.7,0.11,0.18,0.0,0.0,0.0,0.7
08:06,10.03,0.11,0.18,0.0,0.0,0.0,0.7
08:07,10.16,0.11,0.18,0.0,0.0,0.0,0.7
08:08,10.07,0.11,0.18,0.0,0.0,0.0,0.7
08:09,9.84,0.11,0.18,0.0,0.0,0.0,0.7
08:10,10.18,0.19,0.29,0.0,0.0,0.0,0.7
08:11,10.08,0.19,0.18,0.0,0.0,0.0,0.7
08:12,10.17,0.19,0.18,0.0,0.0,0.0,0.7
08:13,10.02,0.11,0.18,0.0,0.0,0.0,0.7
08:14,9.94,0.11,0.18,0.0,0.0,0.0,0.7
08:15,10.51,0.11,0.25,0.0,0.0,0.0,0.7
08:16,11.0,0.21,0.18,0.0,0.0,0.0,0.7
08:17,10.89,0.21,0.18,0.0,0.0,0.0,0.7
08:18,10.89,0.21,0.18,0.0,0.0,0.0,0.7
08:19,10.64,0.21,0.18,0.0,0.0,0.0,0.7
08:20,10.61,0.21,0.18,0.0,0.0,0.0,0.46
08:21,10.49,0.21,0.18,0.0,0.0,0.0,0.46
08:22,10.49,0.21,0.18,0.0,0.1,0.0,0.46
08:23,10.61,0.21,0.18,0.0,0.1,0.0,0.46
08:24,10.62,0.21,0.18,0.0,0.1,0.0,0.46
08:25,10.49,0.21,0.18,0.0,0.1,0.0,0.46
08:26,10.49,0.21,0.18,0.0,0.1,0.0,0.46
08:27,10.52,0.21,0.18,0.0,0.1,0.0,0.46
08:28,10.52,0.21,0.18,0.0,0.1,0.0,0.46
08:29,10.5,0.21,0.18,0.0,0.1,0.0,0.46
08:30,10.43,0.21,0.18,0.0,0.1,0.0,0.46
08:31,10.34,0.21,0.18,0.0,0.0,0.0,0.46
08:32,10.21,0.1,0.18,0.0,0.0,0.0,0.46
08:33,9.88,0.1,0.18,0.0,0.0,0.0,0.46
08:34,10.07,0.1,0.18,0.0,0.0,0.0,0.46
08:35,9.96,0.1,0.18,0.0,0.0,0.0,0.46
08:36,9.96,0.1,0.3,0.0,0.0,0.0,0.46
08:37,10.03,0.1,0.3,0.0,0.0,0.0,0.53
08:38,10.03,0.1,0.3,0.0,0.0,0.0,0.53
08:39,9.92,0.1,0.3,0.0,0.0,0.0,0.53
08:40,10.16,0.1,0.3,0.0,0.0,0.0,0.43
08:41,10.16,0.1,0.3,0.07,0.0,0.0,0.43
08:42,10.16,0.1,0.3,0.07,0.0,0.0,0.43
08:43,10.33,0.1,0.26,0.07,0.0,0.0,0.43
08:44,10.16,0.17,0.26,0.0,0.0,0.0,0.35
08:45,10.22,0.17,0.26,0.0,0.0,0.0,0.24
08:46,9.49,0.17,0.26,0.0,0.0,0.0,0.24
08:47,9.26,0.17,0.26,0.0,0.0,0.0,0.24
08:48,9.22,0.17,0.26,0.0,0.0,0.0,0.24
08:49,9.42,0.17,0.45,0.0,0.0,0.0,0.24
08:50,9.54,0.17,0.45,0.0,0.0,0.0,0.24
08:51,9.73,0.17,0.45,0.0,0.0,0.0,0.24
08:52,9.47,0.17,0.45,0.0,0.0,0.0,0.24
08:53,9.94,0.17,0.45,0.0,0.0,0.0,0.24
08:54,10.14,0.17,0.45,0.0,0.0,0.0,0.24
08:55,10.0,0.17,0.45,0.0,0.0,0.0,0.24
08:56,9.75,0.17,0.45,0.0,0.0,0.0,0.24
08:57,9.75,0.17,0.45,0.0,0.0,0.0,0.24
08:58,9.8,0.17,0.45,0.0,0.0,0.0,0.33
08:59,10.28,0.17,0.26,0.0,0.0,0.0,0.33
09:00,10.09,0.17,0.26,0.0,0.0,0.0,0.33
09:01,10.15,0.17,0.26,0.0,0.0,0.0,0.33
09:02,10.31,0.17,0.26,0.0,0.0,0.0,0.21
09:03,10.41,0.17,0.26,0.0,0.0,0.0,0.47
09:04,10.56,0.17,0.26,0.0,0.0,0.0,0.47
09:05,10.21,0.17,0.26,0.0,0.0,0.0,0.47
09:06,10.21,0.17,0.17,0.0,0.0,0.0,0.47
09:07,10.21,0.17,0.17,0.0,0.0,0.0,0.47
09:08,10.47,0.17,0.17,0.0,0.0,0.0,0.47
09:09,10.32,0.17,0.17,0.0,0.0,0.0,0.47
09:10,9.96,0.07,0.17,0.0,0.0,0.0,0.47
09:11,10.06,0.07,0.17,0.0,0.0,0.0,0.47
09:12,10.33,0.07,0.08,0.0,0.0,0.0,0.47
09:13,10.31,0.07,0.08,0.0,0.0,0.0,0.47
09:14,10.12,0.16,0.08,0.0,0.0,0.14,0.47
09:15,10.33,0.07,0.32,0.0,0.0,0.23,0.47
09:16,10.41,0.07,0.32,0.0,0.0,0.23,0.47
09:17,10.51,0.07,0.18,0.0,0.0,0.23,0.47
09:18,11.22,0.07,0.27,0.0,0.0,0.14,0.47
09:19,10.97,0.07,0.27,0.0,0.0,0.14,0.47
09:20,10.41,0.07,0.27,0.0,0.0,0.14,0.38
09:21,10.41,0.07,0.18,0.0,0.0,0.14,0.47
09:22,10.03,0.07,0.18,0.0,0.0,0.14,0.47
09:23,10.01,0.07,0.08,0.0,0.0,0.14,0.47
09:24,9.93,0.07,0.08,0.0,0.0,0.14,0.39
09:25,9.75,0.07,0.08,0.0,0.0,0.14,0.47
09:26,9.85,0.07,0.18,0.0,0.0,0.14,0.47
09:27,9.93,0.07,0.18,0.0,0.0,0.14,0.47
09:28,10.38,0.07,0.18,0.0,0.0,0.14,0.47
09:29,10.62,0.07,0.18,0.0,0.0,0.14,0.47
09:30,10.47,0.16,0.18,0.0,0.0,0.14,0.3
09:31,10.37,0.16,0.08,0.0,0.0,0.14,0.3
09:32,10.69,0.16,0.08,0.0,0.0,0.14,0.3
09:33,10.44,0.0,0.08,0.07,0.0,0.23,0.3
09:34,10.25,0.0,0.08,0.07,0.0,0.23,0.3
09:35,10.08,0.0,0.08,0.07,0.0,0.23,0.3
09:36,10.49,0.0,0.08,0.07,0.0,0.23,0.3
09:37,10.57,0.0,0.08,0.0,0.0,0.23,0.3
09:38,10.37,0.0,0.08,0.0,0.0,0.23,0.3
09:39,10.64,0.0,0.18,0.0,0.0,0.23,0.3
09:40,10.6,0.0,0.18,0.0,0.0,0.23,0.3
09:41,10.25,0.0,0.08,0.0,0.0,0.23,0.3
09:42,10.26,0.0,0.08,0.0,0.0,0.23,0.3
09:43,10.26,0.0,0.08,0.0,0.0,0.23,0.3
09:44,10.2,0.0,0.08,0.0,0.0,0.14,0.3
09:45,10.14,0.0,0.08,0.0,0.0,0.14,0.38
09:46,10.17,0.0,0.08,0.0,0.0,0.14,0.5
09:47,10.4,0.15,0.08,0.0,0.0,0.14,0.3
09:48,10.24,0.15,0.26,0.0,0.0,0.14,0.3
09:49,10.24,0.0,0.18,0.0,0.0,0.14,0.3
09:50,10.46,0.0,0.18,0.0,0.0,0.14,0.3
09:51,10.64,0.0,0.08,0.25,0.0,0.14,0.3
09:52,10.82,0.0,0.08,0.25,0.0,0.14,0.3
09:53,11.02,0.0,0.08,0.0,0.0,0.14,0.11
09:54,10.68,0.0,0.08,0.0,0.0,0.14,0.11
09:55,10.53,0.0,0.08,0.0,0.0,0.14,0.11
09:56,10.46,0.0,0.08,0.0,0.0,0.0,0.11
09:57,10.25,0.0,0.08,0.0,0.0,0.0,0.11
09:58,10.35,0.0,0.18,0.0,0.0,0.0,0.11
09:59,10.52,0.0,0.18,0.0,0.0,0.0,0.11
10:00,10.32,0.0,0.08,0.0,0.0,0.0,0.11
10:01,10.32,0.0,0.08,0.0,0.0,0.0,0.11
10:02,10.07,0.0,0.2,0.0,0.0,0.0,0.11
10:03,9.74,0.0,0.2,0.0,0.0,0.0,0.11
10:04,9.99,0.0,0.08,0.0,0.0,0.0,0.11
10:05,10.22,0.0,0.18,0.0,0.0,0.0,0.11
10:06,10.31,0.0,0.18,0.0,0.0,0.0,0.11
10:07,10.45,0.0,0.18,0.0,0.0,0.0,0.23
10:08,10.45,0.0,0.18,0.0,0.0,0.0,0.23
10:09,10.45,0.0,0.18,0.0,0.0,0.0,0.23
10:10,10.49,0.0,0.18,0.0,0.0,0.0,0.23
10:11,10.49,0.0,0.18,0.0,0.0,0.0,0.23
10:12,10.43,0.0,0.18,0.0,0.0,0.21,0.23
10:13,10.37,0.0,0.18,0.0,0.0,0.21,0.23
10:14,10.24,0.0,0.08,0.0,0.0,0.21,0.23
10:15,10.35,0.0,0.16,0.0,0.0,0.21,0.23
10:16,10.52,0.0,0.16,0.0,0.0,0.21,0.39
10:17,10.76,0.0,0.16,0.0,0.0,0.21,0.39
10:18,10.9,0.0,0.16,0.07,0.0,0.21,0.39
10:19,10.39,0.0,0.37,0.07,0.0,0.0,0.39
10:20,10.26,0.0,0.37,0.07,0.0,0.0,0.39
10:21,10.38,0.0,0.37,0.07,0.0,0.0,0.39
10:22,10.35,0.0,0.44,0.07,0.0,0.0,0.39
10:23,10.26,0.0,0.37,0.07,0.0,0.0,0.39
10:24,10.34,0.0,0.37,0.07,0.0,0.0,0.39
10:25,10.27,0.0,0.37,0.07,0.0,0.0,0.39
10:26,10.27,0.0,0.37,0.07,0.0,0.0,0.39
10:27,10.06,0.0,0.37,0.07,0.0,0.0,0.39
10:28,10.07,0.0,0.46,0.07,0.0,0.0,0.39
10:29,9.91,0.0,0.46,0.07,0.0,0.0,0.28
10:30,9.83,0.0,0.46,0.07,0.0,0.0,0.28
10:31,9.9,0.07,0.46,0.07,0.0,0.0,0.28
10:32,10.0,0.07,0.46,0.07,0.0,0.0,0.39
10:33,10.24,0.07,0.46,0.07,0.0,0.0,0.39
10:34,10.34,0.07,0.46,0.07,0.0,0.0,0.39
10:35,10.26,0.07,0.46,0.07,0.0,0.0,0.28
10:36,10.01,0.07,0.38,0.07,0.0,0.08,0.28
10:37,10.26,0.07,0.38,0.07,0.0,0.08,0.28
10:38,10.52,0.07,0.38,0.07,0.0,0.08,0.28
10:39,10.42,0.07,0.38,0.0,0.0,0.08,0.28
10:40,10.08,0.07,0.38,0.0,0.0,0.08,0.28
10:41,10.18,0.07,0.38,0.0,0.0,0.08,0.28
10:42,10.07,0.07,0.47,0.0,0.0,0.08,0.28
10:43,10.07,0.07,0.38,0.0,0.0,0.08,0.26
10:44,9.97,0.07,0.38,0.0,0.0,0.08,0.16
10:45,10.2,0.07,0.38,0.0,0.0,0.08,0.16
10:46,10.1,0.07,0.38,0.0,0.0,0.08,0.16
10:47,10.17,0.07,0.38,0.0,0.0,0.08,0.16
10:48,10.43,0.07,0.38,0.0,0.0,0.08,0.16
10:49,10.21,0.07,0.38,0.0,0.0,0.08,0.16
10:50,10.01,0.07,0.38,0.0,0.0,0.08,0.28
10:51,10.01,0.07,0.38,0.0,0.0,0.08,0.28
10:52,10.18,0.14,0.38,0.0,0.0,0.08,0.28
10:53,9.99,0.14,0.38,0.0,0.0,0.08,0.28
10:54,9.99,0.14,0.38,0.0,0.0,0.08,0.28
10:55,10.13,0.14,0.38,0.0,0.0,0.08,0.28
10:56,10.03,0.14,0.38,0.0,0.0,0.08,0.28
10:57,9.74,0.14,0.38,0.0,0.0,0.08,0.28
10:58,9.69,0.14,0.38,0.0,0.0,0.08,0.4
10:59,10.01,0.14,0.38,0.0,0.0,0.08,0.4
11:00,10.11,0.14,0.38,0.0,0.0,0.08,0.49
11:01,9.85,0.14,0.38,0.0,0.0,0.2,0.37
11:02,9.85,0.14,0.38,0.0,0.0,0.2,0.37
11:03,10.16,0.14,0.38,0.0,0.0,0.2,0.37
11:04,10.23,0.14,0.38,0.0,0.0,0.2,0.37
11:05,10.56,0.14,0.38,0.0,0.0,0.2,0.61
11:06,10.54,0.14,0.38,0.0,0.0,0.2,0.61
11:07,10.51,0.14,0.38,0.0,0.0,0.2,0.61
11:08,10.59,0.14,0.38,0.0,0.0,0.2,0.61
11:09,10.56,0.14,0.38,0.0,0.0,0.2,0.68
11:10,10.63,0.14,0.38,0.0,0.0,0.2,0.61
11:11,10.56,0.14,0.38,0.0,0.0,0.2,0.61
11:12,10.56,0.14,0.38,0.0,0.0,0.2,0.61
11:13,10.46,0.14,0.38,0.0,0.0,0.2,0.61
11:14,10.73,0.14,0.38,0.0,0.0,0.2,0.61
11:15,10.86,0.14,0.38,0.0,0.0,0.2,0.61
11:16,10.49,0.14,0.38,0.0,0.0,0.2,0.61
11:17,10.54,0.24,0.38,0.0,0.0,0.2,0.61
11:18,10.54,0.24,0.28,0.0,0.0,0.08,0.61
