Timebands,TTV,Digi 24,Antena 3 CNN,B1TV,EuroNews,Realitatea Plus,Romania TV
14:00 - 14:15,13.52,0.65,0.52,0.0,0.08,0.08,0.93
14:15 - 14:30,13.66,0.49,0.55,0.0,0.02,0.09,1.04
14:30 - 14:45,13.59,0.55,0.46,0.0,0.0,0.09,0.98
14:45 - 15:00,13.37,0.7,0.58,0.01,0.0,0.08,0.55
15:00 - 15:15,14.19,0.73,0.5,0.15,0.0,0.12,0.87
15:15 - 15:30,15.07,0.65,0.54,0.11,0.0,0.08,0.89
15:30 - 15:45,15.41,0.48,0.5,0.0,0.0,0.09,0.84
15:45 - 16:00,15.61,0.44,0.24,0.03,0.0,0.1,0.78
16:00 - 16:15,16.43,0.3,0.44,0.07,0.0,0.17,0.83
16:15 - 16:30,16.19,0.28,0.41,0.07,0.0,0.36,0.86
16:30 - 16:45,16.47,0.35,0.26,0.07,0.0,0.44,0.88
16:45 - 17:00,16.47,0.23,0.49,0.1,0.0,0.32,0.43
17:00 - 17:15,17.71,0.31,0.46,0.07,0.02,0.41,0.42
17:15 - 17:30,17.5,0.29,0.4,0.01,0.05,0.53,0.54
17:30 - 17:45,17.22,0.23,0.57,0.03,0.0,0.17,0.56
17:45 - 18:00,17.95,0.16,0.19,0.03,0.0,0.16,0.65
18:00 - 18:15,18.84,0.26,0.25,0.04,0.0,0.19,0.61
18:15 - 18:30,20.05,0.31,0.33,0.07,0.08,0.11,0.47
18:30 - 18:45,20.79,0.42,0.27,0.11,0.06,0.11,0.55
18:45 - 19:00,22.57,0.5,0.22,0.01,0.05,0.12,0.6
19:00 - 19:15,24.66,0.43,0.25,0.02,0.0,0.25,0.35
19:15 - 19:30,26.27,0.33,0.38,0.0,0.0,0.17,0.41
19:30 - 19:45,27.39,0.24,0.3,0.0,0.0,0.22,0.61
19:45 - 20:00,27.57,0.26,0.54,0.18,0.02,0.26,0.29
20:00 - 20:15,27.8,0.24,0.68,0.17,0.0,0.34,0.56
20:15 - 20:30,29.15,0.21,0.63,0.21,0.0,0.3,0.7
20:30 - 20:45,29.72,0.14,0.86,0.24,0.0,0.07,0.7
20:45 - 21:00,30.44,0.11,0.72,0.19,0.01,0.08,0.84
21:00 - 21:15,30.41,0.19,0.6,0.07,0.0,0.0,1.02
21:15 - 21:30,29.74,0.18,0.83,0.09,0.0,0.0,1.06
21:30 - 21:45,30.22,0.1,0.75,0.11,0.0,0.1,0.97
21:45 - 22:00,29.52,0.11,0.7,0.07,0.04,0.19,0.88
22:00 - 22:15,26.97,0.15,0.64,0.08,0.01,0.49,1.06
22:15 - 22:30,26.05,0.12,0.72,0.17,0.05,0.41,1.16
22:30 - 22:45,25.25,0.28,0.62,0.16,0.0,0.35,1.15
22:45 - 23:00,23.19,0.23,0.53,0.17,0.03,0.29,1.04
23:00 - 23:15,22.0,0.11,0.83,0.16,0.05,0.23,0.9
23:15 - 23:30,20.59,0.12,0.77,0.16,0.0,0.24,0.91
23:30 - 23:45,18.39,0.16,0.75,0.16,0.0,0.23,1.08
23:45 - 24:00,16.87,0.12,0.65,0.08,0.0,0.24,0.99
24:00 - 24:15,15.62,0.23,0.66,0.02,0.0,0.22,0.7
24:15 - 24:30,14.08,0.14,0.66,0.0,0.0,0.1,0.62
24:30 - 24:45,12.29,0.11,0.62,0.0,0.0,0.12,0.57
24:45 - 25:00,10.47,0.12,0.34,0.0,0.0,0.08,0.38
25:00 - 25:15,10.15,0.21,0.25,0.0,0.01,0.09,0.41
25:15 - 25:30,9.4,0.22,0.51,0.0,0.0,0.02,0.35
25:30 - 25:45,8.92,0.22,0.56,0.0,0.0,0.0,0.29
25:45 - 26:00,8.03,0.22,0.56,0.0,0.0,0.0,0.27
Whole day,14.03,0.26,0.48,0.04,0.01,0.13,0.53
06:00,3.61,0.22,0.54,0.0,0.0,0.0,0.0
06:01,3.51,0.22,0.54,0.0,0.0,0.0,0.0
06:02,3.51,0.22,0.54,0.0,0.0,0.0,0.0
06:03,3.51,0.22,0.54,0.0,0.0,0.0,0.0
06:04,3.63,0.22,0.54,0.0,0.0,0.0,0.0
06:05,3.82,0.22,0.54,0.0,0.0,0.0,0.0
06:06,3.82,0.22,0.54,0.0,0.0,0.0,0.0
06:07,3.74,0.22,0.54,0.0,0.0,0.0,0.0
06:08,3.74,0.49,0.54,0.0,0.0,0.0,0.0
06:09,3.74,0.49,0.54,0.0,0.0,0.0,0.0
06:10,3.74,0.49,0.54,0.0,0.0,0.0,0.0
06:11,3.82,0.49,0.54,0.0,0.0,0.0,0.08
06:12,4.02,0.49,0.54,0.0,0.0,0.0,0.2
06:13,3.92,0.37,0.54,0.11,0.0,0.0,0.2
06:14,4.03,0.37,0.54,0.11,0.0,0.0,0.2
06:15,4.11,0.37,0.54,0.11,0.0,0.0,0.2
06:16,4.11,0.37,0.54,0.11,0.0,0.0,0.2
06:17,4.11,0.37,0.54,0.11,0.0,0.0,0.2
06:18,4.4,0.37,0.54,0.11,0.0,0.0,0.2
06:19,4.34,0.37,0.54,0.11,0.0,0.0,0.2
06:20,4.34,0.37,0.54,0.11,0.0,0.0,0.2
06:21,4.17,0.37,0.54,0.11,0.0,0.0,0.2
06:22,4.07,0.27,0.54,0.11,0.0,0.0,0.42
06:23,4.33,0.27,0.64,0.11,0.0,0.0,0.42
06:24,4.33,0.27,0.74,0.11,0.0,0.0,0.42
06:25,4.33,0.27,0.97,0.11,0.0,0.0,0.2
06:26,4.33,0.5,0.74,0.11,0.0,0.0,0.2
06:27,4.27,0.0,0.74,0.11,0.0,0.0,0.5
06:28,4.27,0.0,0.74,0.11,0.0,0.0,0.5
06:29,4.19,0.11,0.64,0.0,0.0,0.0,0.5
06:30,4.27,0.11,0.64,0.0,0.0,0.0,0.5
06:31,4.34,0.11,0.64,0.0,0.0,0.0,0.5
06:32,4.34,0.11,0.64,0.0,0.0,0.0,0.42
06:33,4.34,0.11,0.64,0.0,0.0,0.0,0.42
06:34,4.34,0.11,0.72,0.0,0.0,0.0,0.42
06:35,4.51,0.11,0.72,0.0,0.0,0.0,0.42
06:36,4.7,0.11,0.51,0.0,0.0,0.0,0.42
06:37,4.7,0.11,0.51,0.0,0.0,0.0,0.42
06:38,4.7,0.11,0.51,0.0,0.0,0.0,0.42
06:39,4.87,0.11,0.51,0.0,0.0,0.0,0.42
06:40,4.77,0.11,0.51,0.0,0.0,0.0,0.42
06:41,4.77,0.11,0.51,0.0,0.0,0.0,0.42
06:42,4.77,0.11,0.51,0.0,0.0,0.0,0.42
06:43,5.02,0.11,0.51,0.0,0.0,0.0,0.2
06:44,4.83,0.11,0.51,0.0,0.0,0.0,0.08
06:45,5.01,0.11,0.51,0.0,0.0,0.0,0.08
06:46,5.01,0.11,0.51,0.0,0.0,0.0,0.08
06:47,5.11,0.11,0.51,0.0,0.0,0.0,0.08
06:48,5.62,0.11,0.51,0.0,0.0,0.0,0.08
06:49,5.74,0.11,0.61,0.0,0.0,0.0,0.08
06:50,5.74,0.11,0.61,0.0,0.0,0.0,0.08
06:51,5.73,0.11,0.61,0.0,0.0,0.0,0.08
06:52,5.86,0.11,0.42,0.0,0.0,0.0,0.08
06:53,5.86,0.22,0.42,0.0,0.0,0.0,0.08
06:54,6.04,0.22,0.33,0.0,0.0,0.0,0.08
06:55,6.23,0.22,0.33,0.0,0.0,0.0,0.08
06:56,6.17,0.22,0.33,0.0,0.0,0.0,0.08
06:57,6.39,0.22,0.33,0.0,0.0,0.0,0.08
06:58,6.25,0.22,0.33,0.0,0.0,0.0,0.08
06:59,6.6,0.22,0.33,0.0,0.0,0.0,0.2
07:00,6.7,0.22,0.33,0.0,0.0,0.0,0.2
07:01,6.81,0.22,0.33,0.0,0.0,0.0,0.27
07:02,7.01,0.22,0.33,0.0,0.0,0.0,0.27
07:03,6.92,0.22,0.33,0.0,0.0,0.0,0.27
07:04,7.02,0.36,0.33,0.0,0.0,0.0,0.27
07:05,7.01,0.22,0.33,0.0,0.0,0.0,0.27
07:06,7.23,0.22,0.33,0.0,0.0,0.0,0.36
07:07,7.23,0.22,0.33,0.0,0.0,0.0,0.36
07:08,7.23,0.22,0.33,0.0,0.0,0.0,0.36
07:09,7.23,0.22,0.33,0.0,0.0,0.0,0.36
07:10,7.23,0.22,0.33,0.0,0.0,0.0,0.36
07:11,7.31,0.22,0.33,0.0,0.0,0.0,0.36
07:12,7.31,0.11,0.33,0.0,0.0,0.0,0.36
07:13,7.39,0.11,0.33,0.0,0.0,0.0,0.36
07:14,7.59,0.11,0.43,0.0,0.0,0.0,0.36
07:15,7.7,0.11,0.43,0.0,0.0,0.0,0.36
07:16,7.8,0.11,0.53,0.0,0.0,0.0,0.36
07:17,7.52,0.11,0.33,0.0,0.0,0.0,0.36
07:18,7.61,0.11,0.33,0.0,0.0,0.0,0.36
07:19,7.61,0.11,0.33,0.0,0.0,0.0,0.36
07:20,7.62,0.11,0.33,0.0,0.0,0.0,0.36
07:21,7.62,0.11,0.33,0.0,0.0,0.0,0.36
07:22,7.51,0.11,0.33,0.0,0.0,0.0,0.36
07:23,7.59,0.11,0.33,0.0,0.0,0.0,0.36
07:24,7.73,0.11,0.43,0.08,0.0,0.0,0.36
07:25,7.84,0.11,0.43,0.08,0.0,0.0,0.36
07:26,7.98,0.19,0.43,0.0,0.0,0.0,0.36
07:27,7.98,0.19,0.33,0.0,0.0,0.0,0.55
07:28,7.98,0.19,0.33,0.0,0.0,0.0,0.55
07:29,8.17,0.19,0.33,0.0,0.0,0.0,0.55
07:30,8.17,0.25,0.33,0.0,0.0,0.0,0.55
07:31,8.11,0.25,0.33,0.0,0.0,0.0,0.55
07:32,8.37,0.25,0.43,0.0,0.0,0.0,0.55
07:33,8.37,0.25,0.61,0.0,0.0,0.0,0.55
07:34,8.37,0.25,0.61,0.0,0.0,0.0,0.55
07:35,8.51,0.25,0.61,0.0,0.0,0.0,0.55
07:36,8.52,0.25,0.61,0.0,0.0,0.0,0.55
07:37,8.84,0.25,0.8,0.0,0.0,0.0,0.36
07:38,8.91,0.25,0.8,0.0,0.0,0.0,0.36
07:39,8.93,0.25,0.8,0.0,0.0,0.0,0.36
07:40,8.83,0.25,0.9,0.0,0.0,0.0,0.27
07:41,8.83,0.33,0.9,0.0,0.0,0.0,0.27
07:42,8.9,0.33,0.99,0.0,0.0,0.0,0.27
07:43,9.0,0.33,0.8,0.0,0.0,0.0,0.27
07:44,9.0,0.33,0.56,0.0,0.0,0.0,0.27
07:45,9.0,0.33,0.56,0.0,0.0,0.0,0.27
07:46,9.01,0.33,0.56,0.0,0.0,0.0,0.27
07:47,9.01,0.33,0.56,0.0,0.0,0.0,0.27
07:48,9.06,0.25,0.56,0.0,0.08,0.0,0.27
07:49,9.06,0.25,0.38,0.0,0.08,0.0,0.27
07:50,9.23,0.25,0.38,0.0,0.08,0.0,0.27
07:51,9.23,0.25,0.38,0.0,0.08,0.0,0.27
07:52,9.23,0.25,0.38,0.0,0.08,0.0,0.27
07:53,9.08,0.25,0.38,0.0,0.08,0.0,0.27
07:54,8.98,0.25,0.28,0.0,0.08,0.0,0.27
07:55,8.98,0.25,0.28,0.0,0.08,0.2,0.27
07:56,9.02,0.25,0.28,0.0,0.08,0.0,0.46
07:57,8.92,0.25,0.28,0.0,0.08,0.0,0.46
07:58,9.02,0.25,0.38,0.0,0.08,0.0,0.46
07:59,9.1,0.25,0.38,0.0,0.08,0.0,0.59
08:00,9.0,0.25,0.28,0.0,0.08,0.08,0.59
08:01,9.24,0.25,0.28,0.08,0.08,0.32,0.59
08:02,9.14,0.25,0.28,0.08,0.08,0.32,0.59
08:03,9.33,0.25,0.28,0.0,0.08,0.27,0.66
08:04,9.43,0.25,0.35,0.0,0.08,0.19,0.59
08:05,9.52,0.25,0.63,0.0,0.08,0.0,0.68
08:06,9.51,0.25,0.44,0.0,0.08,0.0,0.87
08:07,9.6,0.25,0.26,0.0,0.08,0.0,0.87
08:08,9.69,0.25,0.26,0.0,0.08,0.0,0.87
08:09,10.18,0.25,0.64,0.0,0.08,0.0,0.87
08:10,10.36,0.25,0.64,0.0,0.08,0.0,0.87
08:11,10.47,0.25,0.46,0.0,0.08,0.18,0.87
08:12,10.47,0.25,0.64,0.0,0.08,0.0,0.87
08:13,10.47,0.25,0.46,0.18,0.08,0.0,0.95
08:14,10.56,0.49,0.57,0.18,0.0,0.0,0.68
08:15,10.47,0.49,0.68,0.0,0.0,0.0,0.78
08:16,10.75,0.49,0.95,0.0,0.0,0.0,0.59
08:17,10.68,0.49,0.56,0.0,0.0,0.0,0.79
08:18,10.78,0.58,0.29,0.0,0.0,0.19,0.79
08:19,10.88,0.58,0.29,0.0,0.0,0.19,0.79
08:20,10.88,0.58,0.29,0.0,0.0,0.19,0.79
08:21,11.15,0.58,0.29,0.0,0.0,0.19,0.79
08:22,11.15,0.58,0.29,0.0,0.0,0.19,0.79
08:23,11.21,0.58,0.29,0.0,0.0,0.19,0.79
08:24,11.14,0.5,0.49,0.16,0.0,0.19,0.59
08:25,11.26,0.5,0.49,0.16,0.0,0.31,0.59
08:26,11.06,0.5,0.67,0.16,0.0,0.31,0.39
08:27,10.84,0.5,0.67,0.08,0.0,0.19,0.39
08:28,11.02,0.5,0.67,0.08,0.0,0.19,0.39
08:29,11.02,0.5,0.67,0.08,0.0,0.27,0.39
08:30,10.76,0.5,0.67,0.08,0.0,0.27,0.39
08:31,11.09,0.5,0.67,0.08,0.0,0.19,0.39
08:32,11.73,0.5,0.67,0.08,0.0,0.19,0.39
08:33,11.77,0.5,0.67,0.08,0.0,0.19,0.53
08:34,11.77,0.5,0.67,0.08,0.0,0.19,0.4
08:35,11.83,0.5,0.67,0.08,0.0,0.19,0.4
08:36,11.57,0.5,0.49,0.08,0.0,0.19,0.33
08:37,11.83,0.5,0.87,0.08,0.0,0.19,0.27
08:38,11.69,0.5,0.87,0.08,0.0,0.19,0.27
08:39,11.78,0.5,0.87,0.08,0.0,0.19,0.27
08:40,11.94,0.5,0.87,0.08,0.0,0.0,0.27
08:41,11.67,0.5,0.87,0.08,0.0,0.0,0.27
08:42,11.75,0.5,0.87,0.08,0.0,0.0,0.27
08:43,11.6,0.5,0.87,0.08,0.0,0.0,0.27
08:44,11.9,0.58,0.87,0.0,0.0,0.0,0.27
08:45,11.9,0.58,0.7,0.0,0.0,0.0,0.27
08:46,12.31,0.58,0.7,0.0,0.0,0.0,0.27
08:47,12.22,0.73,0.57,0.0,0.0,0.0,0.27
08:48,12.23,0.73,0.64,0.0,0.0,0.0,0.27
08:49,12.07,0.73,0.64,0.0,0.0,0.0,0.27
08:50,11.92,0.42,0.64,0.0,0.0,0.08,0.27
08:51,11.63,0.42,0.64,0.0,0.0,0.0,0.27
08:52,11.43,0.34,0.64,0.0,0.0,0.0,0.27
08:53,11.83,0.34,0.64,0.0,0.0,0.0,0.27
08:54,11.72,0.23,0.64,0.0,0.0,0.0,0.27
08:55,11.75,0.23,0.72,0.0,0.0,0.0,0.2
08:56,11.89,0.23,0.45,0.0,0.0,0.0,0.2
08:57,11.59,0.23,0.45,0.0,0.0,0.0,0.2
08:58,11.43,0.23,0.45,0.0,0.0,0.0,0.33
08:59,11.75,0.23,0.45,0.0,0.0,0.0,0.33
09:00,11.75,0.23,0.45,0.0,0.0,0.0,0.33
09:01,11.75,0.23,0.45,0.0,0.0,0.0,0.33
09:02,12.19,0.23,0.45,0.0,0.0,0.0,0.4
09:03,12.14,0.23,0.45,0.0,0.0,0.0,0.4
09:04,11.78,0.23,0.45,0.0,0.0,0.0,0.4
09:05,11.41,0.23,0.45,0.0,0.0,0.0,0.29
09:06,11.28,0.23,0.45,0.11,0.0,0.0,0.29
09:07,11.19,0.23,0.45,0.11,0.0,0.0,0.29
09:08,11.36,0.23,0.45,0.11,0.0,0.0,0.29
09:09,11.49,0.23,0.45,0.0,0.0,0.0,0.4
09:10,11.82,0.34,0.45,0.0,0.0,0.08,0.29
09:11,11.74,0.34,0.38,0.0,0.0,0.08,0.29
09:12,11.89,0.23,0.49,0.0,0.0,0.08,0.29
09:13,12.07,0.09,0.38,0.0,0.0,0.19,0.29
09:14,11.85,0.19,0.38,0.0,0.0,0.08,0.29
09:15,11.71,0.19,0.38,0.0,0.0,0.08,0.29
09:16,11.56,0.19,0.38,0.0,0.0,0.08,0.29
09:17,11.56,0.19,0.38,0.0,0.0,0.08,0.29
09:18,11.74,0.19,0.38,0.0,0.0,0.08,0.29
09:19,11.88,0.19,0.38,0.0,0.0,0.08,0.29
09:20,12.45,0.19,0.38,0.0,0.0,0.08,0.29
09:21,12.45,0.19,0.38,0.0,0.0,0.08,0.29
09:22,12.45,0.19,0.38,0.0,0.0,0.08,0.29
09:23,12.57,0.19,0.38,0.0,0.0,0.08,0.29
09:24,12.52,0.19,0.38,0.0,0.0,0.08,0.29
09:25,12.52,0.19,0.38,0.0,0.0,0.08,0.29
09:26,12.59,0.19,0.38,0.0,0.0,0.08,0.29
09:27,12.58,0.19,0.38,0.0,0.0,0.08,0.29
09:28,12.34,0.19,0.38,0.0,0.0,0.08,0.29
09:29,12.19,0.19,0.38,0.0,0.0,0.22,0.08
09:30,12.68,0.19,0.38,0.0,0.0,0.08,0.08
09:31,12.68,0.19,0.38,0.0,0.0,0.08,0.08
09:32,12.82,0.29,0.38,0.0,0.0,0.08,0.08
09:33,13.02,0.19,0.56,0.0,0.0,0.33,0.08
09:34,12.62,0.19,0.56,0.0,0.0,0.33,0.08
09:35,12.62,0.25,0.56,0.0,0.0,0.33,0.08
09:36,12.28,0.25,0.46,0.0,0.0,0.33,0.08
09:37,12.37,0.19,0.46,0.0,0.0,0.33,0.08
09:38,12.11,0.19,0.46,0.0,0.0,0.33,0.08
09:39,12.61,0.19,0.46,0.0,0.0,0.08,0.32
09:40,12.41,0.19,0.46,0.0,0.0,0.08,0.18
09:41,12.18,0.19,0.55,0.0,0.0,0.08,0.18
09:42,12.35,0.19,0.55,0.0,0.0,0.08,0.18
09:43,12.34,0.19,0.55,0.0,0.0,0.08,0.18
09:44,12.49,0.19,0.55,0.0,0.0,0.08,0.18
09:45,12.67,0.19,0.39,0.0,0.0,0.08,0.18
09:46,12.04,0.32,0.39,0.09,0.0,0.08,0.25
09:47,12.06,0.19,0.39,0.09,0.0,0.08,0.25
09:48,12.06,0.19,0.39,0.0,0.0,0.08,0.18
09:49,12.33,0.19,0.39,0.0,0.0,0.08,0.18
09:50,12.65,0.19,0.39,0.0,0.0,0.08,0.18
09:51,12.88,0.19,0.39,0.0,0.0,0.08,0.18
09:52,12.88,0.19,0.39,0.0,0.0,0.08,0.18
09:53,12.64,0.19,0.28,0.0,0.0,0.08,0.18
09:54,12.87,0.19,0.28,0.0,0.0,0.08,0.18
09:55,13.11,0.19,0.28,0.0,0.0,0.08,0.18
09:56,13.33,0.19,0.45,0.0,0.0,0.08,0.18
09:57,13.39,0.19,0.55,0.0,0.0,0.08,0.08
09:58,13.09,0.19,0.63,0.0,0.0,0.08,0.08
09:59,13.02,0.19,0.63,0.0,0.0,0.2,0.16
10:00,13.05,0.19,0.53,0.07,0.0,0.2,0.4
10:01,13.04,0.19,0.53,0.07,0.0,0.2,0.4
10:02,13.16,0.19,0.62,0.07,0.0,0.31,0.52
10:03,13.17,0.19,0.62,0.07,0.0,0.31,0.52
10:04,13.18,0.19,0.62,0.07,0.0,0.31,0.52
10:05,13.23,0.19,0.53,0.07,0.0,0.49,0.4
10:06,13.2,0.19,0.64,0.07,0.0,0.49,0.4
10:07,12.98,0.19,0.53,0.07,0.0,0.49,0.4
10:08,13.06,0.09,0.53,0.16,0.0,0.49,0.4
10:09,13.45,0.09,0.53,0.16,0.0,0.49,0.76
10:10,13.02,0.09,0.53,0.09,0.0,0.49,0.76
10:11,13.21,0.09,0.53,0.09,0.0,0.49,0.83
10:12,12.79,0.09,0.53,0.09,0.0,0.49,0.83
10:13,12.9,0.09,0.6,0.09,0.0,0.42,0.83
10:14,13.3,0.16,0.53,0.09,0.0,0.42,0.83
10:15,13.43,0.09,0.53,0.16,0.0,0.31,0.95
10:16,13.09,0.09,0.53,0.16,0.0,0.31,0.95
10:17,13.19,0.09,0.61,0.09,0.0,0.22,0.95
10:18,13.07,0.09,0.61,0.09,0.0,0.22,0.95
10:19,12.97,0.09,0.61,0.09,0.0,0.22,0.95
10:20,13.36,0.09,0.61,0.09,0.0,0.22,0.95
10:21,13.34,0.09,0.61,0.0,0.0,0.22,0.95
10:22,13.27,0.09,0.61,0.0,0.0,0.22,0.95
10:23,13.51,0.09,0.61,0.0,0.0,0.32,0.95
10:24,13.51,0.09,0.61,0.0,0.0,0.32,0.95
10:25,13.7,0.09,0.61,0.0,0.0,0.32,0.95
10:26,13.3,0.09,0.61,0.0,0.0,0.32,0.95
10:27,13.49,0.09,0.61,0.0,0.0,0.32,0.95
10:28,13.49,0.09,0.61,0.0,0.0,0.32,0.95
10:29,13.49,0.09,0.71,0.0,0.0,0.22,0.95
10:30,13.66,0.21,0.61,0.0,0.0,0.22,1.04
10:31,13.33,0.09,0.61,0.0,0.0,0.22,1.14
10:32,12.96,0.09,0.41,0.0,0.0,0.22,1.14
10:33,12.77,0.09,0.41,0.0,0.0,0.22,1.14
10:34,12.77,0.09,0.41,0.0,0.0,0.22,1.14
10:35,12.91,0.21,0.41,0.0,0.0,0.1,1.14
10:36,12.63,0.35,0.41,0.0,0.0,0.1,0.7
10:37,12.6,0.35,0.6,0.0,0.0,0.1,0.51
10:38,12.36,0.35,0.6,0.0,0.0,0.1,0.51
10:39,12.1,0.35,0.6,0.0,0.0,0.1,0.51
10:40,12.14,0.21,0.6,0.0,0.0,0.1,0.51
10:41,12.18,0.21,0.6,0.0,0.0,0.1,0.51
10:42,12.15,0.21,0.6,0.0,0.0,0.1,0.51
10:43,11.79,0.46,0.6,0.12,0.0,0.0,0.51
10:44,11.94,0.46,0.6,0.12,0.0,0.0,0.51
10:45,11.85,0.46,0.6,0.12,0.0,0.0,0.51
10:46,11.71,0.46,0.6,0.12,0.0,0.0,0.58
10:47,11.96,0.46,0.6,0.12,0.0,0.0,0.7
10:48,11.96,0.46,0.6,0.12,0.0,0.0,0.7
10:49,12.33,0.46,0.6,0.12,0.0,0.0,0.7
10:50,12.48,0.46,0.6,0.12,0.0,0.0,0.7
10:51,12.1,0.46,0.6,0.12,0.0,0.0,0.7
10:52,12.02,0.46,0.6,0.18,0.0,0.0,0.62
10:53,12.02,0.46,0.6,0.12,0.0,0.0,0.62
10:54,11.85,0.46,0.6,0.12,0.0,0.0,0.62
10:55,12.1,0.46,0.6,0.12,0.0,0.0,0.38
10:56,12.49,0.46,0.6,0.12,0.0,0.0,0.38
10:57,12.49,0.46,0.6,0.12,0.0,0.0,0.38
10:58,12.17,0.46,0.6,0.0,0.0,0.0,0.38
10:59,12.25,0.46,0.67,0.0,0.0,0.0,0.38
11:00,12.0,0.46,0.67,0.0,0.0,0.0,0.62
11:01,11.66,0.46,0.6,0.0,0.0,0.0,0.62
11:02,12.07,0.46,0.6,0.0,0.0,0.0,0.62
11:03,12.07,0.46,0.6,0.0,0.0,0.44,0.62
11:04,12.6,0.46,0.6,0.0,0.0,0.44,0.62
11:05,12.49,0.46,1.04,0.0,0.0,0.0,0.62
11:06,12.57,0.46,1.04,0.0,0.0,0.0,0.62
11:07,12.92,0.9,0.6,0.0,0.0,0.0,0.62
11:08,13.02,0.9,0.6,0.0,0.0,0.0,0.62
11:09,12.88,0.9,0.6,0.0,0.0,0.0,0.38
11:10,12.8,0.46,0.6,0.0,0.0,0.23,0.82
11:11,12.89,0.81,0.6,0.0,0.0,0.13,0.92
11:12,12.82,0.46,0.6,0.0,0.0,0.13,0.92
11:13,12.92,0.46,0.6,0.0,0.0,0.13,0.92
11:14,12.66,0.46,0.6,0.0,0.0,0.0,0.92
11:15,12.58,0.57,0.67,0.0,0.0,0.0,0.82
11:16,12.42,0.46,0.6,0.0,0.0,0.0,0.82
11:17,12.28,0.46,0.6,0.0,0.0,0.0,0.89
11:18,12.18,0.46,0.6,0.0,0.0,0.0,0.89
