Timebands,TTV,Digi 24,Antena 3 CNN,B1TV,EuroNews,Realitatea Plus,Romania TV
12:45 - 13:00,8.72,0.85,0.42,0.01,0.0,0.27,0.22
13:00 - 13:15,9.23,0.7,0.28,0.09,0.0,0.08,0.43
13:15 - 13:30,9.15,0.62,0.38,0.09,0.0,0.15,0.4
13:30 - 13:45,9.02,0.63,0.33,0.09,0.0,0.22,0.39
13:45 - 14:00,8.97,0.46,0.51,0.09,0.0,0.19,0.43
14:00 - 14:15,8.98,0.16,0.57,0.09,0.0,0.12,0.61
14:15 - 14:30,9.1,0.12,0.79,0.09,0.04,0.18,0.12
14:30 - 14:45,9.44,0.13,0.95,0.09,0.0,0.14,0.25
14:45 - 15:00,9.45,0.41,0.94,0.05,0.0,0.04,0.01
15:00 - 15:15,9.57,0.5,1.06,0.0,0.0,0.07,0.02
15:15 - 15:30,9.67,0.49,1.37,0.0,0.0,0.01,0.01
15:30 - 15:45,10.38,0.5,1.41,0.01,0.0,0.0,0.08
15:45 - 16:00,11.44,0.71,1.14,0.0,0.01,0.01,0.0
16:00 - 16:15,12.47,0.72,0.91,0.01,0.0,0.07,0.32
16:15 - 16:30,12.82,0.91,0.89,0.01,0.0,0.09,0.36
16:30 - 16:45,13.31,1.0,0.85,0.07,0.02,0.01,0.51
16:45 - 17:00,14.26,0.77,0.72,0.02,0.03,0.08,0.73
17:00 - 17:15,14.72,0.6,0.69,0.03,0.22,0.16,0.89
17:15 - 17:30,15.03,0.49,0.82,0.0,0.11,0.18,1.32
17:30 - 17:45,15.62,0.56,0.81,0.1,0.04,0.22,1.34
17:45 - 18:00,15.99,0.53,0.79,0.37,0.0,0.37,0.82
18:00 - 18:15,17.94,0.58,0.84,0.19,0.03,0.29,0.85
18:15 - 18:30,19.39,0.9,0.71,0.19,0.0,0.48,0.66
18:30 - 18:45,21.41,0.86,0.9,0.21,0.0,0.3,0.61
18:45 - 19:00,22.82,0.95,0.87,0.24,0.0,0.5,0.29
19:00 - 19:15,24.3,0.59,0.87,0.08,0.0,0.5,0.38
19:15 - 19:30,26.55,0.66,1.07,0.0,0.0,0.53,0.45
19:30 - 19:45,28.81,0.82,1.09,0.06,0.0,0.45,0.32
19:45 - 20:00,28.71,0.6,1.18,0.12,0.0,0.37,0.3
20:00 - 20:15,29.68,0.78,1.38,0.01,0.09,0.17,0.42
20:15 - 20:30,31.11,0.98,1.64,0.06,0.05,0.1,0.53
20:30 - 20:45,33.13,0.95,1.39,0.04,0.0,0.16,0.5
20:45 - 21:00,33.19,0.96,0.94,0.05,0.0,0.3,0.43
21:00 - 21:15,32.74,1.17,0.77,0.03,0.0,0.23,0.43
21:15 - 21:30,32.99,1.34,0.8,0.01,0.0,0.09,0.43
21:30 - 21:45,32.81,1.03,0.7,0.01,0.0,0.09,0.55
21:45 - 22:00,31.67,1.04,0.86,0.04,0.04,0.34,0.27
22:00 - 22:15,30.61,0.83,0.51,0.06,0.01,0.3,0.36
22:15 - 22:30,29.8,0.71,0.48,0.12,0.0,0.35,0.64
22:30 - 22:45,29.44,0.95,0.72,0.12,0.0,0.59,0.72
22:45 - 23:00,27.43,0.67,0.58,0.19,0.0,0.38,0.8
23:00 - 23:15,24.69,0.43,0.52,0.22,0.0,0.2,0.85
23:15 - 23:30,21.84,0.27,0.46,0.2,0.0,0.21,0.69
23:30 - 23:45,20.17,0.2,0.47,0.2,0.0,0.17,0.68
23:45 - 24:00,17.84,0.21,0.15,0.2,0.0,0.23,0.48
24:00 - 24:15,14.44,0.11,0.29,0.16,0.0,0.23,0.63
24:15 - 24:30,12.05,0.13,0.6,0.08,0.0,0.2,0.57
24:30 - 24:45,10.92,0.13,0.39,0.13,0.0,0.2,0.45
24:45 - 25:00,9.6,0.11,0.28,0.1,0.0,0.17,0.34
25:00 - 25:15,8.38,0.22,0.13,0.01,0.0,0.1,0.33
25:15 - 25:30,8.0,0.19,0.05,0.0,0.0,0.04,0.33
25:30 - 25:45,7.52,0.14,0.08,0.0,0.0,0.0,0.28
25:45 - 26:00,6.61,0.29,0.01,0.0,0.0,0.0,0.33
Whole day,12.86,0.43,0.5,0.06,0.01,0.14,0.42
06:00,2.87,0.11,0.26,0.0,0.0,0.08,0.0
06:01,2.86,0.11,0.26,0.0,0.0,0.08,0.0
06:02,2.63,0.11,0.26,0.0,0.0,0.08,0.0
06:03,2.82,0.11,0.26,0.0,0.0,0.08,0.0
06:04,2.82,0.11,0.26,0.0,0.0,0.08,0.0
06:05,2.98,0.11,0.26,0.0,0.0,0.08,0.11
06:06,3.06,0.11,0.26,0.0,0.0,0.08,0.0
06:07,3.06,0.11,0.26,0.0,0.0,0.08,0.0
06:08,3.19,0.11,0.26,0.0,0.0,0.0,0.0
06:09,3.26,0.11,0.26,0.0,0.0,0.0,0.0
06:10,3.35,0.11,0.26,0.0,0.0,0.0,0.0
06:11,3.65,0.23,0.26,0.0,0.0,0.0,0.0
06:12,4.04,0.11,0.26,0.0,0.0,0.0,0.11
06:13,4.22,0.11,0.26,0.0,0.0,0.0,0.11
06:14,4.11,0.11,0.26,0.0,0.0,0.0,0.0
06:15,4.11,0.11,0.26,0.0,0.0,0.0,0.0
06:16,4.18,0.11,0.26,0.0,0.0,0.0,0.0
06:17,4.18,0.11,0.26,0.0,0.0,0.0,0.0
06:18,4.26,0.11,0.26,0.0,0.0,0.0,0.0
06:19,4.06,0.11,0.26,0.0,0.0,0.0,0.0
06:20,4.01,0.11,0.26,0.0,0.0,0.0,0.0
06:21,4.32,0.11,0.37,0.0,0.0,0.0,0.0
06:22,4.26,0.11,0.37,0.0,0.0,0.0,0.0
06:23,4.26,0.11,0.37,0.0,0.0,0.0,0.0
06:24,4.33,0.11,0.37,0.0,0.0,0.0,0.0
06:25,4.56,0.11,0.37,0.0,0.0,0.0,0.0
06:26,4.85,0.11,0.37,0.0,0.0,0.0,0.0
06:27,4.82,0.11,0.37,0.0,0.0,0.0,0.0
06:28,4.86,0.11,0.37,0.0,0.0,0.0,0.0
06:29,4.86,0.11,0.37,0.0,0.0,0.0,0.0
06:30,5.11,0.11,0.37,0.0,0.0,0.0,0.16
06:31,5.19,0.11,0.37,0.0,0.0,0.0,0.16
06:32,5.37,0.11,0.37,0.0,0.0,0.0,0.16
06:33,5.37,0.11,0.37,0.0,0.0,0.0,0.16
06:34,5.37,0.11,0.37,0.0,0.0,0.0,0.16
06:35,5.76,0.11,0.37,0.0,0.0,0.0,0.16
06:36,5.76,0.11,0.37,0.0,0.0,0.0,0.16
06:37,5.84,0.11,0.37,0.0,0.0,0.0,0.16
06:38,5.84,0.11,0.37,0.0,0.0,0.0,0.16
06:39,5.99,0.11,0.37,0.0,0.0,0.0,0.16
06:40,5.94,0.11,0.44,0.0,0.0,0.0,0.16
06:41,5.77,0.11,0.55,0.0,0.0,0.0,0.16
06:42,5.77,0.11,0.55,0.0,0.0,0.0,0.16
06:43,6.04,0.11,0.55,0.0,0.0,0.0,0.16
06:44,6.18,0.11,0.55,0.0,0.0,0.0,0.16
06:45,6.53,0.11,0.47,0.0,0.0,0.0,0.16
06:46,6.53,0.11,0.47,0.0,0.0,0.0,0.16
06:47,6.77,0.19,0.47,0.0,0.0,0.0,0.16
06:48,6.95,0.19,0.47,0.0,0.0,0.0,0.16
06:49,6.71,0.19,0.47,0.0,0.0,0.0,0.0
06:50,6.6,0.07,0.47,0.0,0.0,0.0,0.16
06:51,6.69,0.07,0.47,0.0,0.0,0.0,0.16
06:52,6.65,0.07,0.37,0.0,0.0,0.0,0.27
06:53,6.65,0.07,0.37,0.0,0.0,0.0,0.27
06:54,6.79,0.07,0.37,0.0,0.0,0.0,0.16
06:55,6.51,0.07,0.37,0.0,0.0,0.0,0.16
06:56,6.96,0.07,0.37,0.0,0.0,0.0,0.16
06:57,6.98,0.07,0.37,0.0,0.0,0.0,0.27
06:58,6.98,0.0,0.37,0.0,0.0,0.0,0.27
06:59,6.87,0.0,0.37,0.0,0.0,0.0,0.16
07:00,6.91,0.07,0.37,0.0,0.0,0.0,0.16
07:01,6.91,0.07,0.37,0.0,0.0,0.0,0.16
07:02,7.03,0.07,0.37,0.0,0.0,0.0,0.16
07:03,7.03,0.07,0.37,0.0,0.0,0.0,0.16
07:04,7.14,0.07,0.37,0.0,0.0,0.0,0.27
07:05,7.03,0.07,0.37,0.0,0.0,0.0,0.16
07:06,7.03,0.07,0.37,0.0,0.0,0.0,0.16
07:07,7.1,0.07,0.37,0.0,0.0,0.08,0.16
07:08,7.22,0.07,0.37,0.0,0.0,0.0,0.16
07:09,7.43,0.18,0.37,0.0,0.0,0.0,0.16
07:10,7.5,0.11,0.37,0.07,0.07,0.0,0.16
07:11,7.59,0.11,0.37,0.0,0.07,0.0,0.16
07:12,7.87,0.11,0.37,0.0,0.07,0.0,0.44
07:13,8.07,0.11,0.37,0.0,0.07,0.0,0.53
07:14,7.98,0.11,0.45,0.0,0.07,0.0,0.54
07:15,8.1,0.25,0.45,0.0,0.07,0.0,0.54
07:16,8.03,0.25,0.45,0.0,0.07,0.0,0.54
07:17,8.23,0.25,0.45,0.0,0.07,0.0,0.54
07:18,8.29,0.11,0.45,0.14,0.07,0.0,0.42
07:19,8.14,0.11,0.45,0.0,0.07,0.0,0.42
07:20,8.15,0.0,0.45,0.0,0.07,0.0,0.42
07:21,8.04,0.0,0.46,0.0,0.07,0.0,0.42
07:22,8.31,0.0,0.46,0.0,0.07,0.0,0.42
07:23,8.32,0.0,0.46,0.0,0.0,0.0,0.42
07:24,8.23,0.0,0.46,0.0,0.0,0.0,0.42
07:25,8.23,0.0,0.35,0.0,0.0,0.0,0.42
07:26,8.54,0.0,0.35,0.0,0.0,0.0,0.42
07:27,8.79,0.0,0.35,0.0,0.0,0.0,0.42
07:28,8.79,0.0,0.35,0.0,0.0,0.0,0.42
07:29,8.79,0.0,0.35,0.0,0.0,0.0,0.42
07:30,8.61,0.0,0.35,0.0,0.0,0.0,0.55
07:31,8.49,0.0,0.35,0.11,0.0,0.0,0.55
07:32,8.47,0.0,0.35,0.11,0.0,0.0,0.55
07:33,8.39,0.07,0.35,0.11,0.0,0.0,0.55
07:34,8.29,0.07,0.35,0.11,0.0,0.0,0.55
07:35,8.03,0.07,0.09,0.11,0.0,0.0,0.55
07:36,8.58,0.07,0.09,0.11,0.0,0.0,0.55
07:37,8.47,0.07,0.0,0.11,0.0,0.0,0.55
07:38,8.46,0.16,0.0,0.11,0.0,0.0,0.55
07:39,9.07,0.09,0.11,0.11,0.17,0.09,0.55
07:40,8.94,0.09,0.0,0.11,0.17,0.09,0.55
07:41,9.15,0.09,0.0,0.11,0.17,0.09,0.55
07:42,9.06,0.09,0.0,0.11,0.17,0.09,0.55
07:43,9.06,0.09,0.0,0.0,0.0,0.09,0.55
07:44,8.7,0.09,0.0,0.0,0.0,0.09,0.55
07:45,9.0,0.09,0.0,0.0,0.0,0.09,0.55
07:46,8.9,0.09,0.09,0.0,0.0,0.0,0.55
07:47,9.1,0.09,0.2,0.0,0.0,0.0,0.55
07:48,9.24,0.09,0.2,0.0,0.0,0.0,0.55
07:49,9.0,0.09,0.2,0.0,0.0,0.0,0.55
07:50,9.0,0.09,0.09,0.0,0.0,0.0,0.55
07:51,9.0,0.09,0.09,0.0,0.0,0.0,0.55
07:52,8.81,0.09,0.09,0.0,0.0,0.0,0.55
07:53,8.92,0.09,0.09,0.0,0.0,0.0,0.55
07:54,8.29,0.0,0.09,0.0,0.0,0.0,0.55
07:55,8.54,0.0,0.09,0.0,0.0,0.0,0.66
07:56,8.59,0.0,0.09,0.0,0.0,0.0,0.66
07:57,8.76,0.0,0.09,0.0,0.0,0.0,0.66
07:58,8.87,0.0,0.09,0.0,0.0,0.0,0.66
07:59,8.71,0.0,0.09,0.0,0.0,0.0,0.66
08:00,8.47,0.0,0.09,0.0,0.0,0.0,0.66
08:01,8.36,0.0,0.09,0.0,0.0,0.0,0.49
08:02,8.18,0.0,0.09,0.0,0.0,0.0,0.49
08:03,8.28,0.0,0.09,0.0,0.0,0.0,0.49
08:04,8.21,0.0,0.2,0.0,0.0,0.0,0.49
08:05,8.1,0.0,0.2,0.0,0.0,0.0,0.49
08:06,8.31,0.0,0.2,0.0,0.0,0.0,0.6
08:07,8.41,0.09,0.2,0.0,0.0,0.0,0.6
08:08,8.3,0.09,0.2,0.0,0.0,0.0,0.49
08:09,8.5,0.09,0.2,0.0,0.0,0.0,0.49
08:10,8.58,0.09,0.2,0.0,0.0,0.0,0.49
08:11,8.45,0.09,0.2,0.0,0.0,0.0,0.49
08:12,8.45,0.09,0.2,0.0,0.0,0.0,0.57
08:13,8.55,0.09,0.2,0.0,0.0,0.0,0.57
08:14,8.7,0.09,0.2,0.0,0.0,0.0,0.5
08:15,9.03,0.09,0.2,0.0,0.0,0.0,0.5
08:16,9.03,0.09,0.2,0.0,0.0,0.0,0.5
08:17,9.03,0.09,0.2,0.0,0.0,0.0,0.5
08:18,9.27,0.09,0.2,0.0,0.0,0.0,0.5
08:19,9.15,0.09,0.2,0.0,0.0,0.0,0.57
08:20,9.41,0.19,0.2,0.0,0.0,0.08,0.57
08:21,9.25,0.19,0.2,0.0,0.0,0.08,0.69
08:22,9.29,0.3,0.2,0.0,0.0,0.08,0.61
08:23,9.29,0.3,0.2,0.0,0.0,0.08,0.61
08:24,9.64,0.3,0.2,0.0,0.0,0.08,0.61
08:25,9.64,0.3,0.2,0.0,0.0,0.08,0.61
08:26,9.94,0.2,0.3,0.0,0.1,0.08,0.61
08:27,9.37,0.09,0.3,0.0,0.0,0.08,0.61
08:28,9.37,0.09,0.3,0.0,0.0,0.08,0.61
08:29,9.14,0.09,0.19,0.0,0.0,0.08,0.61
08:30,9.14,0.09,0.28,0.0,0.0,0.0,0.61
08:31,9.14,0.36,0.19,0.0,0.0,0.08,0.61
08:32,9.13,0.36,0.19,0.0,0.0,0.0,0.52
08:33,9.13,0.36,0.19,0.0,0.0,0.0,0.52
08:34,9.13,0.36,0.19,0.0,0.0,0.0,0.52
08:35,9.44,0.36,0.19,0.0,0.0,0.0,0.52
08:36,9.59,0.36,0.19,0.0,0.0,0.0,0.52
08:37,9.4,0.36,0.19,0.0,0.0,0.0,0.52
08:38,9.5,0.36,0.3,0.0,0.0,0.0,0.52
08:39,9.68,0.09,0.3,0.0,0.0,0.0,0.52
08:40,9.68,0.09,0.3,0.0,0.0,0.0,0.52
08:41,9.9,0.09,0.3,0.0,0.0,0.0,0.64
08:42,9.9,0.24,0.3,0.0,0.0,0.0,0.64
08:43,9.9,0.09,0.3,0.0,0.0,0.0,0.64
08:44,10.08,0.09,0.3,0.0,0.0,0.0,0.64
08:45,9.83,0.09,0.3,0.0,0.0,0.08,0.52
08:46,9.84,0.17,0.3,0.0,0.0,0.0,0.52
08:47,9.93,0.17,0.3,0.0,0.0,0.0,0.52
08:48,9.71,0.09,0.3,0.0,0.0,0.0,0.52
08:49,9.93,0.09,0.3,0.0,0.0,0.0,0.52
08:50,9.88,0.09,0.3,0.0,0.0,0.0,0.52
08:51,9.78,0.09,0.19,0.0,0.0,0.0,0.52
08:52,9.94,0.09,0.19,0.0,0.0,0.0,0.52
08:53,9.94,0.09,0.19,0.0,0.0,0.0,0.52
08:54,9.69,0.09,0.19,0.0,0.0,0.0,0.52
08:55,9.75,0.09,0.19,0.0,0.0,0.0,0.52
08:56,9.86,0.09,0.3,0.0,0.0,0.0,0.52
08:57,9.69,0.09,0.1,0.0,0.0,0.09,0.52
08:58,9.65,0.16,0.1,0.0,0.0,0.09,0.51
08:59,9.55,0.16,0.16,0.0,0.0,0.09,0.45
09:00,9.45,0.16,0.1,0.0,0.0,0.15,0.45
09:01,9.48,0.16,0.1,0.0,0.0,0.15,0.56
09:02,9.69,0.16,0.21,0.0,0.0,0.15,0.56
09:03,9.77,0.22,0.21,0.0,0.0,0.09,0.56
09:04,9.84,0.15,0.21,0.0,0.0,0.09,0.64
09:05,9.84,0.09,0.27,0.0,0.0,0.09,0.64
09:06,9.8,0.09,0.21,0.0,0.0,0.15,0.64
09:07,9.8,0.09,0.21,0.0,0.0,0.09,0.65
09:08,9.72,0.09,0.21,0.0,0.0,0.09,0.65
09:09,9.34,0.09,0.21,0.0,0.0,0.09,0.65
09:10,9.34,0.09,0.21,0.0,0.0,0.09,0.65
09:11,9.24,0.16,0.21,0.0,0.0,0.09,0.58
09:12,9.23,0.16,0.21,0.0,0.0,0.09,0.58
09:13,9.12,0.16,0.21,0.0,0.0,0.09,0.58
09:14,9.33,0.16,0.21,0.0,0.0,0.09,0.58
09:15,9.44,0.16,0.21,0.0,0.0,0.09,0.58
09:16,9.44,0.16,0.21,0.0,0.0,0.09,0.58
09:17,9.26,0.16,0.21,0.0,0.0,0.09,0.84
09:18,9.17,0.16,0.21,0.0,0.0,0.09,0.84
09:19,9.17,0.16,0.21,0.0,0.0,0.09,0.84
09:20,9.28,0.16,0.21,0.0,0.0,0.09,0.84
09:21,9.28,0.16,0.21,0.0,0.0,0.09,0.84
09:22,9.28,0.16,0.21,0.0,0.0,0.09,0.84
09:23,9.23,0.16,0.21,0.0,0.0,0.09,0.84
09:24,9.12,0.16,0.1,0.0,0.0,0.09,0.84
09:25,9.0,0.16,0.1,0.0,0.0,0.09,0.84
09:26,8.61,0.16,0.1,0.0,0.0,0.09,0.78
09:27,8.61,0.16,0.1,0.0,0.0,0.09,0.78
09:28,8.6,0.07,0.1,0.0,0.0,0.09,0.78
09:29,8.81,0.07,0.1,0.0,0.0,0.09,0.78
09:30,8.81,0.07,0.1,0.0,0.0,0.09,0.78
09:31,9.17,0.07,0.1,0.0,0.0,0.09,0.66
09:32,9.41,0.21,0.1,0.0,0.0,0.09,0.66
09:33,9.41,0.07,0.1,0.0,0.0,0.09,0.66
09:34,9.52,0.07,0.21,0.0,0.0,0.09,0.66
09:35,9.73,0.07,0.21,0.0,0.0,0.09,0.77
09:36,9.72,0.07,0.21,0.0,0.0,0.09,0.66
09:37,9.23,0.07,0.1,0.0,0.0,0.09,0.66
09:38,9.05,0.07,0.1,0.0,0.0,0.09,0.66
09:39,9.12,0.15,0.1,0.0,0.0,0.09,0.66
09:40,9.12,0.15,0.1,0.0,0.0,0.09,0.66
09:41,9.25,0.41,0.1,0.0,0.0,0.35,0.4
09:42,8.97,0.41,0.1,0.0,0.0,0.35,0.4
09:43,9.4,0.67,0.1,0.0,0.0,0.09,0.4
09:44,9.58,0.41,0.1,0.0,0.0,0.09,0.4
09:45,9.02,0.41,0.1,0.0,0.0,0.09,0.4
09:46,9.37,0.41,0.1,0.0,0.0,0.09,0.4
09:47,9.67,0.41,0.1,0.0,0.0,0.09,0.7
09:48,9.98,0.41,0.1,0.0,0.0,0.09,0.9
09:49,10.03,0.41,0.1,0.0,0.0,0.09,0.9
09:50,10.18,0.41,0.3,0.0,0.0,0.09,0.7
09:51,10.06,0.34,0.3,0.0,0.0,0.09,0.7
09:52,9.71,0.34,0.3,0.0,0.0,0.09,0.7
09:53,9.82,0.34,0.3,0.0,0.0,0.09,0.81
09:54,9.84,0.34,0.3,0.0,0.0,0.09,0.81
09:55,9.6,0.34,0.3,0.0,0.0,0.09,0.7
09:56,9.42,0.34,0.3,0.0,0.0,0.09,0.7
09:57,9.59,0.34,0.3,0.0,0.0,0.09,0.63
09:58,9.81,0.34,0.3,0.0,0.0,0.09,0.63
09:59,9.94,0.34,0.6,0.0,0.0,0.09,0.46
10:00,9.83,0.34,0.6,0.0,0.0,0.09,0.46
10:01,9.91,0.34,0.6,0.0,0.0,0.17,0.46
10:02,9.88,0.08,0.6,0.0,0.0,0.17,0.46
10:03,9.69,0.08,0.71,0.0,0.0,0.17,0.46
10:04,9.74,0.08,0.71,0.0,0.0,0.17,0.57
10:05,9.99,0.34,0.71,0.0,0.0,0.17,0.57
10:06,9.75,0.34,0.71,0.0,0.0,0.17,0.57
10:07,9.59,0.34,0.6,0.0,0.0,0.17,0.6
10:08,9.34,0.34,0.6,0.0,0.0,0.17,0.6
10:09,9.21,0.34,0.6,0.0,0.0,0.17,0.6
10:10,9.1,0.34,0.6,0.0,0.0,0.17,0.6
10:11,9.01,0.34,0.68,0.0,0.0,0.08,0.7
10:12,9.11,0.34,0.78,0.0,0.0,0.08,0.7
10:13,9.2,0.34,0.78,0.0,0.0,0.08,0.53
10:14,9.05,0.34,0.78,0.0,0.0,0.08,0.53
10:15,9.06,0.34,0.68,0.0,0.0,0.08,0.65
10:16,9.06,0.34,0.68,0.0,0.0,0.08,0.65
10:17,9.06,0.34,0.68,0.0,0.0,0.08,0.65
10:18,8.95,0.34,0.58,0.0,0.0,0.08,0.53
10:19,8.79,0.34,0.58,0.0,0.0,0.08,0.53
10:20,8.98,0.34,0.58,0.0,0.0,0.08,0.53
10:21,9.0,0.34,0.58,0.0,0.0,0.08,0.53
10:22,9.35,0.34,0.37,0.0,0.0,0.08,0.53
10:23,8.78,0.34,0.37,0.0,0.0,0.08,0.53
10:24,8.78,0.34,0.07,0.0,0.0,0.08,0.84
10:25,8.38,0.34,0.07,0.0,0.0,0.08,0.67
10:26,8.1,0.34,0.07,0.0,0.0,0.08,0.67
10:27,8.1,0.34,0.07,0.0,0.0,0.08,0.67
10:28,8.1,0.34,0.07,0.0,0.0,0.08,0.67
10:29,8.1,0.34,0.07,0.0,0.0,0.08,0.67
10:30,8.32,0.34,0.07,0.0,0.0,0.08,0.57
10:31,8.23,0.34,0.07,0.0,0.0,0.08,0.57
10:32,8.34,0.34,0.07,0.0,0.0,0.08,0.68
10:33,8.54,0.08,0.07,0.0,0.0,0.08,0.68
10:34,8.28,0.08,0.07,0.0,0.0,0.08,0.68
10:35,8.11,0.34,0.07,0.0,0.0,0.08,0.68
10:36,8.0,0.34,0.07,0.0,0.0,0.08,0.57
10:37,7.77,0.34,0.07,0.0,0.0,0.08,0.57
10:38,7.83,0.34,0.07,0.0,0.0,0.0,0.57
10:39,7.73,0.34,0.07,0.0,0.0,0.0,0.57
10:40,7.7,0.34,0.07,0.0,0.0,0.0,0.57
10:41,7.7,0.34,0.07,0.0,0.0,0.0,0.57
10:42,7.9,0.34,0.07,0.0,0.0,0.0,0.57
10:43,8.16,0.34,0.07,0.0,0.0,0.0,0.57
10:44,7.62,0.34,0.07,0.0,0.0,0.0,0.27
10:45,7.83,0.08,0.37,0.0,0.0,0.0,0.27
10:46,7.71,0.08,0.37,0.0,0.0,0.0,0.27
10:47,7.74,0.08,0.37,0.0,0.0,0.0,0.27
10:48,7.81,0.08,0.37,0.0,0.0,0.0,0.27
10:49,7.52,0.34,0.07,0.0,0.0,0.0,0.27
10:50,7.52,0.34,0.07,0.0,0.0,0.0,0.27
10:51,7.62,0.34,0.07,0.0,0.0,0.0,0.27
10:52,7.84,0.34,0.07,0.0,0.0,0.0,0.27
10:53,7.67,0.08,0.07,0.0,0.0,0.0,0.27
10:54,7.47,0.08,0.07,0.0,0.0,0.0,0.27
10:55,7.52,0.08,0.07,0.13,0.0,0.0,0.27
10:56,8.06,0.08,0.34,0.13,0.0,0.0,0.27
10:57,8.14,0.08,0.42,0.13,0.0,0.0,0.27
10:58,7.78,0.08,0.42,0.13,0.0,0.0,0.27
10:59,7.79,0.08,0.55,0.0,0.0,0.0,0.27
11:00,7.81,0.08,0.55,0.0,0.0,0.0,0.27
11:01,7.81,0.08,0.55,0.0,0.0,0.13,0.27
11:02,8.15,0.08,0.55,0.0,0.0,0.0,0.74
11:03,8.25,0.08,0.55,0.0,0.0,0.0,0.74
11:04,8.24,0.47,0.29,0.0,0.0,0.0,0.62
11:05,8.59,0.08,0.41,0.0,0.0,0.26,0.62
11:06,8.69,0.08,0.41,0.0,0.0,0.26,0.62
11:07,8.69,0.08,0.41,0.0,0.0,0.26,0.62
11:08,8.81,0.34,0.29,0.0,0.0,0.13,0.62
11:09,8.79,0.34,0.29,0.13,0.0,0.0,0.62
11:10,8.71,0.34,0.29,0.0,0.0,0.0,0.62
11:11,9.11,0.51,0.29,0.0,0.0,0.0,0.62
11:12,8.91,0.44,0.16,0.0,0.0,0.0,0.62
11:13,8.66,0.44,0.16,0.0,0.0,0.0,0.62
11:14,8.78,0.51,0.16,0.0,0.0,0.0,0.62
11:15,9.02,0.62,0.16,0.0,0.0,0.0,0.62
11:16,9.15,0.62,0.16,0.0,0.0,0.0,0.62
11:17,9.15,0.62,0.24,0.0,0.0,0.0,0.62
11:18,9.08,0.62,0.17,0.0,0.0,0.0,0.62
