Timebands,TTV,Digi 24,Antena 3 CNN,B1TV,EuroNews,Realitatea Plus,Romania TV
25:15 - 25:30,8.57,0.18,0.46,0.0,0.0,0.0,0.34
25:30 - 25:45,7.3,0.19,0.45,0.0,0.0,0.01,0.34
25:45 - 26:00,6.33,0.15,0.45,0.0,0.0,0.0,0.32
Whole day,13.49,0.33,0.54,0.02,0.01,0.18,0.46
06:00,2.9,0.11,0.0,0.0,0.0,0.08,0.2
06:01,2.9,0.11,0.0,0.0,0.0,0.08,0.2
06:02,2.9,0.11,0.0,0.0,0.0,0.08,0.2
06:03,3.0,0.11,0.0,0.0,0.0,0.08,0.2
06:04,3.0,0.11,0.0,0.0,0.0,0.08,0.2
06:05,2.92,0.11,0.0,0.0,0.0,0.08,0.2
06:06,3.0,0.11,0.0,0.0,0.0,0.08,0.2
06:07,3.09,0.11,0.0,0.0,0.0,0.08,0.2
06:08,3.01,0.11,0.0,0.0,0.0,0.08,0.31
06:09,3.01,0.11,0.0,0.0,0.0,0.08,0.31
06:10,3.2,0.11,0.0,0.0,0.0,0.08,0.31
06:11,3.2,0.11,0.0,0.0,0.0,0.08,0.31
06:12,3.44,0.11,0.0,0.0,0.0,0.0,0.31
06:13,3.44,0.11,0.0,0.0,0.0,0.0,0.31
06:14,3.51,0.18,0.0,0.0,0.0,0.0,0.31
06:15,3.51,0.11,0.0,0.0,0.0,0.0,0.31
06:16,3.64,0.11,0.0,0.0,0.0,0.0,0.43
06:17,3.72,0.11,0.0,0.1,0.0,0.0,0.43
06:18,3.63,0.11,0.0,0.0,0.0,0.0,0.43
06:19,3.8,0.11,0.0,0.0,0.0,0.0,0.43
06:20,3.8,0.11,0.0,0.0,0.0,0.0,0.43
06:21,3.8,0.11,0.0,0.0,0.0,0.0,0.43
06:22,3.92,0.11,0.0,0.0,0.0,0.0,0.43
06:23,4.0,0.11,0.0,0.0,0.0,0.0,0.43
06:24,4.13,0.11,0.0,0.0,0.0,0.0,0.43
06:25,4.15,0.0,0.0,0.0,0.0,0.0,0.43
06:26,4.07,0.0,0.0,0.0,0.0,0.0,0.43
06:27,4.18,0.0,0.0,0.0,0.0,0.0,0.43
06:28,4.32,0.0,0.0,0.0,0.0,0.0,0.43
06:29,4.25,0.0,0.0,0.0,0.0,0.0,0.43
06:30,4.33,0.0,0.08,0.0,0.0,0.0,0.43
06:31,4.32,0.0,0.08,0.0,0.0,0.0,0.53
06:32,4.2,0.0,0.08,0.0,0.0,0.0,0.53
06:33,4.2,0.0,0.16,0.0,0.0,0.0,0.53
06:34,4.2,0.0,0.16,0.0,0.0,0.0,0.53
06:35,4.28,0.0,0.16,0.0,0.0,0.0,0.53
06:36,4.52,0.0,0.28,0.0,0.0,0.0,0.53
06:37,4.71,0.0,0.16,0.0,0.0,0.12,0.63
06:38,4.37,0.0,0.08,0.0,0.0,0.12,0.63
06:39,4.38,0.0,0.08,0.0,0.0,0.12,0.63
06:40,4.5,0.0,0.08,0.0,0.0,0.12,0.63
06:41,4.39,0.0,0.0,0.0,0.0,0.12,0.63
06:42,4.44,0.0,0.0,0.0,0.0,0.12,0.53
06:43,4.43,0.0,0.0,0.0,0.0,0.12,0.53
06:44,4.43,0.0,0.0,0.0,0.0,0.12,0.53
06:45,4.66,0.0,0.0,0.0,0.0,0.12,0.53
06:46,4.88,0.0,0.0,0.0,0.0,0.12,0.64
06:47,5.05,0.07,0.0,0.0,0.0,0.12,0.64
06:48,5.26,0.19,0.0,0.0,0.0,0.12,0.43
06:49,5.38,0.12,0.0,0.0,0.0,0.12,0.43
06:50,5.57,0.12,0.0,0.11,0.0,0.12,0.43
06:51,5.57,0.12,0.0,0.11,0.0,0.12,0.43
06:52,5.57,0.12,0.0,0.0,0.0,0.12,0.43
06:53,5.55,0.12,0.0,0.0,0.0,0.12,0.43
06:54,5.55,0.12,0.0,0.11,0.0,0.12,0.43
06:55,5.47,0.12,0.0,0.11,0.0,0.12,0.43
06:56,5.47,0.12,0.0,0.0,0.0,0.12,0.43
06:57,5.47,0.12,0.0,0.0,0.0,0.12,0.43
06:58,5.8,0.12,0.0,0.0,0.0,0.12,0.64
06:59,6.29,0.12,0.0,0.0,0.0,0.12,0.64
07:00,6.38,0.12,0.0,0.0,0.0,0.12,0.64
07:01,6.2,0.12,0.0,0.0,0.0,0.12,0.64
07:02,6.2,0.12,0.0,0.0,0.0,0.23,0.64
07:03,6.49,0.12,0.0,0.0,0.0,0.23,0.64
07:04,6.7,0.23,0.0,0.0,0.0,0.23,0.64
07:05,6.56,0.23,0.0,0.0,0.0,0.23,0.64
07:06,7.06,0.23,0.0,0.0,0.0,0.23,0.64
07:07,7.16,0.31,0.0,0.0,0.0,0.23,0.64
07:08,7.28,0.41,0.0,0.0,0.0,0.23,0.64
07:09,7.36,0.31,0.0,0.0,0.0,0.23,0.64
07:10,7.19,0.23,0.0,0.0,0.0,0.23,0.64
07:11,7.52,0.19,0.0,0.0,0.0,0.23,0.64
07:12,7.6,0.29,0.0,0.0,0.0,0.23,0.64
07:13,7.37,0.29,0.0,0.0,0.0,0.23,0.64
07:14,7.5,0.5,0.0,0.0,0.0,0.23,0.43
07:15,7.56,0.4,0.0,0.0,0.0,0.23,0.43
07:16,7.64,0.4,0.0,0.0,0.0,0.23,0.43
07:17,7.71,0.51,0.0,0.0,0.0,0.23,0.43
07:18,7.58,0.51,0.0,0.0,0.0,0.23,0.43
07:19,7.48,0.51,0.0,0.0,0.0,0.23,0.43
07:20,7.58,0.51,0.0,0.0,0.0,0.23,0.43
07:21,7.83,0.51,0.0,0.0,0.0,0.23,0.43
07:22,8.06,0.51,0.0,0.0,0.0,0.23,0.43
07:23,8.01,0.51,0.0,0.0,0.0,0.23,0.43
07:24,8.26,0.51,0.0,0.0,0.0,0.23,0.43
07:25,8.34,0.51,0.0,0.0,0.0,0.23,0.43
07:26,8.22,0.51,0.0,0.0,0.0,0.23,0.43
07:27,8.11,0.51,0.0,0.0,0.0,0.23,0.43
07:28,8.0,0.4,0.0,0.0,0.11,0.23,0.43
07:29,8.28,0.4,0.0,0.0,0.11,0.23,0.43
07:30,8.36,0.4,0.0,0.0,0.11,0.23,0.43
07:31,8.37,0.4,0.0,0.0,0.11,0.23,0.43
07:32,8.57,0.4,0.0,0.0,0.11,0.37,0.43
07:33,8.65,0.4,0.0,0.0,0.11,0.37,0.43
07:34,8.85,0.4,0.0,0.0,0.11,0.37,0.43
07:35,8.99,0.4,0.0,0.0,0.11,0.37,0.43
07:36,8.81,0.4,0.0,0.0,0.11,0.37,0.43
07:37,8.94,0.4,0.0,0.0,0.11,0.37,0.43
07:38,9.02,0.4,0.0,0.0,0.11,0.37,0.43
07:39,9.13,0.4,0.0,0.0,0.11,0.37,0.43
07:40,9.13,0.4,0.0,0.0,0.11,0.37,0.43
07:41,9.13,0.4,0.0,0.0,0.11,0.37,0.43
07:42,9.13,0.4,0.14,0.0,0.11,0.23,0.43
07:43,9.0,0.4,0.14,0.0,0.11,0.23,0.43
07:44,8.65,0.4,0.14,0.0,0.11,0.23,0.43
07:45,8.75,0.4,0.0,0.0,0.11,0.23,0.58
07:46,8.75,0.4,0.0,0.0,0.11,0.23,0.58
07:47,8.78,0.4,0.0,0.0,0.11,0.23,0.58
07:48,8.92,0.4,0.0,0.0,0.11,0.23,0.58
07:49,8.9,0.4,0.0,0.0,0.11,0.23,0.58
07:50,9.0,0.4,0.0,0.0,0.11,0.23,0.58
07:51,8.68,0.4,0.2,0.0,0.11,0.23,0.37
07:52,8.48,0.4,0.2,0.0,0.11,0.23,0.14
07:53,8.47,0.51,0.2,0.0,0.0,0.23,0.14
07:54,8.29,0.4,0.2,0.0,0.0,0.23,0.14
07:55,8.49,0.4,0.2,0.0,0.0,0.23,0.14
07:56,8.72,0.4,0.2,0.0,0.0,0.23,0.37
07:57,8.35,0.19,0.2,0.14,0.0,0.23,0.23
07:58,8.15,0.19,0.2,0.0,0.0,0.23,0.23
07:59,8.24,0.19,0.29,0.0,0.0,0.23,0.23
08:00,8.22,0.19,0.29,0.0,0.0,0.23,0.46
08:01,8.66,0.19,0.29,0.0,0.0,0.23,0.46
08:02,8.8,0.19,0.29,0.0,0.0,0.23,0.46
08:03,8.75,0.22,0.29,0.0,0.0,0.2,0.56
08:04,8.62,0.22,0.29,0.0,0.0,0.12,0.23
08:05,8.62,0.22,0.37,0.0,0.0,0.12,0.23
08:06,8.7,0.29,0.29,0.0,0.0,0.12,0.23
08:07,8.93,0.29,0.29,0.0,0.0,0.12,0.23
08:08,8.93,0.22,0.29,0.0,0.0,0.12,0.3
08:09,8.96,0.22,0.29,0.0,0.0,0.12,0.3
08:10,8.96,0.22,0.29,0.0,0.0,0.12,0.3
08:11,8.84,0.22,0.29,0.07,0.0,0.12,0.23
08:12,8.93,0.22,0.29,0.07,0.0,0.12,0.23
08:13,8.79,0.22,0.29,0.07,0.0,0.12,0.23
08:14,8.8,0.22,0.29,0.0,0.0,0.12,0.23
08:15,9.0,0.22,0.29,0.0,0.0,0.12,0.23
08:16,9.0,0.22,0.29,0.0,0.0,0.12,0.23
08:17,8.99,0.22,0.29,0.0,0.0,0.12,0.23
08:18,9.27,0.22,0.39,0.0,0.0,0.24,0.23
08:19,9.17,0.22,0.39,0.0,0.0,0.24,0.23
08:20,9.27,0.22,0.39,0.0,0.0,0.24,0.23
08:21,9.35,0.22,0.39,0.08,0.0,0.24,0.23
08:22,9.07,0.22,0.39,0.08,0.0,0.24,0.23
08:23,9.42,0.22,0.39,0.08,0.0,0.24,0.23
08:24,9.57,0.22,0.64,0.0,0.0,0.24,0.0
08:25,9.1,0.22,0.64,0.0,0.0,0.47,0.0
08:26,9.26,0.22,0.64,0.0,0.0,0.35,0.0
08:27,9.16,0.22,0.64,0.0,0.0,0.35,0.0
08:28,9.06,0.22,0.64,0.0,0.0,0.35,0.08
08:29,8.9,0.22,0.64,0.0,0.0,0.35,0.0
08:30,8.83,0.29,0.87,0.0,0.0,0.12,0.0
08:31,9.28,0.29,0.87,0.0,0.0,0.12,0.34
08:32,9.47,0.29,1.28,0.0,0.0,0.12,0.0
08:33,9.43,0.29,1.36,0.0,0.0,0.12,0.0
08:34,9.33,0.29,1.29,0.0,0.0,0.12,0.0
08:35,9.38,0.22,1.29,0.0,0.0,0.12,0.0
08:36,9.66,0.22,0.87,0.0,0.0,0.46,0.0
08:37,9.41,0.22,0.87,0.0,0.0,0.46,0.0
08:38,9.41,0.22,1.21,0.0,0.0,0.12,0.0
08:39,9.31,0.22,1.21,0.0,0.0,0.12,0.0
08:40,9.24,0.22,0.87,0.0,0.0,0.12,0.34
08:41,9.24,0.22,0.87,0.0,0.0,0.12,0.34
08:42,9.2,0.22,0.87,0.0,0.0,0.12,0.46
08:43,8.95,0.22,0.87,0.0,0.0,0.12,0.46
08:44,8.95,0.56,0.64,0.0,0.0,0.12,0.43
08:45,9.07,0.56,0.64,0.0,0.0,0.12,0.43
08:46,9.07,0.56,0.64,0.0,0.0,0.12,0.43
08:47,9.07,0.56,0.64,0.0,0.0,0.12,0.43
08:48,8.88,0.22,0.98,0.0,0.0,0.12,0.43
08:49,8.69,0.12,0.98,0.0,0.0,0.12,0.43
08:50,8.81,0.12,0.98,0.0,0.0,0.12,0.43
08:51,8.89,0.45,0.64,0.0,0.0,0.12,0.43
08:52,8.89,0.45,0.64,0.0,0.0,0.12,0.43
08:53,8.89,0.52,0.64,0.0,0.0,0.12,0.43
08:54,8.95,0.19,0.64,0.0,0.0,0.12,0.43
08:55,8.95,0.25,0.54,0.0,0.0,0.12,0.2
08:56,9.04,0.25,0.54,0.0,0.0,0.12,0.2
08:57,8.95,0.25,0.54,0.0,0.0,0.12,0.2
08:58,8.85,0.25,0.54,0.0,0.0,0.12,0.2
08:59,8.85,0.25,0.54,0.0,0.0,0.12,0.54
09:00,8.95,0.25,0.54,0.0,0.0,0.12,0.54
09:01,8.95,0.25,0.54,0.0,0.0,0.12,0.54
09:02,9.38,0.36,0.54,0.0,0.0,0.12,0.54
09:03,9.47,0.36,0.54,0.0,0.0,0.12,0.54
09:04,9.68,0.36,0.54,0.0,0.0,0.12,0.75
09:05,9.34,0.36,0.54,0.0,0.0,0.12,0.41
09:06,9.34,0.36,0.54,0.0,0.0,0.12,0.41
09:07,9.41,0.36,0.54,0.07,0.0,0.12,0.41
09:08,9.62,0.29,0.54,0.07,0.0,0.23,0.41
09:09,9.62,0.29,0.54,0.07,0.0,0.23,0.41
09:10,9.86,0.29,0.54,0.07,0.0,0.23,0.54
09:11,9.59,0.29,0.54,0.07,0.0,0.23,0.54
09:12,9.67,0.29,0.54,0.07,0.0,0.23,0.54
09:13,9.67,0.29,0.54,0.07,0.0,0.23,0.54
09:14,9.56,0.36,0.54,0.0,0.0,0.23,0.54
09:15,9.82,0.29,0.62,0.0,0.0,0.23,0.54
09:16,9.95,0.17,0.62,0.0,0.0,0.23,0.54
09:17,9.95,0.17,0.54,0.0,0.0,0.23,0.77
09:18,9.97,0.17,0.54,0.0,0.0,0.23,0.91
09:19,10.07,0.17,0.67,0.0,0.0,0.11,0.91
09:20,10.07,0.17,0.67,0.0,0.0,0.11,0.91
09:21,10.21,0.17,0.67,0.0,0.0,0.11,1.01
09:22,10.21,0.17,0.67,0.0,0.0,0.11,1.01
09:23,10.21,0.17,0.76,0.0,0.0,0.12,0.75
09:24,10.21,0.17,0.76,0.0,0.0,0.12,0.75
09:25,10.28,0.17,0.76,0.0,0.0,0.12,0.83
09:26,10.51,0.17,0.76,0.0,0.0,0.0,0.83
09:27,10.51,0.17,0.76,0.0,0.0,0.0,0.83
09:28,10.51,0.17,0.76,0.0,0.0,0.0,0.83
09:29,10.51,0.17,0.76,0.0,0.0,0.0,0.83
09:30,10.44,0.17,0.76,0.0,0.0,0.0,0.74
09:31,10.71,0.17,0.76,0.0,0.0,0.0,0.74
09:32,10.28,0.17,0.76,0.0,0.0,0.0,0.41
09:33,10.24,0.17,0.64,0.08,0.0,0.0,0.33
09:34,9.94,0.17,0.54,0.08,0.0,0.0,0.33
09:35,10.02,0.17,0.54,0.08,0.0,0.0,0.33
09:36,10.02,0.17,0.54,0.08,0.0,0.0,0.33
09:37,9.94,0.17,0.54,0.08,0.0,0.0,0.33
09:38,9.84,0.17,0.54,0.08,0.0,0.0,0.33
09:39,9.84,0.17,0.54,0.08,0.0,0.0,0.33
09:40,9.84,0.17,0.63,0.0,0.0,0.0,0.33
09:41,9.84,0.28,0.63,0.0,0.0,0.0,0.33
09:42,9.83,0.28,0.63,0.0,0.0,0.12,0.21
09:43,9.89,0.17,0.71,0.0,0.0,0.23,0.21
09:44,9.75,0.17,0.71,0.0,0.0,0.23,0.21
09:45,9.63,0.17,0.71,0.0,0.0,0.11,0.21
09:46,9.33,0.24,0.5,0.0,0.0,0.11,0.21
09:47,9.36,0.24,0.25,0.0,0.0,0.11,0.21
09:48,9.34,0.24,0.25,0.0,0.0,0.11,0.28
09:49,9.53,0.31,0.25,0.11,0.0,0.11,0.28
09:50,9.42,0.24,0.25,0.25,0.0,0.11,0.28
09:51,9.59,0.24,0.25,0.25,0.0,0.11,0.28
09:52,9.59,0.24,0.18,0.25,0.0,0.11,0.28
09:53,9.59,0.24,0.18,0.25,0.0,0.11,0.28
09:54,9.22,0.24,0.18,0.11,0.0,0.11,0.28
09:55,9.22,0.24,0.18,0.0,0.0,0.11,0.28
09:56,9.35,0.24,0.18,0.0,0.0,0.11,0.28
09:57,9.45,0.24,0.18,0.0,0.0,0.11,0.28
09:58,9.57,0.24,0.18,0.0,0.0,0.11,0.21
09:59,9.67,0.24,0.24,0.0,0.0,0.11,0.21
10:00,9.67,0.24,0.24,0.0,0.0,0.11,0.21
10:01,9.36,0.24,0.24,0.0,0.0,0.11,0.21
10:02,9.36,0.24,0.24,0.0,0.0,0.19,0.21
10:03,9.36,0.24,0.24,0.0,0.0,0.19,0.21
10:04,9.49,0.24,0.24,0.0,0.0,0.19,0.29
10:05,9.62,0.24,0.24,0.0,0.0,0.19,0.29
10:06,9.64,0.24,0.24,0.0,0.0,0.19,0.29
10:07,9.7,0.24,0.3,0.0,0.0,0.19,0.36
10:08,9.97,0.24,0.3,0.0,0.0,0.19,0.36
10:09,9.84,0.3,0.3,0.0,0.0,0.19,0.36
10:10,9.93,0.3,0.3,0.0,0.0,0.19,0.36
10:11,10.24,0.3,0.3,0.0,0.0,0.19,0.43
10:12,10.4,0.24,0.3,0.07,0.0,0.19,0.66
10:13,10.16,0.24,0.3,0.07,0.0,0.19,0.66
10:14,10.01,0.17,0.3,0.07,0.0,0.19,0.66
10:15,9.94,0.17,0.3,0.07,0.0,0.31,0.66
10:16,10.13,0.17,0.3,0.07,0.0,0.31,0.66
10:17,10.53,0.17,0.67,0.07,0.0,0.31,0.52
10:18,10.27,0.17,0.67,0.07,0.0,0.31,0.52
10:19,10.1,0.17,0.6,0.07,0.0,0.31,0.52
10:20,10.18,0.17,0.6,0.07,0.0,0.31,0.52
10:21,9.85,0.17,0.6,0.07,0.0,0.31,0.38
10:22,10.11,0.24,0.6,0.0,0.0,0.31,0.57
10:23,9.91,0.24,0.6,0.0,0.0,0.31,0.57
10:24,9.68,0.24,0.6,0.0,0.0,0.2,0.57
10:25,10.13,0.24,0.6,0.0,0.0,0.2,0.57
10:26,9.88,0.24,0.6,0.0,0.0,0.2,0.57
10:27,9.86,0.24,0.6,0.0,0.0,0.2,0.57
10:28,9.96,0.17,0.6,0.07,0.0,0.2,0.57
10:29,9.84,0.17,0.6,0.07,0.0,0.08,0.65
10:30,9.84,0.17,0.6,0.07,0.0,0.08,0.65
10:31,10.09,0.17,0.6,0.07,0.0,0.08,0.79
10:32,10.09,0.17,0.46,0.07,0.0,0.08,0.79
10:33,10.09,0.17,0.46,0.07,0.0,0.08,0.79
10:34,10.19,0.17,0.46,0.07,0.0,0.11,0.87
10:35,10.11,0.17,0.38,0.07,0.0,0.11,0.87
10:36,10.16,0.17,0.46,0.07,0.0,0.11,0.87
10:37,10.01,0.24,0.46,0.0,0.0,0.19,0.38
10:38,9.69,0.24,0.46,0.0,0.0,0.42,0.38
10:39,10.11,0.24,0.46,0.0,0.0,0.42,0.38
10:40,10.11,0.24,0.69,0.0,0.0,0.11,0.38
10:41,10.18,0.24,0.84,0.0,0.0,0.11,0.38
10:42,10.27,0.24,0.84,0.0,0.0,0.11,0.38
10:43,10.03,0.17,0.92,0.07,0.0,0.11,0.38
10:44,10.03,0.17,0.84,0.14,0.0,0.11,0.38
10:45,10.05,0.17,0.84,0.07,0.0,0.11,0.38
10:46,10.05,0.17,0.84,0.13,0.0,0.11,0.38
10:47,10.15,0.17,0.84,0.07,0.0,0.11,0.38
10:48,10.05,0.17,0.84,0.07,0.0,0.11,0.38
10:49,10.15,0.17,0.84,0.07,0.06,0.11,0.38
10:50,10.15,0.17,0.84,0.07,0.0,0.11,0.38
10:51,10.06,0.17,0.54,0.07,0.0,0.11,0.68
10:52,9.9,0.17,0.54,0.07,0.0,0.11,0.68
10:53,9.9,0.17,0.54,0.07,0.0,0.11,0.61
10:54,9.98,0.17,0.54,0.07,0.0,0.11,0.61
10:55,10.14,0.17,0.54,0.0,0.0,0.11,0.38
10:56,10.21,0.17,0.54,0.0,0.0,0.11,0.38
10:57,10.35,0.1,0.54,0.0,0.0,0.11,0.3
10:58,10.28,0.1,0.54,0.0,0.0,0.11,0.3
10:59,10.23,0.1,0.54,0.0,0.0,0.11,0.3
11:00,10.27,0.1,0.54,0.0,0.0,0.11,0.3
11:01,10.43,0.1,0.61,0.0,0.0,0.11,0.3
11:02,10.64,0.1,0.61,0.0,0.0,0.11,0.3
11:03,10.48,0.1,0.69,0.0,0.0,0.11,0.53
11:04,10.4,0.1,0.61,0.0,0.0,0.11,0.53
11:05,9.98,0.1,0.71,0.0,0.0,0.11,0.53
11:06,10.19,0.1,0.71,0.0,0.0,0.11,0.53
11:07,10.22,0.1,0.71,0.0,0.0,0.11,0.66
11:08,10.32,0.1,0.71,0.0,0.0,0.11,0.66
11:09,10.11,0.1,0.71,0.0,0.0,0.11,0.66
11:10,10.2,0.1,0.77,0.0,0.0,0.11,0.66
11:11,10.09,0.1,0.96,0.0,0.0,0.11,0.66
11:12,10.09,0.1,0.96,0.0,0.0,0.11,0.66
11:13,10.49,0.1,0.77,0.0,0.0,0.11,0.92
11:14,10.41,0.1,0.77,0.0,0.0,0.11,0.92
11:15,10.41,0.1,0.77,0.0,0.0,0.11,0.92
11:16,10.41,0.1,0.77,0.0,0.0,0.11,0.98
11:17,10.41,0.1,0.77,0.0,0.0,0.11,0.98
11:18,10.54,0.1,0.77,0.0,0.0,0.11,0.98
