Timebands,TTV,Digi 24,Antena 3 CNN,B1TV,EuroNews,Realitatea Plus,Romania TV
19:45 - 20:00,28.49,0.35,0.27,0.09,0.0,0.17,0.5
20:00 - 20:15,29.76,0.52,0.48,0.01,0.0,0.25,0.59
20:15 - 20:30,32.19,0.7,0.61,0.04,0.0,0.26,0.65
20:30 - 20:45,33.83,0.43,0.7,0.0,0.0,0.14,0.61
20:45 - 21:00,34.53,0.69,0.85,0.04,0.0,0.38,0.59
21:00 - 21:15,35.76,0.93,0.62,0.06,0.0,0.17,0.71
21:15 - 21:30,35.91,1.09,0.6,0.06,0.0,0.0,0.75
21:30 - 21:45,36.15,0.93,1.02,0.07,0.0,0.0,0.52
21:45 - 22:00,34.49,0.78,1.44,0.18,0.05,0.02,0.41
22:00 - 22:15,32.2,0.48,1.03,0.2,0.0,0.03,0.48
22:15 - 22:30,30.11,0.76,0.94,0.1,0.0,0.03,0.54
22:30 - 22:45,27.86,0.65,1.15,0.06,0.0,0.07,0.55
22:45 - 23:00,25.29,0.32,0.52,0.08,0.04,0.11,0.5
23:00 - 23:15,23.94,0.43,0.59,0.06,0.0,0.1,1.22
23:15 - 23:30,22.19,0.44,0.55,0.07,0.0,0.19,0.92
23:30 - 23:45,19.14,0.31,0.36,0.07,0.0,0.27,0.64
23:45 - 24:00,16.02,0.31,0.29,0.01,0.0,0.16,0.59
24:00 - 24:15,13.55,0.58,0.47,0.01,0.0,0.12,0.53
24:15 - 24:30,11.72,0.4,0.46,0.0,0.0,0.12,0.48
24:30 - 24:45,10.5,0.18,0.43,0.0,0.0,0.12,0.44
24:45 - 25:00,9.13,0.18,0.41,0.06,0.01,0.12,0.39
25:00 - 25:15,8.54,0.24,0.4,0.0,0.0,0.12,0.39
25:15 - 25:30,7.82,0.28,0.4,0.01,0.0,0.13,0.4
25:30 - 25:45,7.47,0.27,0.36,0.11,0.0,0.12,0.37
25:45 - 26:00,6.96,0.21,0.28,0.11,0.0,0.12,0.39
Whole day,13.07,0.38,0.38,0.08,0.0,0.12,0.43
06:00,4.91,0.11,0.0,0.0,0.0,0.0,0.26
06:01,4.57,0.11,0.0,0.0,0.0,0.0,0.36
06:02,4.68,0.11,0.0,0.0,0.0,0.0,0.36
06:03,4.7,0.22,0.19,0.0,0.0,0.0,0.36
06:04,5.04,0.11,0.19,0.0,0.0,0.0,0.36
06:05,5.13,0.11,0.19,0.0,0.0,0.0,0.36
06:06,5.21,0.11,0.19,0.0,0.0,0.0,0.36
06:07,5.07,0.11,0.19,0.0,0.0,0.0,0.36
06:08,5.03,0.11,0.19,0.0,0.0,0.0,0.47
06:09,5.18,0.11,0.19,0.0,0.0,0.0,0.26
06:10,5.51,0.11,0.19,0.0,0.0,0.0,0.26
06:11,5.59,0.11,0.19,0.0,0.0,0.0,0.26
06:12,5.78,0.11,0.0,0.0,0.0,0.0,0.26
06:13,5.96,0.11,0.1,0.0,0.0,0.0,0.26
06:14,6.07,0.22,0.1,0.0,0.0,0.0,0.26
06:15,6.02,0.22,0.0,0.0,0.0,0.0,0.26
06:16,5.93,0.22,0.21,0.0,0.0,0.0,0.26
06:17,6.04,0.22,0.21,0.0,0.0,0.0,0.26
06:18,6.04,0.29,0.21,0.0,0.0,0.0,0.26
06:19,6.23,0.22,0.21,0.0,0.0,0.0,0.33
06:20,6.23,0.22,0.21,0.0,0.0,0.0,0.33
06:21,5.96,0.22,0.28,0.0,0.0,0.0,0.26
06:22,6.15,0.22,0.28,0.0,0.0,0.0,0.26
06:23,6.37,0.22,0.21,0.0,0.0,0.0,0.33
06:24,6.46,0.22,0.21,0.0,0.0,0.0,0.33
06:25,6.36,0.11,0.4,0.0,0.0,0.0,0.33
06:26,6.36,0.11,0.51,0.0,0.0,0.0,0.33
06:27,6.26,0.11,0.51,0.0,0.0,0.0,0.33
06:28,6.2,0.11,0.21,0.11,0.0,0.0,0.33
06:29,6.2,0.11,0.21,0.11,0.0,0.0,0.33
06:30,6.38,0.11,0.21,0.11,0.0,0.0,0.33
06:31,6.48,0.11,0.21,0.0,0.0,0.0,0.33
06:32,6.4,0.11,0.21,0.0,0.0,0.0,0.33
06:33,6.4,0.11,0.21,0.0,0.0,0.0,0.33
06:34,6.4,0.11,0.21,0.0,0.0,0.0,0.33
06:35,6.55,0.11,0.21,0.0,0.0,0.0,0.33
06:36,6.55,0.11,0.21,0.0,0.0,0.0,0.33
06:37,6.44,0.11,0.21,0.0,0.0,0.0,0.33
06:38,6.49,0.11,0.6,0.07,0.0,0.0,0.26
06:39,6.57,0.11,0.6,0.0,0.0,0.0,0.26
06:40,6.57,0.11,0.6,0.0,0.0,0.0,0.26
06:41,6.47,0.11,0.5,0.0,0.0,0.0,0.26
06:42,6.58,0.22,0.5,0.0,0.0,0.0,0.26
06:43,6.48,0.22,0.57,0.0,0.0,0.0,0.26
06:44,6.66,0.4,0.57,0.0,0.0,0.0,0.26
06:45,7.24,0.4,0.6,0.0,0.0,0.0,0.26
06:46,7.48,0.4,0.6,0.0,0.0,0.0,0.26
06:47,7.44,0.29,0.29,0.0,0.0,0.0,0.57
06:48,7.62,0.29,0.29,0.0,0.0,0.0,0.26
06:49,7.63,0.29,0.29,0.0,0.0,0.0,0.26
06:50,7.54,0.29,0.19,0.0,0.0,0.0,0.26
06:51,7.44,0.29,0.19,0.0,0.0,0.0,0.26
06:52,7.33,0.29,0.19,0.0,0.0,0.0,0.26
06:53,7.33,0.29,0.19,0.0,0.0,0.0,0.26
06:54,7.33,0.18,0.19,0.0,0.0,0.0,0.26
06:55,7.3,0.18,0.19,0.0,0.0,0.0,0.26
06:56,7.6,0.18,0.19,0.0,0.0,0.0,0.26
06:57,7.78,0.18,0.19,0.0,0.0,0.0,0.26
06:58,7.88,0.18,0.19,0.0,0.0,0.0,0.26
06:59,8.38,0.18,0.19,0.0,0.0,0.0,0.26
07:00,8.37,0.18,0.19,0.0,0.0,0.0,0.26
07:01,8.5,0.18,0.19,0.0,0.0,0.0,0.26
07:02,8.47,0.18,0.19,0.0,0.0,0.0,0.26
07:03,8.56,0.25,0.19,0.0,0.0,0.0,0.26
07:04,9.09,0.51,0.19,0.0,0.0,0.0,0.26
07:05,9.03,0.51,0.19,0.0,0.0,0.0,0.26
07:06,8.84,0.51,0.19,0.07,0.0,0.0,0.26
07:07,8.96,0.51,0.19,0.07,0.0,0.0,0.26
07:08,9.33,0.48,0.19,0.0,0.11,0.0,0.39
07:09,9.23,0.18,0.27,0.0,0.11,0.0,0.39
07:10,9.56,0.29,0.27,0.0,0.11,0.0,0.39
07:11,9.49,0.18,0.19,0.0,0.11,0.0,0.39
07:12,9.64,0.18,0.19,0.0,0.11,0.0,0.39
07:13,9.53,0.18,0.19,0.0,0.11,0.0,0.39
07:14,9.53,0.18,0.19,0.0,0.11,0.0,0.39
07:15,9.0,0.18,0.19,0.0,0.11,0.0,0.39
07:16,8.96,0.18,0.19,0.0,0.11,0.0,0.39
07:17,9.04,0.25,0.19,0.0,0.11,0.0,0.39
07:18,8.86,0.18,0.19,0.0,0.11,0.07,0.39
07:19,8.75,0.18,0.19,0.0,0.11,0.0,0.39
07:20,8.55,0.18,0.19,0.11,0.0,0.0,0.39
07:21,8.55,0.18,0.19,0.11,0.0,0.0,0.39
07:22,8.65,0.18,0.19,0.11,0.0,0.0,0.39
07:23,8.65,0.18,0.19,0.11,0.0,0.0,0.39
07:24,8.54,0.18,0.19,0.11,0.0,0.0,0.39
07:25,8.38,0.18,0.19,0.11,0.0,0.0,0.39
07:26,8.58,0.29,0.19,0.0,0.0,0.0,0.63
07:27,8.58,0.36,0.19,0.0,0.0,0.0,0.56
07:28,8.46,0.36,0.19,0.0,0.0,0.0,0.56
07:29,8.46,0.29,0.19,0.0,0.0,0.07,0.56
07:30,8.77,0.4,0.19,0.0,0.0,0.07,0.56
07:31,8.41,0.4,0.19,0.0,0.0,0.07,0.56
07:32,8.41,0.4,0.19,0.0,0.0,0.0,0.56
07:33,8.41,0.4,0.19,0.0,0.0,0.0,0.56
07:34,8.28,0.4,0.19,0.0,0.0,0.0,0.56
07:35,8.36,0.48,0.19,0.0,0.0,0.0,0.56
07:36,8.31,0.48,0.19,0.0,0.0,0.0,0.56
07:37,8.27,0.48,0.19,0.0,0.0,0.0,0.56
07:38,8.02,0.48,0.19,0.0,0.0,0.0,0.56
07:39,8.26,0.48,0.19,0.0,0.0,0.0,0.56
07:40,8.37,0.48,0.19,0.0,0.0,0.0,0.56
07:41,8.33,0.67,0.19,0.0,0.0,0.0,0.56
07:42,8.52,0.67,0.19,0.0,0.0,0.0,0.56
07:43,8.55,0.67,0.19,0.0,0.0,0.0,0.67
07:44,8.55,0.67,0.19,0.0,0.0,0.0,0.67
07:45,8.31,0.67,0.19,0.0,0.0,0.0,0.77
07:46,8.31,0.67,0.19,0.0,0.0,0.0,0.67
07:47,8.39,0.56,0.19,0.0,0.0,0.0,0.67
07:48,8.44,0.48,0.19,0.0,0.0,0.0,0.67
07:49,8.65,0.48,0.0,0.0,0.0,0.0,0.67
07:50,8.65,0.48,0.0,0.0,0.0,0.0,0.67
07:51,8.65,0.3,0.0,0.0,0.0,0.0,0.67
07:52,8.65,0.3,0.0,0.0,0.0,0.0,0.67
07:53,8.65,0.3,0.0,0.0,0.0,0.0,0.67
07:54,8.64,0.3,0.0,0.0,0.0,0.0,0.67
07:55,8.64,0.3,0.0,0.0,0.0,0.0,0.67
07:56,8.64,0.3,0.0,0.0,0.0,0.0,0.67
07:57,8.7,0.3,0.0,0.0,0.0,0.0,0.67
07:58,8.64,0.3,0.0,0.0,0.0,0.0,0.67
07:59,8.64,0.3,0.0,0.0,0.0,0.0,0.67
08:00,8.64,0.3,0.0,0.0,0.0,0.0,1.01
08:01,8.65,0.3,0.0,0.0,0.0,0.0,1.01
08:02,8.74,0.3,0.0,0.0,0.0,0.0,1.01
08:03,9.04,0.3,0.09,0.0,0.0,0.0,1.01
08:04,9.35,0.3,0.36,0.0,0.0,0.0,0.74
08:05,9.75,0.3,0.36,0.0,0.0,0.0,0.74
08:06,9.91,0.3,0.43,0.0,0.0,0.0,0.74
08:07,9.68,0.3,0.17,0.0,0.0,0.0,0.74
08:08,9.6,0.3,0.2,0.0,0.0,0.0,0.74
08:09,9.6,0.3,0.2,0.0,0.0,0.0,0.74
08:10,9.46,0.3,0.2,0.0,0.0,0.0,0.74
08:11,9.52,0.3,0.2,0.0,0.0,0.0,0.74
08:12,9.52,0.3,0.2,0.0,0.0,0.0,0.74
08:13,9.62,0.3,0.2,0.0,0.0,0.0,0.74
08:14,9.46,0.3,0.2,0.0,0.0,0.23,0.4
08:15,9.4,0.3,0.39,0.0,0.0,0.23,0.4
08:16,9.62,0.3,0.39,0.0,0.0,0.0,0.4
08:17,9.52,0.3,0.49,0.0,0.0,0.0,0.4
08:18,9.6,0.3,0.49,0.0,0.0,0.0,0.4
08:19,9.7,0.3,0.39,0.0,0.0,0.0,0.4
08:20,9.68,0.4,0.2,0.0,0.0,0.0,0.6
08:21,9.72,0.4,0.2,0.0,0.0,0.0,0.6
08:22,9.81,0.3,0.2,0.0,0.1,0.0,0.6
08:23,10.09,0.3,0.2,0.0,0.1,0.11,0.6
08:24,10.02,0.3,0.2,0.0,0.1,0.11,0.4
08:25,9.93,0.3,0.2,0.0,0.1,0.11,0.4
08:26,9.93,0.3,0.2,0.0,0.1,0.11,0.4
08:27,10.16,0.3,0.2,0.0,0.0,0.11,0.4
08:28,10.24,0.3,0.1,0.0,0.0,0.11,0.4
08:29,10.41,0.3,0.1,0.0,0.0,0.11,0.4
08:30,10.41,0.3,0.1,0.0,0.0,0.11,0.4
08:31,10.74,0.3,0.1,0.0,0.0,0.11,0.4
08:32,10.74,0.3,0.1,0.0,0.0,0.11,0.4
08:33,10.65,0.3,0.17,0.0,0.0,0.11,0.4
08:34,10.71,0.3,0.17,0.0,0.0,0.11,0.4
08:35,10.97,0.3,0.17,0.0,0.0,0.11,0.4
08:36,11.13,0.3,0.1,0.0,0.0,0.11,0.47
08:37,11.22,0.3,0.1,0.0,0.0,0.11,0.47
08:38,11.26,0.3,0.1,0.0,0.0,0.11,0.47
08:39,11.25,0.3,0.1,0.0,0.0,0.11,0.47
08:40,11.25,0.3,0.0,0.0,0.0,0.11,0.47
08:41,11.34,0.3,0.07,0.0,0.0,0.11,0.4
08:42,11.24,0.18,0.07,0.09,0.0,0.11,0.4
08:43,11.14,0.18,0.07,0.09,0.0,0.11,0.4
08:44,11.14,0.18,0.07,0.09,0.0,0.11,0.4
08:45,10.82,0.18,0.17,0.09,0.0,0.11,0.4
08:46,11.1,0.18,0.17,0.09,0.0,0.11,0.4
08:47,11.01,0.18,0.17,0.09,0.0,0.11,0.4
08:48,10.67,0.18,0.17,0.09,0.0,0.11,0.4
08:49,10.67,0.18,0.17,0.09,0.0,0.11,0.4
08:50,10.75,0.18,0.07,0.09,0.0,0.11,0.4
08:51,11.48,0.18,0.07,0.09,0.0,0.11,0.4
08:52,11.48,0.18,0.0,0.09,0.0,0.11,0.4
08:53,11.4,0.18,0.0,0.09,0.0,0.11,0.4
08:54,11.28,0.18,0.0,0.09,0.0,0.11,0.4
08:55,11.46,0.18,0.0,0.09,0.0,0.11,0.4
08:56,11.46,0.18,0.0,0.09,0.0,0.11,0.4
08:57,11.46,0.18,0.0,0.09,0.0,0.11,0.4
08:58,11.46,0.18,0.0,0.09,0.0,0.11,0.4
08:59,11.46,0.25,0.0,0.09,0.0,0.11,0.4
09:00,11.49,0.25,0.0,0.09,0.0,0.11,0.4
09:01,11.37,0.25,0.0,0.09,0.0,0.11,0.28
09:02,11.44,0.25,0.0,0.09,0.0,0.11,0.28
09:03,11.57,0.25,0.0,0.09,0.0,0.11,0.48
09:04,11.64,0.25,0.0,0.09,0.0,0.11,0.48
09:05,11.41,0.25,0.0,0.09,0.0,0.11,0.48
09:06,11.33,0.25,0.0,0.09,0.0,0.11,0.48
09:07,11.19,0.25,0.0,0.09,0.0,0.11,0.48
09:08,11.38,0.25,0.0,0.09,0.0,0.11,0.48
09:09,11.13,0.25,0.0,0.09,0.0,0.11,0.48
09:10,11.38,0.25,0.0,0.09,0.0,0.11,0.48
09:11,11.38,0.25,0.0,0.09,0.0,0.11,0.48
09:12,11.51,0.38,0.0,0.09,0.0,0.32,0.68
09:13,11.41,0.38,0.0,0.09,0.0,0.44,0.68
09:14,11.68,0.38,0.0,0.09,0.0,0.44,0.68
09:15,11.26,0.38,0.0,0.09,0.0,0.44,0.68
09:16,11.34,0.38,0.1,0.09,0.0,0.44,0.68
09:17,11.45,0.38,0.1,0.09,0.0,0.44,0.68
09:18,11.8,0.38,0.1,0.09,0.0,0.44,0.68
09:19,11.81,0.38,0.36,0.09,0.0,0.44,0.48
09:20,11.63,0.38,0.36,0.09,0.0,0.5,0.48
09:21,11.77,0.38,0.36,0.09,0.0,0.39,0.48
09:22,11.77,0.38,0.42,0.09,0.0,0.32,0.48
09:23,12.03,0.38,0.16,0.09,0.0,0.32,0.48
09:24,12.03,0.38,0.23,0.09,0.0,0.32,0.48
09:25,12.03,0.38,0.23,0.09,0.0,0.32,0.48
09:26,12.03,0.38,0.17,0.09,0.0,0.32,0.48
09:27,11.96,0.38,0.17,0.09,0.0,0.32,0.74
09:28,11.86,0.38,0.17,0.09,0.0,0.32,0.74
09:29,11.86,0.38,0.17,0.09,0.0,0.32,0.74
09:30,11.94,0.38,0.17,0.09,0.0,0.32,0.63
09:31,11.75,0.25,0.17,0.09,0.0,0.44,0.63
09:32,12.07,0.25,0.17,0.09,0.0,0.44,0.63
09:33,11.89,0.33,0.17,0.09,0.0,0.44,0.63
09:34,11.73,0.25,0.17,0.09,0.0,0.32,0.63
09:35,11.59,0.25,0.27,0.09,0.0,0.32,0.63
09:36,11.59,0.25,0.27,0.09,0.0,0.32,0.63
09:37,11.68,0.25,0.27,0.09,0.0,0.32,0.63
09:38,11.51,0.25,0.27,0.09,0.0,0.32,0.37
09:39,11.68,0.18,0.27,0.09,0.0,0.32,0.48
09:40,11.39,0.18,0.27,0.09,0.0,0.32,0.48
09:41,11.28,0.18,0.27,0.09,0.0,0.21,0.48
09:42,11.21,0.18,0.27,0.09,0.0,0.21,0.48
09:43,11.14,0.18,0.27,0.09,0.0,0.21,0.48
09:44,10.91,0.18,0.2,0.09,0.0,0.21,0.55
09:45,10.87,0.18,0.2,0.09,0.0,0.21,0.55
09:46,10.88,0.18,0.2,0.09,0.0,0.21,0.81
09:47,11.13,0.18,0.2,0.09,0.0,0.21,0.81
09:48,11.13,0.18,0.2,0.09,0.0,0.21,0.81
09:49,10.89,0.18,0.2,0.09,0.0,0.21,0.81
09:50,10.65,0.18,0.2,0.09,0.0,0.21,0.81
09:51,10.74,0.18,0.2,0.09,0.0,0.21,0.55
09:52,10.65,0.18,0.2,0.09,0.0,0.21,0.55
09:53,10.8,0.18,0.2,0.09,0.0,0.21,0.55
09:54,10.9,0.18,0.2,0.09,0.0,0.21,0.55
09:55,10.6,0.18,0.2,0.09,0.0,0.21,0.35
09:56,10.6,0.18,0.2,0.09,0.0,0.21,0.35
09:57,10.67,0.18,0.2,0.09,0.0,0.21,0.35
09:58,10.93,0.18,0.2,0.09,0.0,0.21,0.35
09:59,11.01,0.18,0.2,0.09,0.0,0.21,0.35
10:00,10.92,0.18,0.2,0.09,0.0,0.21,0.35
10:01,10.73,0.18,0.2,0.09,0.0,0.21,0.35
10:02,10.6,0.28,0.2,0.09,0.0,0.21,0.35
10:03,10.69,0.28,0.2,0.09,0.0,0.21,0.35
10:04,10.75,0.28,0.2,0.09,0.0,0.21,0.35
10:05,10.58,0.28,0.2,0.09,0.0,0.21,0.35
10:06,10.66,0.28,0.2,0.09,0.0,0.21,0.35
10:07,11.1,0.28,0.2,0.09,0.0,0.21,0.69
10:08,11.1,0.28,0.2,0.09,0.0,0.21,0.69
10:09,11.15,0.28,0.2,0.19,0.0,0.21,0.69
10:10,11.15,0.28,0.2,0.09,0.0,0.21,0.69
10:11,11.16,0.28,0.2,0.09,0.0,0.28,0.62
10:12,11.05,0.28,0.2,0.09,0.0,0.28,0.62
10:13,10.82,0.28,0.2,0.09,0.0,0.28,0.62
10:14,10.82,0.28,0.2,0.09,0.0,0.28,0.88
10:15,10.82,0.28,0.2,0.09,0.0,0.28,0.88
10:16,10.8,0.28,0.2,0.09,0.0,0.28,0.88
10:17,10.94,0.28,0.2,0.09,0.0,0.28,0.88
10:18,10.82,0.28,0.2,0.09,0.0,0.28,0.88
10:19,10.85,0.28,0.2,0.09,0.0,0.21,0.88
10:20,10.76,0.28,0.2,0.09,0.0,0.21,0.88
10:21,10.78,0.28,0.2,0.09,0.0,0.21,0.88
10:22,10.71,0.28,0.2,0.09,0.0,0.21,0.88
10:23,11.04,0.28,0.28,0.09,0.0,0.21,0.88
10:24,11.14,0.28,0.28,0.09,0.0,0.21,0.88
10:25,11.03,0.28,0.28,0.09,0.0,0.21,0.77
10:26,11.18,0.28,0.18,0.09,0.0,0.21,0.77
10:27,11.27,0.28,0.26,0.09,0.0,0.21,0.77
10:28,11.38,0.28,0.26,0.09,0.0,0.21,0.77
10:29,11.38,0.28,0.26,0.09,0.0,0.21,0.77
10:30,11.13,0.28,0.26,0.09,0.0,0.21,0.77
10:31,11.13,0.28,0.26,0.09,0.0,0.21,0.77
10:32,11.03,0.18,0.26,0.09,0.0,0.21,0.51
10:33,10.59,0.18,0.26,0.09,0.0,0.21,0.51
10:34,10.69,0.18,0.26,0.09,0.0,0.21,0.51
10:35,10.69,0.18,0.26,0.09,0.0,0.21,0.51
10:36,10.27,0.18,0.26,0.09,0.0,0.21,0.17
10:37,10.28,0.18,0.26,0.09,0.0,0.21,0.17
10:38,10.37,0.18,0.26,0.09,0.0,0.21,0.17
10:39,10.4,0.18,0.26,0.09,0.0,0.21,0.3
10:40,10.4,0.31,0.26,0.09,0.0,0.21,0.17
10:41,10.4,0.18,0.26,0.09,0.0,0.21,0.17
10:42,10.24,0.18,0.26,0.09,0.0,0.21,0.17
10:43,10.34,0.18,0.26,0.09,0.0,0.21,0.17
10:44,9.64,0.18,0.26,0.09,0.0,0.21,0.17
10:45,9.71,0.18,0.26,0.09,0.0,0.21,0.17
10:46,9.38,0.18,0.26,0.09,0.0,0.21,0.17
10:47,9.29,0.18,0.26,0.09,0.0,0.21,0.17
10:48,9.32,0.18,0.26,0.09,0.0,0.21,0.17
10:49,9.32,0.18,0.26,0.09,0.0,0.21,0.17
10:50,9.32,0.18,0.26,0.09,0.0,0.21,0.43
10:51,9.4,0.18,0.52,0.09,0.0,0.21,0.17
10:52,9.31,0.18,0.52,0.09,0.0,0.21,0.17
10:53,9.17,0.18,0.26,0.09,0.0,0.21,0.43
10:54,9.17,0.18,0.26,0.09,0.0,0.21,0.43
10:55,9.48,0.18,0.26,0.09,0.0,0.21,0.43
10:56,9.48,0.18,0.26,0.09,0.0,0.21,0.43
10:57,9.48,0.27,0.26,0.09,0.0,0.21,0.43
10:58,9.22,0.27,0.26,0.09,0.0,0.21,0.17
10:59,9.24,0.27,0.26,0.09,0.0,0.21,0.17
11:00,8.91,0.27,0.26,0.09,0.0,0.21,0.43
11:01,9.24,0.27,0.26,0.09,0.0,0.21,0.43
11:02,9.05,0.18,0.26,0.09,0.0,0.21,0.17
11:03,9.0,0.18,0.26,0.09,0.0,0.21,0.17
11:04,8.68,0.18,0.45,0.09,0.0,0.21,0.17
11:05,8.6,0.18,0.45,0.09,0.0,0.21,0.17
11:06,8.95,0.18,0.45,0.09,0.0,0.21,0.17
11:07,8.95,0.47,0.45,0.09,0.0,0.0,0.17
11:08,8.95,0.47,0.45,0.09,0.0,0.0,0.17
11:09,8.7,0.47,0.19,0.09,0.0,0.0,0.43
11:10,9.02,0.47,0.19,0.09,0.0,0.0,0.43
11:11,9.02,0.18,0.27,0.09,0.0,0.0,0.72
11:12,9.24,0.41,0.27,0.09,0.0,0.0,0.72
11:13,9.35,0.41,0.39,0.09,0.0,0.0,0.43
11:14,9.03,0.41,0.39,0.09,0.0,0.0,0.43
11:15,9.11,0.49,0.31,0.09,0.0,0.0,0.43
11:16,9.28,0.49,0.31,0.09,0.0,0.0,0.43
11:17,9.07,0.49,0.31,0.09,0.0,0.0,0.43
11:18,9.17,0.49,0.31,0.0,0.0,0.0,0.43
