Timebands,TTV,Digi 24,Antena 3 CNN,B1TV,EuroNews,Realitatea Plus,Romania TV
13:15 - 13:30,9.11,0.19,0.37,0.0,0.0,0.08,0.65
13:30 - 13:45,8.76,0.03,0.25,0.01,0.0,0.04,0.77
13:45 - 14:00,9.29,0.08,0.33,0.0,0.0,0.1,0.43
14:00 - 14:15,9.2,0.13,0.47,0.03,0.0,0.4,0.37
14:15 - 14:30,9.61,0.2,0.57,0.02,0.0,0.45,0.15
14:30 - 14:45,10.06,0.09,0.77,0.0,0.0,0.35,0.19
14:45 - 15:00,10.56,0.07,0.61,0.06,0.0,0.37,0.16
15:00 - 15:15,10.72,0.07,0.37,0.07,0.0,0.35,0.36
15:15 - 15:30,10.9,0.13,0.36,0.08,0.0,0.39,0.47
15:30 - 15:45,11.36,0.15,0.45,0.01,0.0,0.39,0.63
15:45 - 16:00,11.43,0.23,0.66,0.0,0.0,0.41,0.2
16:00 - 16:15,11.25,0.55,0.61,0.0,0.0,0.37,0.24
16:15 - 16:30,11.71,0.41,0.66,0.0,0.04,0.4,0.47
16:30 - 16:45,12.42,0.42,0.57,0.0,0.0,0.24,0.47
16:45 - 17:00,13.12,0.3,0.55,0.01,0.0,0.21,0.53
17:00 - 17:15,13.81,0.3,0.5,0.03,0.0,0.22,0.44
17:15 - 17:30,14.37,0.27,0.53,0.04,0.0,0.16,0.38
17:30 - 17:45,15.77,0.37,0.53,0.0,0.01,0.2,0.35
17:45 - 18:00,16.66,0.48,0.53,0.1,0.01,0.22,0.29
18:00 - 18:15,18.35,0.75,0.59,0.22,0.0,0.28,0.35
18:15 - 18:30,19.6,0.77,0.86,0.33,0.0,0.38,0.42
18:30 - 18:45,21.77,1.11,0.71,0.22,0.01,0.53,0.43
18:45 - 19:00,22.44,0.83,0.82,0.17,0.0,0.63,0.44
19:00 - 19:15,25.02,0.61,0.73,0.22,0.0,0.58,0.35
19:15 - 19:30,26.51,0.55,0.69,0.22,0.0,0.59,0.5
19:30 - 19:45,27.52,0.56,0.64,0.23,0.0,0.35,0.46
19:45 - 20:00,29.03,0.63,0.74,0.2,0.01,0.35,0.48
20:00 - 20:15,30.47,0.87,0.76,0.03,0.0,0.21,0.59
20:15 - 20:30,31.91,1.0,0.89,0.06,0.0,0.19,0.48
20:30 - 20:45,34.0,1.11,0.88,0.28,0.01,0.17,0.32
20:45 - 21:00,34.99,1.09,1.05,0.31,0.03,0.22,0.34
21:00 - 21:15,35.12,1.12,1.1,0.22,0.0,0.31,0.64
21:15 - 21:30,34.93,1.06,1.41,0.23,0.0,0.27,0.72
21:30 - 21:45,34.23,0.76,1.23,0.3,0.0,0.3,0.62
21:45 - 22:00,32.65,0.95,1.32,0.1,0.08,0.24,0.29
22:00 - 22:15,32.06,0.71,1.04,0.07,0.0,0.31,0.26
22:15 - 22:30,31.31,0.84,0.77,0.01,0.0,0.25,0.3
22:30 - 22:45,30.04,0.86,0.56,0.0,0.0,0.38,0.33
22:45 - 23:00,28.01,0.42,0.62,0.01,0.0,0.42,0.29
23:00 - 23:15,25.93,0.38,0.62,0.01,0.01,0.48,0.51
23:15 - 23:30,24.0,0.39,0.94,0.04,0.0,0.54,0.37
23:30 - 23:45,22.14,0.46,0.89,0.0,0.0,0.48,0.37
23:45 - 24:00,19.68,0.44,0.68,0.0,0.0,0.5,0.28
24:00 - 24:15,15.7,0.3,0.63,0.0,0.0,0.23,0.39
24:15 - 24:30,13.24,0.3,0.63,0.0,0.0,0.26,0.25
24:30 - 24:45,12.13,0.43,0.62,0.03,0.01,0.26,0.17
24:45 - 25:00,10.87,0.26,0.6,0.04,0.0,0.17,0.15
25:00 - 25:15,9.58,0.19,0.49,0.0,0.0,0.1,0.12
25:15 - 25:30,8.96,0.19,0.53,0.0,0.0,0.1,0.12
25:30 - 25:45,7.82,0.11,0.5,0.0,0.0,0.1,0.12
25:45 - 26:00,6.79,0.09,0.47,0.0,0.0,0.01,0.12
Whole day,13.27,0.35,0.53,0.05,0.03,0.19,0.4
06:00,4.34,0.58,0.18,0.0,0.0,0.0,0.49
06:01,4.45,0.58,0.18,0.0,0.0,0.0,0.49
06:02,4.52,0.58,0.18,0.0,0.0,0.0,0.49
06:03,4.52,0.58,0.18,0.0,0.0,0.0,0.49
06:04,4.59,0.58,0.3,0.0,0.0,0.0,0.36
06:05,4.59,0.58,0.3,0.0,0.0,0.0,0.36
06:06,5.15,0.58,0.49,0.0,0.0,0.0,0.36
06:07,5.22,0.58,0.49,0.0,0.0,0.0,0.36
06:08,5.22,0.58,0.49,0.0,0.0,0.0,0.36
06:09,5.28,0.58,0.21,0.0,0.0,0.0,0.36
06:10,4.73,0.58,0.21,0.0,0.0,0.0,0.36
06:11,4.92,0.58,0.21,0.0,0.0,0.0,0.36
06:12,4.92,0.58,0.21,0.0,0.0,0.0,0.36
06:13,5.12,0.58,0.21,0.0,0.0,0.0,0.36
06:14,5.12,0.58,0.49,0.0,0.0,0.0,0.36
06:15,5.03,0.58,0.49,0.0,0.0,0.0,0.36
06:16,4.83,0.58,0.21,0.0,0.0,0.0,0.36
06:17,5.21,0.58,0.38,0.0,0.0,0.0,0.36
06:18,5.15,0.46,0.66,0.0,0.0,0.0,0.36
06:19,5.27,0.46,0.66,0.0,0.0,0.0,0.36
06:20,5.27,0.46,0.66,0.0,0.0,0.0,0.36
06:21,5.18,0.46,0.38,0.0,0.0,0.0,0.36
06:22,5.25,0.46,0.46,0.0,0.0,0.0,0.36
06:23,5.38,0.46,0.38,0.0,0.0,0.0,0.36
06:24,5.55,0.46,0.66,0.0,0.0,0.0,0.36
06:25,5.52,0.35,0.66,0.0,0.0,0.0,0.36
06:26,5.43,0.35,0.66,0.0,0.0,0.0,0.36
06:27,5.64,0.35,0.66,0.0,0.0,0.0,0.36
06:28,5.54,0.35,0.66,0.0,0.0,0.0,0.36
06:29,5.54,0.35,0.66,0.0,0.0,0.0,0.36
06:30,5.62,0.35,0.66,0.0,0.0,0.0,0.36
06:31,5.62,0.35,0.66,0.0,0.0,0.0,0.36
06:32,5.91,0.35,0.66,0.0,0.0,0.0,0.36
06:33,5.49,0.35,0.66,0.0,0.0,0.0,0.36
06:34,5.7,0.35,0.66,0.0,0.0,0.0,0.36
06:35,4.94,0.09,0.38,0.0,0.0,0.0,0.36
06:36,5.13,0.09,0.51,0.0,0.0,0.0,0.36
06:37,5.29,0.09,0.51,0.0,0.0,0.0,0.36
06:38,5.2,0.09,0.51,0.0,0.0,0.0,0.36
06:39,5.3,0.09,0.51,0.0,0.0,0.0,0.36
06:40,5.71,0.2,0.38,0.0,0.0,0.0,0.36
06:41,5.96,0.2,0.38,0.0,0.0,0.0,0.36
06:42,5.59,0.2,0.3,0.0,0.0,0.0,0.36
06:43,5.59,0.2,0.3,0.0,0.0,0.0,0.36
06:44,5.76,0.36,0.3,0.0,0.16,0.0,0.36
06:45,6.09,0.25,0.3,0.0,0.16,0.0,0.46
06:46,6.13,0.09,0.3,0.0,0.16,0.0,0.46
06:47,6.06,0.09,0.3,0.0,0.16,0.0,0.36
06:48,6.03,0.2,0.3,0.0,0.16,0.0,0.36
06:49,6.03,0.2,0.3,0.0,0.16,0.0,0.36
06:50,6.42,0.19,0.3,0.0,0.16,0.0,0.36
06:51,6.26,0.19,0.3,0.0,0.16,0.0,0.36
06:52,6.28,0.09,0.3,0.0,0.16,0.0,0.36
06:53,6.4,0.09,0.3,0.0,0.16,0.0,0.36
06:54,6.71,0.09,0.3,0.0,0.27,0.0,0.36
06:55,6.64,0.09,0.3,0.0,0.27,0.0,0.36
06:56,6.33,0.09,0.3,0.0,0.27,0.0,0.36
06:57,6.7,0.09,0.39,0.0,0.27,0.0,0.36
06:58,6.78,0.09,0.39,0.0,0.27,0.0,0.36
06:59,6.88,0.09,0.39,0.0,0.27,0.0,0.36
07:00,7.21,0.09,0.39,0.0,0.27,0.0,0.36
07:01,7.05,0.09,0.39,0.0,0.27,0.0,0.36
07:02,6.78,0.09,0.39,0.0,0.27,0.0,0.36
07:03,6.96,0.09,0.39,0.0,0.27,0.0,0.36
07:04,6.98,0.09,0.39,0.0,0.27,0.0,0.36
07:05,6.91,0.09,0.39,0.0,0.27,0.0,0.36
07:06,7.43,0.09,0.39,0.0,0.27,0.0,0.36
07:07,7.43,0.09,0.39,0.0,0.27,0.0,0.36
07:08,7.42,0.09,0.39,0.0,0.27,0.0,0.36
07:09,7.41,0.09,0.39,0.0,0.27,0.0,0.36
07:10,7.16,0.09,0.39,0.0,0.27,0.0,0.36
07:11,7.18,0.09,0.39,0.0,0.27,0.0,0.36
07:12,7.29,0.09,0.39,0.0,0.27,0.0,0.36
07:13,7.62,0.33,0.39,0.0,0.27,0.0,0.36
07:14,7.77,0.33,0.39,0.0,0.27,0.0,0.36
07:15,7.47,0.33,0.39,0.0,0.27,0.0,0.36
07:16,7.62,0.33,0.39,0.0,0.27,0.0,0.36
07:17,7.33,0.33,0.39,0.0,0.27,0.0,0.36
07:18,7.33,0.4,0.39,0.0,0.27,0.0,0.36
07:19,7.43,0.5,0.47,0.0,0.27,0.0,0.36
07:20,7.73,0.4,0.39,0.0,0.27,0.09,0.36
07:21,7.74,0.4,0.39,0.0,0.27,0.0,0.45
07:22,7.54,0.4,0.39,0.0,0.27,0.0,0.36
07:23,7.47,0.33,0.39,0.0,0.27,0.0,0.36
07:24,7.55,0.33,0.39,0.0,0.27,0.0,0.36
07:25,7.55,0.33,0.39,0.0,0.27,0.0,0.36
07:26,7.64,0.33,0.39,0.0,0.27,0.0,0.36
07:27,7.78,0.33,0.39,0.0,0.27,0.0,0.36
07:28,7.65,0.33,0.39,0.0,0.27,0.0,0.36
07:29,7.74,0.43,0.39,0.0,0.27,0.0,0.36
07:30,7.79,0.43,0.39,0.0,0.27,0.0,0.49
07:31,7.87,0.5,0.39,0.0,0.27,0.23,0.49
07:32,7.98,0.57,0.39,0.0,0.27,0.23,0.49
07:33,7.98,0.73,0.39,0.0,0.27,0.07,0.49
07:34,8.12,0.73,0.39,0.0,0.27,0.07,0.49
07:35,8.13,0.33,0.39,0.06,0.27,0.31,0.49
07:36,8.12,0.33,0.39,0.06,0.27,0.31,0.49
07:37,7.66,0.33,0.63,0.06,0.27,0.07,0.24
07:38,7.91,0.33,0.63,0.06,0.27,0.07,0.12
07:39,7.78,0.4,0.63,0.0,0.27,0.07,0.36
07:40,7.47,0.4,0.39,0.0,0.27,0.07,0.36
07:41,7.7,0.4,0.39,0.0,0.27,0.07,0.36
07:42,7.62,0.4,0.39,0.0,0.27,0.0,0.43
07:43,7.7,0.4,0.39,0.0,0.27,0.08,0.43
07:44,7.74,0.4,0.39,0.0,0.27,0.08,0.43
07:45,7.74,0.4,0.39,0.0,0.27,0.08,0.43
07:46,7.31,0.4,0.39,0.0,0.27,0.08,0.43
07:47,7.1,0.4,0.39,0.0,0.27,0.08,0.36
07:48,7.27,0.4,0.39,0.0,0.27,0.08,0.36
07:49,7.57,0.4,0.3,0.0,0.27,0.08,0.36
07:50,7.65,0.4,0.3,0.0,0.27,0.16,0.36
07:51,7.73,0.4,0.38,0.0,0.16,0.08,0.36
07:52,7.9,0.4,0.38,0.0,0.16,0.08,0.36
07:53,8.13,0.4,0.38,0.0,0.16,0.08,0.36
07:54,8.13,0.4,0.38,0.0,0.16,0.08,0.36
07:55,7.87,0.4,0.38,0.0,0.16,0.08,0.36
07:56,8.29,0.4,0.38,0.0,0.16,0.0,0.36
07:57,8.2,0.4,0.46,0.0,0.16,0.0,0.36
07:58,8.28,0.4,0.46,0.0,0.16,0.0,0.36
07:59,8.21,0.4,0.46,0.0,0.16,0.0,0.36
08:00,8.8,0.49,0.46,0.0,0.16,0.0,0.36
08:01,8.81,0.49,0.46,0.0,0.16,0.0,0.36
08:02,8.81,0.49,0.46,0.0,0.16,0.0,0.36
08:03,8.81,0.49,0.46,0.0,0.16,0.0,0.36
08:04,8.77,0.49,0.34,0.0,0.16,0.0,0.36
08:05,8.79,0.49,0.34,0.0,0.16,0.0,0.36
08:06,8.9,0.49,0.34,0.0,0.16,0.0,0.36
08:07,8.89,0.49,0.59,0.0,0.16,0.0,0.1
08:08,8.98,0.49,0.59,0.0,0.16,0.0,0.1
08:09,8.98,0.49,0.59,0.0,0.16,0.0,0.1
08:10,8.98,0.49,0.59,0.0,0.16,0.0,0.1
08:11,8.73,0.25,0.59,0.0,0.16,0.0,0.1
08:12,8.73,0.25,0.59,0.0,0.16,0.0,0.1
08:13,8.73,0.25,0.59,0.0,0.16,0.0,0.1
08:14,8.6,0.25,0.59,0.0,0.16,0.0,0.1
08:15,8.89,0.25,0.59,0.0,0.16,0.0,0.1
08:16,8.89,0.25,0.59,0.0,0.16,0.0,0.1
08:17,8.98,0.25,0.59,0.0,0.16,0.0,0.1
08:18,9.03,0.25,0.59,0.0,0.16,0.0,0.1
08:19,8.93,0.25,0.59,0.0,0.16,0.0,0.1
08:20,8.93,0.25,0.59,0.0,0.16,0.0,0.1
08:21,8.62,0.25,0.59,0.0,0.16,0.0,0.22
08:22,8.52,0.15,0.34,0.0,0.16,0.0,0.46
08:23,8.65,0.15,0.34,0.0,0.16,0.0,0.46
08:24,8.58,0.15,0.34,0.0,0.16,0.0,0.46
08:25,8.58,0.15,0.34,0.0,0.16,0.0,0.46
08:26,8.66,0.15,0.34,0.0,0.16,0.0,0.46
08:27,8.74,0.15,0.34,0.0,0.16,0.0,0.46
08:28,8.78,0.15,0.42,0.0,0.16,0.0,0.46
08:29,8.71,0.15,0.34,0.0,0.16,0.0,0.55
08:30,8.78,0.15,0.34,0.0,0.16,0.0,0.22
08:31,8.91,0.15,0.34,0.0,0.16,0.0,0.22
08:32,8.95,0.15,0.46,0.0,0.16,0.25,0.22
08:33,8.95,0.22,0.46,0.0,0.16,0.25,0.22
08:34,9.02,0.22,0.46,0.0,0.16,0.25,0.22
08:35,9.1,0.15,0.46,0.0,0.16,0.25,0.22
08:36,9.1,0.15,0.46,0.0,0.16,0.25,0.22
08:37,9.19,0.4,0.46,0.0,0.16,0.25,0.22
08:38,9.26,0.4,0.46,0.0,0.16,0.0,0.22
08:39,9.26,0.4,0.46,0.0,0.16,0.0,0.22
08:40,9.3,0.4,0.58,0.0,0.16,0.0,0.22
08:41,9.31,0.4,0.58,0.0,0.16,0.0,0.22
08:42,9.32,0.4,0.58,0.0,0.16,0.0,0.22
08:43,9.32,0.49,0.78,0.0,0.16,0.0,0.22
08:44,9.32,0.49,0.66,0.0,0.16,0.0,0.22
08:45,9.24,0.49,0.66,0.0,0.16,0.0,0.22
08:46,9.56,0.49,0.74,0.0,0.16,0.0,0.22
08:47,9.39,0.49,0.74,0.0,0.16,0.0,0.22
08:48,9.31,0.49,0.54,0.0,0.16,0.0,0.22
08:49,9.43,0.49,0.54,0.0,0.16,0.0,0.22
08:50,9.43,0.49,0.54,0.0,0.16,0.0,0.22
08:51,9.36,0.49,0.54,0.0,0.16,0.0,0.22
08:52,9.36,0.49,0.54,0.0,0.16,0.0,0.22
08:53,9.43,0.49,0.54,0.0,0.16,0.0,0.22
08:54,9.49,0.43,0.54,0.0,0.16,0.0,0.22
08:55,9.49,0.43,0.54,0.0,0.16,0.0,0.22
08:56,9.49,0.43,0.54,0.0,0.16,0.0,0.22
08:57,9.49,0.43,0.54,0.0,0.16,0.0,0.22
08:58,9.49,0.43,0.54,0.0,0.16,0.0,0.22
08:59,9.74,0.18,0.54,0.0,0.16,0.0,0.22
09:00,9.74,0.18,0.45,0.0,0.16,0.09,0.32
09:01,9.36,0.18,0.45,0.0,0.16,0.09,0.32
09:02,9.47,0.18,0.45,0.0,0.16,0.09,0.32
09:03,9.3,0.18,0.45,0.0,0.16,0.09,0.32
09:04,9.3,0.18,0.45,0.0,0.16,0.09,0.32
09:05,9.21,0.18,0.45,0.0,0.16,0.0,0.32
09:06,9.18,0.18,0.45,0.0,0.16,0.0,0.56
09:07,9.24,0.18,0.45,0.0,0.16,0.0,0.56
09:08,9.31,0.18,0.45,0.0,0.16,0.0,0.56
09:09,9.5,0.18,0.45,0.0,0.16,0.08,0.56
09:10,9.3,0.18,0.45,0.0,0.16,0.08,0.56
09:11,9.18,0.18,0.45,0.0,0.16,0.08,0.56
09:12,9.41,0.18,0.45,0.0,0.16,0.08,0.56
09:13,9.53,0.18,0.45,0.0,0.16,0.08,0.56
09:14,9.61,0.18,0.56,0.0,0.16,0.08,0.56
09:15,9.74,0.18,0.56,0.0,0.16,0.08,0.56
09:16,9.46,0.18,0.56,0.0,0.16,0.08,0.56
09:17,9.47,0.18,0.56,0.0,0.16,0.08,0.56
09:18,9.24,0.18,0.56,0.0,0.16,0.08,0.56
09:19,9.24,0.18,0.56,0.0,0.16,0.08,0.56
09:20,9.24,0.18,0.47,0.0,0.16,0.0,0.56
09:21,8.96,0.18,0.47,0.0,0.16,0.0,0.56
09:22,8.83,0.18,0.47,0.0,0.16,0.0,0.56
09:23,8.94,0.18,0.47,0.0,0.16,0.11,0.56
09:24,9.03,0.18,0.47,0.0,0.16,0.11,0.56
09:25,9.11,0.18,0.47,0.0,0.16,0.11,0.56
09:26,9.11,0.18,0.47,0.0,0.16,0.11,0.56
09:27,8.92,0.18,0.47,0.0,0.16,0.0,0.56
09:28,8.8,0.18,0.56,0.0,0.16,0.0,0.56
09:29,8.57,0.18,0.56,0.0,0.16,0.0,0.56
09:30,8.48,0.18,0.47,0.0,0.16,0.08,0.56
09:31,8.48,0.18,0.47,0.0,0.16,0.08,0.56
09:32,8.48,0.18,0.56,0.0,0.16,0.0,0.56
09:33,8.46,0.18,0.56,0.0,0.16,0.0,0.56
09:34,8.59,0.18,0.56,0.0,0.16,0.0,0.56
09:35,8.67,0.18,0.56,0.0,0.16,0.0,0.56
09:36,8.54,0.18,0.47,0.0,0.16,0.1,0.56
09:37,8.54,0.18,0.47,0.0,0.16,0.1,0.32
09:38,8.54,0.18,0.47,0.0,0.16,0.1,0.32
09:39,8.39,0.18,0.4,0.0,0.16,0.1,0.32
09:40,8.42,0.18,0.27,0.0,0.16,0.3,0.32
09:41,8.42,0.18,0.27,0.0,0.16,0.3,0.32
09:42,8.42,0.18,0.27,0.0,0.16,0.3,0.32
09:43,8.42,0.18,0.27,0.0,0.16,0.3,0.32
09:44,8.53,0.18,0.27,0.0,0.16,0.3,0.32
09:45,8.53,0.18,0.27,0.0,0.16,0.3,0.32
09:46,8.62,0.25,0.27,0.0,0.16,0.3,0.32
09:47,9.1,0.25,0.27,0.0,0.16,0.3,0.32
09:48,9.03,0.25,0.27,0.0,0.16,0.3,0.32
09:49,9.0,0.18,0.52,0.0,0.16,0.27,0.32
09:50,9.18,0.18,0.52,0.0,0.16,0.27,0.32
09:51,9.17,0.1,0.52,0.0,0.16,0.27,0.21
09:52,9.08,0.1,0.52,0.0,0.16,0.27,0.3
09:53,8.86,0.1,0.52,0.0,0.16,0.27,0.3
09:54,8.85,0.1,0.34,0.0,0.16,0.27,0.3
09:55,9.03,0.1,0.42,0.0,0.16,0.27,0.3
09:56,8.94,0.1,0.42,0.0,0.16,0.27,0.3
09:57,8.94,0.1,0.42,0.0,0.16,0.27,0.3
09:58,8.86,0.1,0.27,0.0,0.16,0.27,0.3
09:59,8.69,0.1,0.35,0.0,0.16,0.27,0.3
10:00,8.69,0.1,0.35,0.0,0.16,0.27,0.3
10:01,8.69,0.1,0.35,0.0,0.16,0.2,0.3
10:02,8.88,0.1,0.35,0.0,0.16,0.2,0.3
10:03,8.79,0.1,0.35,0.0,0.16,0.2,0.3
10:04,9.0,0.1,0.27,0.0,0.16,0.28,0.3
10:05,9.03,0.18,0.27,0.0,0.16,0.2,0.3
10:06,8.9,0.18,0.27,0.0,0.16,0.2,0.3
10:07,8.95,0.18,0.27,0.0,0.16,0.2,0.3
10:08,9.21,0.1,0.27,0.08,0.16,0.2,0.3
10:09,9.09,0.1,0.27,0.08,0.16,0.2,0.3
10:10,9.04,0.1,0.27,0.08,0.16,0.2,0.3
10:11,8.76,0.1,0.27,0.08,0.16,0.2,0.3
10:12,8.78,0.1,0.36,0.08,0.16,0.2,0.61
10:13,8.48,0.1,0.36,0.08,0.0,0.2,0.54
10:14,8.58,0.1,0.36,0.08,0.0,0.2,0.64
10:15,8.92,0.1,0.43,0.08,0.0,0.45,0.4
10:16,9.17,0.1,0.43,0.08,0.0,0.45,0.4
10:17,9.25,0.1,0.43,0.08,0.0,0.45,0.4
10:18,8.99,0.1,0.43,0.08,0.0,0.45,0.46
10:19,8.99,0.1,0.43,0.08,0.0,0.2,0.71
10:20,9.07,0.1,0.43,0.08,0.0,0.2,0.71
10:21,9.04,0.1,0.43,0.08,0.0,0.2,0.71
10:22,9.08,0.1,0.43,0.08,0.0,0.2,0.71
10:23,8.82,0.1,0.43,0.08,0.0,0.2,0.71
10:24,8.75,0.1,0.43,0.08,0.0,0.2,0.71
10:25,8.75,0.1,0.43,0.08,0.0,0.2,0.71
10:26,8.76,0.1,0.34,0.08,0.0,0.2,0.71
10:27,8.84,0.1,0.5,0.08,0.0,0.2,0.64
10:28,8.84,0.1,0.5,0.08,0.0,0.2,0.64
10:29,8.84,0.1,0.5,0.08,0.0,0.2,0.64
10:30,8.53,0.1,0.5,0.08,0.0,0.2,0.64
10:31,8.5,0.1,0.5,0.08,0.0,0.2,0.64
10:32,8.49,0.1,0.5,0.08,0.0,0.2,0.64
10:33,8.58,0.1,0.5,0.08,0.0,0.2,0.64
10:34,8.58,0.1,0.43,0.08,0.0,0.2,0.64
10:35,8.39,0.1,0.34,0.08,0.0,0.2,0.64
10:36,8.39,0.1,0.34,0.08,0.0,0.2,0.64
10:37,8.57,0.1,0.34,0.08,0.0,0.2,0.64
10:38,8.21,0.1,0.56,0.08,0.0,0.2,0.64
10:39,8.24,0.1,0.56,0.08,0.0,0.2,0.64
10:40,7.9,0.1,0.56,0.08,0.0,0.2,0.64
10:41,7.97,0.1,0.56,0.08,0.0,0.2,0.64
10:42,7.89,0.17,0.56,0.08,0.0,0.2,0.64
10:43,7.88,0.17,0.65,0.08,0.0,0.2,0.64
10:44,8.22,0.17,0.65,0.08,0.0,0.2,0.64
10:45,8.31,0.17,0.65,0.08,0.0,0.2,0.64
10:46,8.15,0.17,0.73,0.08,0.0,0.2,0.64
10:47,8.22,0.17,0.73,0.08,0.0,0.2,0.56
10:48,8.23,0.17,0.73,0.08,0.0,0.2,0.56
10:49,8.18,0.17,0.73,0.08,0.0,0.2,0.56
10:50,8.18,0.17,0.8,0.08,0.0,0.2,0.56
10:51,8.18,0.17,0.8,0.08,0.0,0.2,0.56
10:52,8.29,0.17,1.13,0.0,0.0,0.2,0.32
10:53,8.29,0.17,0.88,0.0,0.0,0.2,0.32
10:54,8.27,0.17,0.88,0.0,0.0,0.2,0.32
10:55,8.43,0.17,0.96,0.0,0.0,0.2,0.32
10:56,8.32,0.17,0.88,0.0,0.0,0.2,0.2
10:57,8.32,0.17,0.88,0.0,0.0,0.2,0.2
10:58,8.32,0.17,0.88,0.0,0.0,0.2,0.2
10:59,8.33,0.17,0.88,0.0,0.0,0.2,0.2
11:00,8.21,0.17,0.88,0.0,0.0,0.2,0.2
11:01,8.41,0.17,0.88,0.0,0.0,0.2,0.4
11:02,8.41,0.17,0.88,0.0,0.0,0.2,0.4
11:03,8.41,0.17,0.88,0.0,0.0,0.2,0.64
11:04,8.64,0.41,0.88,0.0,0.0,0.2,0.71
11:05,8.64,0.41,0.88,0.0,0.0,0.2,0.71
11:06,8.84,0.17,0.88,0.0,0.0,0.2,0.95
11:07,8.77,0.17,0.88,0.0,0.0,0.2,0.95
11:08,8.69,0.17,0.88,0.0,0.0,0.2,0.95
11:09,8.94,0.17,0.88,0.0,0.0,0.2,0.95
11:10,8.94,0.17,0.88,0.0,0.0,0.45,0.95
11:11,9.03,0.17,0.88,0.0,0.0,0.2,0.95
11:12,8.72,0.07,0.88,0.0,0.0,0.45,0.7
11:13,8.96,0.07,0.88,0.0,0.0,0.45,0.95
11:14,9.14,0.17,0.88,0.0,0.0,0.45,0.71
11:15,9.14,0.17,0.88,0.0,0.0,0.52,0.71
11:16,9.35,0.17,0.88,0.1,0.0,0.52,0.71
11:17,9.35,0.17,0.88,0.1,0.0,0.52,0.71
11:18,9.26,0.17,0.88,0.1,0.0,0.52,0.71
