Timebands,TTV,Digi 24,Antena 3 CNN,B1TV,EuroNews,Realitatea Plus,Romania TV
10:15 - 10:30,10.37,0.32,0.56,0.02,0.0,0.3,0.64
10:30 - 10:45,10.21,0.32,0.43,0.06,0.0,0.18,0.48
10:45 - 11:00,9.93,0.31,0.49,0.0,0.0,0.13,0.56
11:00 - 11:15,9.61,0.53,0.69,0.1,0.0,0.15,0.43
11:15 - 11:30,9.9,0.77,0.55,0.04,0.0,0.12,0.33
11:30 - 11:45,9.68,0.68,0.6,0.0,0.0,0.14,0.39
11:45 - 12:00,9.06,0.65,0.45,0.0,0.0,0.08,0.22
Medie 9-12,9.98,0.41,0.56,0.02,0.0,0.13,0.44
12:00 - 12:15,8.91,0.57,0.25,0.0,0.0,0.02,0.42
12:15 - 12:30,8.92,0.62,0.51,0.0,0.0,0.0,0.64
12:30 - 12:45,9.04,0.51,0.52,0.0,0.0,0.0,0.51
12:45 - 13:00,8.91,0.32,0.87,0.02,0.0,0.0,0.37
13:00 - 13:15,8.97,0.26,0.71,0.04,0.0,0.02,0.22
13:15 - 13:30,8.54,0.28,0.62,0.04,0.0,0.01,0.42
13:30 - 13:45,8.73,0.26,0.6,0.0,0.0,0.07,0.23
13:45 - 14:00,9.18,0.29,0.55,0.0,0.0,0.1,0.25
14:00 - 14:15,9.81,0.81,0.46,0.01,0.0,0.02,0.37
14:15 - 14:30,10.09,0.86,0.53,0.0,0.0,0.03,0.32
14:30 - 14:45,9.71,0.7,0.41,0.06,0.0,0.13,0.16
14:45 - 15:00,9.81,0.56,0.54,0.06,0.01,0.0,0.1
Medie 12-15,9.22,0.5,0.55,0.02,0.0,0.03,0.33
15:00 - 15:15,9.6,0.65,0.81,0.03,0.0,0.19,0.19
15:15 - 15:30,9.78,0.74,0.97,0.0,0.02,0.2,0.41
15:30 - 15:45,9.71,0.69,1.04,0.02,0.0,0.02,0.61
15:45 - 16:00,10.21,0.57,0.9,0.0,0.02,0.05,0.4
Medie 15-16,9.82,0.66,0.93,0.01,0.01,0.11,0.4
16:00 - 16:15,10.86,0.59,0.89,0.04,0.0,0.1,0.3
16:15 - 16:30,10.69,0.49,0.89,0.04,0.0,0.12,0.25
16:30 - 16:45,11.56,0.51,0.63,0.01,0.02,0.17,0.39
16:45 - 17:00,12.18,0.42,0.56,0.0,0.06,0.17,0.89
17:00 - 17:15,13.24,0.49,0.67,0.01,0.0,0.07,0.89
17:15 - 17:30,14.12,0.57,0.49,0.07,0.03,0.07,1.21
17:30 - 17:45,14.61,0.48,0.58,0.07,0.01,0.05,1.24
17:45 - 18:00,15.4,0.56,0.51,0.07,0.03,0.06,1.04
18:00 - 18:15,16.91,0.61,0.72,0.1,0.06,0.08,1.13
18:15 - 18:30,19.98,0.77,1.25,0.21,0.06,0.24,1.51
18:30 - 18:45,20.77,0.57,0.95,0.22,0.07,0.28,1.43
18:45 - 19:00,21.99,0.48,0.48,0.15,0.05,0.52,1.08
Medie 16-19,15.19,0.54,0.72,0.08,0.03,0.16,0.95
19:00 - 19:15,22.97,0.03,0.31,0.09,0.0,0.57,0.91
19:15 - 19:30,25.08,0.21,0.65,0.03,0.0,0.52,0.67
19:30 - 19:45,26.85,0.2,1.0,0.01,0.0,0.37,0.35
19:45 - 20:00,28.22,0.46,1.07,0.02,0.0,0.44,0.55
Medie 19-20,25.78,0.23,0.76,0.04,0.0,0.47,0.62
20:00 - 20:15,29.83,0.83,1.08,0.04,0.01,0.45,0.5
20:15 - 20:30,30.97,0.67,1.11,0.07,0.0,0.42,0.66
20:30 - 20:45,33.04,0.9,1.08,0.01,0.0,0.5,0.99
20:45 - 21:00,34.15,1.18,1.1,0.18,0.07,0.64,0.68
21:00 - 21:15,34.99,1.19,1.45,0.19,0.0,0.63,0.69
21:15 - 21:30,34.06,0.98,1.79,0.07,0.0,0.61,0.84
21:30 - 21:45,33.92,0.7,2.15,0.01,0.05,0.53,0.68
21:45 - 22:00,32.98,0.67,2.03,0.01,0.01,0.62,0.56
22:00 - 22:15,32.36,0.73,1.67,0.0,0.01,0.42,0.71
22:15 - 22:30,32.13,0.78,1.49,0.0,0.07,0.39,0.55
22:30 - 22:45,31.78,0.86,1.3,0.0,0.04,0.23,0.61
22:45 - 23:00,30.05,0.74,1.17,0.0,0.0,0.3,0.52
Medie 20-23,32.52,0.85,1.45,0.05,0.02,0.48,0.67
23:00 - 23:15,27.25,0.77,1.15,0.01,0.15,0.35,0.84
23:15 - 23:30,24.98,0.6,0.88,0.03,0.0,0.41,0.95
23:30 - 23:45,22.59,0.51,0.8,0.0,0.0,0.41,0.61
23:45 - 24:00,19.46,0.4,0.78,0.0,0.0,0.42,0.59
24:00 - 24:15,16.74,0.4,1.14,0.0,0.0,0.22,0.67
24:15 - 24:30,14.71,0.28,1.11,0.0,0.01,0.22,0.62
24:30 - 24:45,12.56,0.25,0.95,0.0,0.0,0.19,0.55
24:45 - 25:00,10.9,0.26,0.69,0.01,0.0,0.12,0.47
Medie 23-25,18.65,0.43,0.94,0.01,0.02,0.29,0.66
25:00 - 25:15,10.3,0.17,0.66,0.0,0.0,0.12,0.62
25:15 - 25:30,9.01,0.0,0.59,0.0,0.0,0.12,0.66
25:30 - 25:45,8.39,0.01,0.66,0.0,0.0,0.09,0.54
25:45 - 26:00,7.09,0.0,0.23,0.0,0.0,0.0,0.47
Medie 25-26,8.7,0.04,0.54,0.0,0.0,0.08,0.57
Whole day,13.37,0.41,0.61,0.03,0.01,0.16,0.49
