Timebands,TTV,Digi 24,Antena 3 CNN,B1TV,EuroNews,Realitatea Plus,Romania TV
11:45 - 12:00,10.21,0.48,0.41,0.12,0.0,0.11,0.85
Medie 9-12,10.18,0.29,0.43,0.05,0.01,0.34,0.71
12:00 - 12:15,10.8,0.63,0.4,0.12,0.0,0.27,0.78
12:15 - 12:30,11.32,0.65,0.46,0.07,0.0,0.11,0.87
12:30 - 12:45,11.35,0.84,0.5,0.05,0.0,0.11,0.79
12:45 - 13:00,11.46,0.71,0.45,0.0,0.02,0.11,0.78
13:00 - 13:15,11.73,1.02,0.4,0.05,0.0,0.23,0.68
13:15 - 13:30,11.27,0.77,0.39,0.11,0.0,0.11,0.85
13:30 - 13:45,11.12,0.37,0.4,0.08,0.0,0.11,0.99
13:45 - 14:00,10.97,0.37,0.62,0.08,0.0,0.2,0.63
14:00 - 14:15,10.71,0.5,0.81,0.07,0.0,0.26,0.91
14:15 - 14:30,10.03,0.52,0.71,0.01,0.0,0.14,1.31
14:30 - 14:45,10.12,0.55,0.69,0.1,0.0,0.14,1.28
14:45 - 15:00,10.5,0.35,1.17,0.15,0.0,0.11,0.83
Medie 12-15,10.95,0.61,0.58,0.07,0.0,0.16,0.89
15:00 - 15:15,10.51,0.49,1.22,0.15,0.0,0.11,0.69
15:15 - 15:30,10.68,0.61,1.06,0.12,0.0,0.14,0.5
15:30 - 15:45,11.3,0.6,0.91,0.11,0.0,0.21,0.5
15:45 - 16:00,11.5,0.61,0.99,0.08,0.0,0.22,0.43
Medie 15-16,11.0,0.58,1.04,0.11,0.0,0.17,0.53
16:00 - 16:15,11.85,0.69,0.95,0.01,0.0,0.4,0.82
16:15 - 16:30,11.89,0.48,1.03,0.0,0.0,0.51,0.87
16:30 - 16:45,13.29,0.48,0.93,0.02,0.0,0.51,0.95
16:45 - 17:00,13.72,0.28,1.13,0.02,0.04,0.45,0.64
17:00 - 17:15,14.72,0.22,1.13,0.06,0.0,0.44,0.42
17:15 - 17:30,16.03,0.46,1.09,0.0,0.0,0.17,0.81
17:30 - 17:45,16.97,0.31,1.27,0.04,0.0,0.34,0.87
17:45 - 18:00,17.09,0.3,0.96,0.12,0.0,0.22,0.79
18:00 - 18:15,18.47,0.37,1.18,0.05,0.0,0.42,0.86
18:15 - 18:30,20.1,0.77,1.31,0.03,0.0,0.58,1.27
18:30 - 18:45,22.32,0.64,1.52,0.1,0.03,0.49,1.07
18:45 - 19:00,23.81,0.41,0.95,0.22,0.08,0.72,0.96
Medie 16-19,16.69,0.45,1.12,0.06,0.01,0.44,0.86
19:00 - 19:15,26.27,0.34,0.65,0.15,0.0,0.76,0.66
19:15 - 19:30,28.06,0.41,0.7,0.01,0.02,0.78,0.59
19:30 - 19:45,29.41,0.48,0.84,0.1,0.0,0.85,0.53
19:45 - 20:00,29.1,0.55,0.58,0.16,0.0,0.77,0.54
Medie 19-20,28.21,0.44,0.69,0.11,0.0,0.79,0.58
20:00 - 20:15,29.62,0.59,0.69,0.02,0.0,1.14,0.73
20:15 - 20:30,31.34,0.87,0.77,0.01,0.0,1.29,0.84
20:30 - 20:45,33.04,0.61,0.75,0.13,0.01,1.16,1.11
20:45 - 21:00,33.77,0.78,0.79,0.15,0.03,0.89,0.64
21:00 - 21:15,34.38,0.77,1.03,0.1,0.0,1.04,0.75
21:15 - 21:30,34.13,0.86,0.93,0.01,0.0,0.89,0.84
21:30 - 21:45,34.55,0.71,1.06,0.0,0.0,0.36,0.83
21:45 - 22:00,34.4,0.63,0.81,0.02,0.0,0.45,0.56
22:00 - 22:15,32.23,0.67,0.49,0.0,0.0,0.27,0.36
22:15 - 22:30,31.25,0.68,0.55,0.0,0.01,0.43,0.29
22:30 - 22:45,30.21,0.41,0.71,0.0,0.01,0.22,0.31
22:45 - 23:00,29.08,0.57,0.69,0.01,0.0,0.27,0.26
Medie 20-23,32.33,0.68,0.77,0.04,0.01,0.7,0.63
23:00 - 23:15,28.24,0.64,0.72,0.25,0.0,0.39,0.25
23:15 - 23:30,26.59,0.61,0.99,0.04,0.0,0.53,0.28
23:30 - 23:45,24.32,0.78,0.93,0.0,0.0,0.35,0.16
23:45 - 24:00,20.6,0.74,0.63,0.02,0.0,0.24,0.11
24:00 - 24:15,16.27,0.53,0.4,0.0,0.0,0.29,0.13
24:15 - 24:30,13.97,0.34,0.29,0.0,0.0,0.29,0.07
24:30 - 24:45,12.34,0.3,0.23,0.0,0.0,0.26,0.09
24:45 - 25:00,10.59,0.51,0.18,0.0,0.0,0.13,0.18
Medie 23-25,19.11,0.56,0.54,0.04,0.0,0.31,0.16
25:00 - 25:15,9.62,0.63,0.08,0.0,0.0,0.03,0.12
25:15 - 25:30,8.41,0.63,0.08,0.0,0.0,0.0,0.12
25:30 - 25:45,7.45,0.34,0.16,0.0,0.0,0.01,0.12
25:45 - 26:00,6.64,0.4,0.08,0.0,0.0,0.0,0.12
Medie 25-26,8.03,0.5,0.1,0.0,0.0,0.01,0.12
Whole day,14.08,0.39,0.57,0.06,0.0,0.29,0.53
