Timebands,TTV,Digi 24,Antena 3 CNN,B1TV,EuroNews,Realitatea Plus,Romania TV
14:00 - 14:15,10.46,0.3,0.4,0.09,0.0,0.0,0.45
14:15 - 14:30,10.61,0.3,0.4,0.09,0.0,0.0,0.45
14:30 - 14:45,10.68,0.3,0.59,0.09,0.0,0.13,0.14
14:45 - 15:00,10.94,0.43,0.55,0.06,0.05,0.11,0.0
Medie 12-15,10.34,0.38,0.47,0.1,0.0,0.04,0.33
15:00 - 15:15,10.98,0.76,0.19,0.0,0.0,0.24,0.19
15:15 - 15:30,11.63,0.8,0.31,0.0,0.0,0.23,0.4
15:30 - 15:45,12.6,0.56,0.36,0.0,0.0,0.22,0.81
15:45 - 16:00,12.92,0.56,0.4,0.06,0.0,0.27,0.87
Medie 15-16,12.03,0.67,0.32,0.02,0.0,0.24,0.57
16:00 - 16:15,13.35,0.64,0.49,0.17,0.0,0.29,0.91
16:15 - 16:30,13.13,0.82,0.66,0.01,0.0,0.21,0.96
16:30 - 16:45,13.7,0.63,0.59,0.0,0.0,0.2,0.85
16:45 - 17:00,14.01,0.56,0.5,0.01,0.0,0.21,0.77
17:00 - 17:15,15.45,0.4,0.61,0.02,0.0,0.15,0.6
17:15 - 17:30,17.39,0.29,0.56,0.01,0.0,0.12,0.73
17:30 - 17:45,17.93,0.37,0.6,0.02,0.0,0.13,0.74
17:45 - 18:00,18.73,0.23,0.52,0.0,0.0,0.23,0.77
18:00 - 18:15,20.33,0.39,0.57,0.0,0.0,0.32,0.81
18:15 - 18:30,21.87,0.57,0.65,0.08,0.0,0.45,0.68
18:30 - 18:45,23.12,0.94,0.74,0.1,0.0,0.24,0.58
18:45 - 19:00,25.38,0.7,0.63,0.1,0.05,0.36,0.46
Medie 16-19,17.87,0.55,0.59,0.04,0.0,0.24,0.74
19:00 - 19:15,28.16,0.51,0.8,0.1,0.0,0.54,0.5
19:15 - 19:30,29.18,0.47,0.95,0.0,0.01,0.51,0.57
19:30 - 19:45,28.95,0.34,0.82,0.03,0.0,0.46,0.41
19:45 - 20:00,29.45,0.16,1.07,0.1,0.01,0.44,0.48
Medie 19-20,28.93,0.37,0.91,0.06,0.0,0.49,0.49
20:00 - 20:15,30.43,0.2,1.24,0.1,0.06,0.44,0.5
20:15 - 20:30,31.83,0.16,1.04,0.13,0.06,0.4,0.54
20:30 - 20:45,32.79,0.34,0.9,0.09,0.0,0.12,0.49
20:45 - 21:00,33.33,0.09,0.77,0.2,0.0,0.27,0.47
21:00 - 21:15,33.73,0.21,0.66,0.03,0.0,0.32,0.25
21:15 - 21:30,33.59,0.57,0.64,0.0,0.0,0.34,0.52
21:30 - 21:45,32.22,0.67,0.48,0.0,0.0,0.33,0.32
21:45 - 22:00,31.12,0.74,0.48,0.05,0.0,0.44,0.21
22:00 - 22:15,30.97,0.51,0.42,0.07,0.0,0.45,0.26
22:15 - 22:30,29.45,0.44,0.35,0.01,0.0,0.44,0.32
22:30 - 22:45,28.32,0.36,0.47,0.0,0.04,0.37,0.59
22:45 - 23:00,26.4,0.3,0.48,0.0,0.0,0.36,0.43
Medie 20-23,31.18,0.38,0.66,0.06,0.01,0.36,0.41
23:00 - 23:15,24.91,0.4,0.44,0.0,0.0,0.44,0.8
23:15 - 23:30,22.12,0.49,0.36,0.0,0.02,0.4,1.0
23:30 - 23:45,20.23,0.31,0.43,0.0,0.02,0.3,0.84
23:45 - 24:00,18.32,0.24,0.21,0.01,0.09,0.33,0.79
24:00 - 24:15,15.29,0.33,0.22,0.0,0.1,0.41,0.81
24:15 - 24:30,12.91,0.24,0.13,0.01,0.1,0.23,0.99
24:30 - 24:45,11.07,0.21,0.22,0.07,0.02,0.12,0.94
24:45 - 25:00,10.02,0.24,0.1,0.0,0.0,0.1,0.88
Medie 23-25,16.86,0.31,0.27,0.01,0.04,0.29,0.88
25:00 - 25:15,9.46,0.41,0.05,0.0,0.0,0.1,0.76
25:15 - 25:30,8.46,0.56,0.05,0.0,0.0,0.1,0.67
25:30 - 25:45,7.31,0.53,0.01,0.0,0.0,0.1,0.56
25:45 - 26:00,6.27,0.49,0.01,0.0,0.0,0.1,0.38
Medie 25-26,7.87,0.49,0.03,0.0,0.0,0.1,0.59
Whole day,13.39,0.32,0.39,0.04,0.01,0.15,0.46
