Timebands,TTV,Digi 24,Antena 3 CNN,B1TV,EuroNews,Realitatea Plus,Romania TV
09:30 - 09:45,9.07,0.45,0.02,0.04,0.0,0.17,0.79
09:45 - 10:00,9.11,0.42,0.02,0.08,0.0,0.11,0.63
10:00 - 10:15,8.92,0.37,0.25,0.05,0.0,0.1,0.72
10:15 - 10:30,9.27,0.31,0.31,0.08,0.0,0.06,0.74
10:30 - 10:45,8.86,0.1,0.88,0.13,0.0,0.0,0.76
10:45 - 11:00,9.13,0.1,0.74,0.11,0.01,0.09,0.79
11:00 - 11:15,9.21,0.07,0.33,0.22,0.0,0.18,1.27
11:15 - 11:30,9.49,0.23,0.31,0.34,0.0,0.22,1.33
11:30 - 11:45,9.56,0.28,0.43,0.33,0.0,0.29,1.13
11:45 - 12:00,8.79,0.32,0.6,0.17,0.0,0.2,0.42
Medie 9-12,9.2,0.27,0.39,0.13,0.0,0.15,0.84
12:00 - 12:15,8.46,0.34,0.37,0.02,0.01,0.17,0.52
12:15 - 12:30,8.71,0.33,0.51,0.05,0.0,0.17,0.57
12:30 - 12:45,8.65,0.25,0.29,0.08,0.0,0.45,0.44
12:45 - 13:00,9.35,0.07,0.21,0.0,0.01,0.31,0.44
13:00 - 13:15,9.95,0.09,0.31,0.01,0.0,0.29,0.34
13:15 - 13:30,10.11,0.07,0.43,0.0,0.0,0.29,0.42
13:30 - 13:45,10.2,0.16,0.44,0.0,0.01,0.3,0.53
13:45 - 14:00,10.4,0.08,0.47,0.0,0.0,0.32,0.35
14:00 - 14:15,10.99,0.21,0.56,0.0,0.05,0.12,0.6
14:15 - 14:30,11.38,0.33,0.62,0.07,0.02,0.49,0.89
14:30 - 14:45,11.29,0.53,0.58,0.14,0.0,0.43,0.56
14:45 - 15:00,10.9,0.5,0.81,0.03,0.0,0.2,0.48
Medie 12-15,10.03,0.25,0.47,0.03,0.01,0.3,0.51
15:00 - 15:15,10.99,0.47,0.67,0.04,0.0,0.39,0.64
15:15 - 15:30,11.6,0.43,0.54,0.11,0.0,0.48,0.73
15:30 - 15:45,11.37,0.31,0.54,0.14,0.0,0.27,0.73
15:45 - 16:00,12.12,0.31,0.49,0.06,0.0,0.14,0.57
Medie 15-16,11.52,0.38,0.56,0.09,0.0,0.32,0.67
16:00 - 16:15,12.38,0.2,0.63,0.0,0.0,0.3,0.37
16:15 - 16:30,12.47,0.15,0.91,0.0,0.0,0.23,0.56
16:30 - 16:45,13.43,0.18,0.62,0.0,0.0,0.23,0.94
16:45 - 17:00,14.85,0.16,0.72,0.0,0.0,0.49,0.71
17:00 - 17:15,15.9,0.44,0.88,0.0,0.0,0.24,0.36
17:15 - 17:30,16.72,0.45,1.17,0.01,0.0,0.14,0.42
17:30 - 17:45,18.0,0.41,1.07,0.0,0.05,0.12,0.61
17:45 - 18:00,19.17,0.7,1.12,0.03,0.2,0.09,0.49
18:00 - 18:15,19.96,0.91,1.04,0.02,0.11,0.24,0.74
18:15 - 18:30,21.74,0.83,1.13,0.01,0.0,0.26,0.79
18:30 - 18:45,23.73,0.65,1.34,0.13,0.0,0.27,0.71
18:45 - 19:00,25.35,0.68,1.25,0.28,0.0,0.44,0.74
Medie 16-19,17.81,0.48,0.99,0.04,0.03,0.26,0.62
19:00 - 19:15,26.72,0.59,1.17,0.13,0.0,0.56,0.76
19:15 - 19:30,28.27,0.76,1.16,0.16,0.0,0.44,1.0
19:30 - 19:45,29.59,1.03,1.16,0.16,0.0,0.2,0.94
19:45 - 20:00,29.67,0.74,0.99,0.09,0.01,0.2,0.8
Medie 19-20,28.56,0.78,1.12,0.13,0.0,0.35,0.88
20:00 - 20:15,30.9,0.74,1.12,0.02,0.0,0.22,0.64
20:15 - 20:30,31.72,0.73,1.51,0.08,0.0,0.37,0.8
20:30 - 20:45,31.87,0.61,1.27,0.0,0.0,0.37,0.67
20:45 - 21:00,32.68,0.75,1.22,0.15,0.0,0.33,0.46
21:00 - 21:15,32.49,0.94,1.3,0.01,0.03,0.42,0.78
21:15 - 21:30,32.88,1.23,1.16,0.02,0.0,0.46,0.86
21:30 - 21:45,32.67,0.95,1.17,0.02,0.0,0.37,1.07
21:45 - 22:00,32.44,0.71,1.11,0.01,0.0,0.35,0.83
22:00 - 22:15,31.6,0.93,0.91,0.0,0.0,0.43,1.09
22:15 - 22:30,29.85,1.01,0.96,0.0,0.0,0.34,0.63
22:30 - 22:45,27.89,0.58,1.21,0.07,0.0,0.28,0.37
22:45 - 23:00,26.68,0.19,0.79,0.04,0.01,0.25,0.51
Medie 20-23,31.14,0.78,1.15,0.03,0.0,0.35,0.73
23:00 - 23:15,23.81,0.41,0.6,0.01,0.0,0.29,0.86
23:15 - 23:30,20.7,0.26,0.64,0.05,0.0,0.19,0.57
23:30 - 23:45,20.17,0.2,0.55,0.07,0.01,0.28,0.36
23:45 - 24:00,17.95,0.21,0.4,0.05,0.01,0.15,0.59
24:00 - 24:15,15.04,0.19,0.29,0.01,0.0,0.13,0.65
24:15 - 24:30,12.97,0.2,0.2,0.0,0.0,0.23,0.72
24:30 - 24:45,11.58,0.26,0.19,0.0,0.0,0.24,0.69
24:45 - 25:00,9.76,0.28,0.09,0.01,0.05,0.3,0.43
Medie 23-25,16.5,0.25,0.37,0.02,0.01,0.23,0.61
25:00 - 25:15,8.66,0.21,0.16,0.01,0.0,0.26,0.34
25:15 - 25:30,7.48,0.13,0.13,0.0,0.0,0.24,0.34
25:30 - 25:45,6.85,0.13,0.21,0.0,0.0,0.11,0.19
25:45 - 26:00,6.4,0.02,0.13,0.0,0.0,0.11,0.17
Medie 25-26,7.35,0.12,0.16,0.0,0.0,0.18,0.26
Whole day,13.37,0.37,0.5,0.04,0.01,0.19,0.62
