Timebands,TTV,Digi 24,Antena 3 CNN,B1TV,EuroNews,Realitatea Plus,Romania TV
10:30 - 10:45,13.0,0.69,0.36,0.03,0.0,0.01,0.29
10:45 - 11:00,13.1,0.59,0.57,0.0,0.02,0.0,0.11
11:00 - 11:15,13.6,0.56,0.7,0.02,0.0,0.12,0.4
11:15 - 11:30,13.52,0.55,0.93,0.0,0.0,0.08,0.76
11:30 - 11:45,13.73,0.45,0.53,0.0,0.0,0.17,0.81
11:45 - 12:00,14.12,0.49,0.62,0.0,0.0,0.34,0.47
Medie 9-12,13.01,0.44,0.5,0.03,0.0,0.2,0.45
12:00 - 12:15,13.51,0.54,0.58,0.0,0.0,0.37,0.69
12:15 - 12:30,12.82,0.67,0.53,0.02,0.0,0.24,0.7
12:30 - 12:45,12.96,0.63,0.53,0.04,0.0,0.15,0.64
12:45 - 13:00,12.43,0.45,0.43,0.01,0.0,0.04,0.59
13:00 - 13:15,12.19,0.28,0.57,0.0,0.0,0.0,0.56
13:15 - 13:30,12.4,0.29,0.48,0.0,0.01,0.12,0.66
13:30 - 13:45,12.85,0.35,0.4,0.0,0.0,0.05,1.06
13:45 - 14:00,13.11,0.42,0.25,0.03,0.0,0.0,0.97
14:00 - 14:15,13.43,0.67,0.27,0.06,0.0,0.07,0.96
14:15 - 14:30,14.02,0.69,0.49,0.03,0.09,0.07,1.08
14:30 - 14:45,15.69,0.57,0.76,0.06,0.08,0.03,0.91
14:45 - 15:00,16.15,0.19,1.04,0.03,0.08,0.01,0.97
Medie 12-15,13.46,0.48,0.53,0.02,0.02,0.1,0.82
15:00 - 15:15,15.73,0.26,0.86,0.01,0.06,0.02,0.96
15:15 - 15:30,15.1,0.25,0.68,0.0,0.0,0.0,1.06
15:30 - 15:45,15.57,0.39,0.33,0.02,0.03,0.06,1.04
15:45 - 16:00,15.78,0.28,0.39,0.14,0.07,0.13,0.59
Medie 15-16,15.54,0.29,0.57,0.04,0.04,0.05,0.91
16:00 - 16:15,16.6,0.48,0.25,0.08,0.0,0.16,0.63
16:15 - 16:30,17.74,0.65,0.36,0.07,0.0,0.11,0.97
16:30 - 16:45,17.86,0.83,0.55,0.0,0.0,0.08,0.92
16:45 - 17:00,18.41,0.88,0.55,0.04,0.0,0.15,0.64
17:00 - 17:15,18.98,0.77,0.57,0.09,0.01,0.17,0.75
17:15 - 17:30,19.73,0.94,0.57,0.0,0.01,0.2,0.6
17:30 - 17:45,20.17,0.64,0.41,0.01,0.03,0.14,0.71
17:45 - 18:00,20.91,0.55,0.52,0.09,0.0,0.16,0.55
18:00 - 18:15,21.5,0.64,0.67,0.0,0.0,0.16,0.7
18:15 - 18:30,22.35,0.64,0.92,0.01,0.01,0.31,0.82
18:30 - 18:45,23.14,0.8,0.67,0.05,0.04,0.14,0.83
18:45 - 19:00,24.31,0.87,0.52,0.03,0.0,0.33,0.89
Medie 16-19,20.14,0.72,0.55,0.04,0.01,0.17,0.75
19:00 - 19:15,28.27,0.54,0.65,0.0,0.0,0.35,0.99
19:15 - 19:30,29.38,0.4,1.19,0.09,0.0,0.25,0.77
19:30 - 19:45,29.43,0.37,1.12,0.07,0.0,0.24,0.86
19:45 - 20:00,29.86,0.36,1.15,0.22,0.01,0.38,0.54
Medie 19-20,29.23,0.42,1.03,0.09,0.0,0.3,0.79
20:00 - 20:15,30.2,0.44,1.11,0.11,0.0,0.39,0.34
20:15 - 20:30,30.61,0.47,1.24,0.22,0.0,0.38,0.41
20:30 - 20:45,30.85,0.64,1.28,0.27,0.02,0.32,0.35
20:45 - 21:00,31.2,0.36,1.15,0.15,0.0,0.18,0.55
21:00 - 21:15,30.86,0.37,1.0,0.14,0.0,0.09,0.67
21:15 - 21:30,31.6,0.41,1.07,0.25,0.0,0.09,0.7
21:30 - 21:45,30.94,0.27,0.91,0.34,0.0,0.08,0.82
21:45 - 22:00,30.32,0.28,0.74,0.27,0.0,0.14,0.7
22:00 - 22:15,29.85,0.61,0.73,0.09,0.0,0.13,0.6
22:15 - 22:30,28.41,0.51,0.6,0.03,0.06,0.01,0.74
22:30 - 22:45,26.76,0.44,0.58,0.01,0.12,0.04,0.94
22:45 - 23:00,23.88,0.52,0.36,0.0,0.04,0.24,0.7
Medie 20-23,29.62,0.44,0.9,0.16,0.02,0.18,0.63
23:00 - 23:15,22.18,0.5,0.67,0.07,0.0,0.28,0.7
23:15 - 23:30,20.98,0.42,0.53,0.13,0.0,0.39,0.89
23:30 - 23:45,19.42,0.39,0.59,0.09,0.0,0.34,1.07
23:45 - 24:00,18.32,0.43,0.41,0.09,0.01,0.08,0.93
24:00 - 24:15,16.82,0.37,0.45,0.09,0.0,0.1,0.55
24:15 - 24:30,14.49,0.36,0.34,0.09,0.0,0.08,0.41
24:30 - 24:45,13.04,0.35,0.16,0.07,0.0,0.09,0.17
24:45 - 25:00,11.81,0.44,0.16,0.02,0.02,0.08,0.21
Medie 23-25,17.13,0.41,0.41,0.08,0.0,0.18,0.62
25:00 - 25:15,10.38,0.44,0.34,0.06,0.1,0.08,0.18
25:15 - 25:30,9.26,0.44,0.31,0.04,0.0,0.19,0.38
25:30 - 25:45,8.28,0.36,0.28,0.0,0.0,0.31,0.2
25:45 - 26:00,7.76,0.33,0.29,0.0,0.0,0.18,0.17
Medie 25-26,8.92,0.39,0.31,0.03,0.03,0.19,0.23
Whole day,14.7,0.42,0.47,0.05,0.01,0.13,0.55
