Timebands,TTV,Digi 24,Antena 3 CNN,B1TV,EuroNews,Realitatea Plus,Romania TV
16:00 - 16:15,18.85,0.35,0.6,0.11,0.0,0.36,0.79
16:15 - 16:30,18.93,0.49,0.91,0.05,0.02,0.27,0.89
16:30 - 16:45,19.34,0.51,0.5,0.07,0.0,0.08,1.13
16:45 - 17:00,19.96,0.35,0.55,0.05,0.03,0.09,0.94
17:00 - 17:15,20.59,0.44,0.57,0.0,0.06,0.02,1.07
17:15 - 17:30,20.92,0.37,0.66,0.03,0.09,0.07,1.02
17:30 - 17:45,20.62,0.26,0.58,0.01,0.06,0.11,0.94
17:45 - 18:00,21.25,0.18,0.46,0.0,0.05,0.13,0.99
18:00 - 18:15,22.46,0.26,0.46,0.02,0.0,0.24,0.94
18:15 - 18:30,24.27,0.36,0.44,0.11,0.0,0.27,1.03
18:30 - 18:45,25.31,0.33,0.63,0.12,0.0,0.28,1.05
18:45 - 19:00,26.9,0.45,0.59,0.18,0.0,0.17,0.73
Medie 16-19,21.62,0.36,0.58,0.06,0.02,0.17,0.96
19:00 - 19:15,30.6,0.35,0.56,0.02,0.0,0.1,0.71
19:15 - 19:30,32.07,0.54,0.63,0.01,0.0,0.11,0.83
19:30 - 19:45,32.31,0.69,0.45,0.02,0.0,0.26,0.51
19:45 - 20:00,32.97,1.06,0.46,0.18,0.0,0.23,0.4
Medie 19-20,31.99,0.66,0.53,0.06,0.0,0.17,0.61
20:00 - 20:15,35.14,0.67,1.07,0.04,0.01,0.35,0.52
20:15 - 20:30,36.41,0.37,1.25,0.07,0.01,0.45,0.37
20:30 - 20:45,36.78,0.34,1.13,0.12,0.0,0.37,0.51
20:45 - 21:00,37.0,0.41,0.77,0.11,0.0,0.34,0.41
21:00 - 21:15,38.25,0.61,0.92,0.19,0.0,0.48,0.55
21:15 - 21:30,37.9,0.38,0.88,0.24,0.0,0.74,0.52
21:30 - 21:45,37.58,0.14,0.99,0.29,0.03,0.45,0.58
21:45 - 22:00,36.17,0.09,0.77,0.22,0.05,0.63,0.38
22:00 - 22:15,34.91,0.32,1.21,0.12,0.0,0.93,0.45
22:15 - 22:30,32.09,0.16,0.98,0.21,0.0,0.71,0.73
22:30 - 22:45,29.79,0.22,0.74,0.14,0.0,0.44,0.9
22:45 - 23:00,27.21,0.32,0.54,0.16,0.0,0.65,0.75
Medie 20-23,34.93,0.34,0.94,0.16,0.01,0.54,0.56
23:00 - 23:15,26.02,0.32,0.58,0.2,0.0,0.8,0.81
23:15 - 23:30,25.17,0.21,0.69,0.2,0.0,0.74,1.07
23:30 - 23:45,22.75,0.2,0.91,0.1,0.0,0.68,1.08
23:45 - 24:00,19.02,0.23,0.54,0.27,0.01,0.27,1.01
24:00 - 24:15,16.95,0.3,0.54,0.11,0.03,0.23,1.17
24:15 - 24:30,14.15,0.19,0.63,0.03,0.02,0.21,0.98
24:30 - 24:45,12.44,0.1,0.51,0.05,0.0,0.24,0.84
24:45 - 25:00,11.31,0.13,0.28,0.01,0.0,0.29,0.6
Medie 23-25,18.48,0.21,0.59,0.12,0.01,0.43,0.94
25:00 - 25:15,10.0,0.1,0.05,0.0,0.0,0.19,0.56
25:15 - 25:30,9.29,0.07,0.24,0.0,0.0,0.16,0.46
25:30 - 25:45,8.41,0.0,0.24,0.0,0.0,0.16,0.46
25:45 - 26:00,7.34,0.03,0.24,0.0,0.0,0.17,0.41
Medie 25-26,8.76,0.05,0.19,0.0,0.0,0.17,0.47
Whole day,16.38,0.3,0.47,0.06,0.02,0.2,0.6
