Timebands,TTV,Digi 24,Antena 3 CNN,B1TV,EuroNews,Realitatea Plus,Romania TV
10:30 - 10:45,9.92,0.58,0.82,0.04,0.05,0.2,0.64
10:45 - 11:00,9.68,0.81,0.89,0.01,0.01,0.23,0.66
11:00 - 11:15,9.31,0.9,0.86,0.13,0.0,0.19,0.42
11:15 - 11:30,9.57,0.61,0.77,0.13,0.0,0.2,0.73
11:30 - 11:45,9.16,0.54,0.78,0.06,0.0,0.3,0.83
11:45 - 12:00,9.64,0.51,0.75,0.0,0.0,0.28,0.39
Medie 9-12,9.63,0.64,0.54,0.04,0.05,0.18,0.6
12:00 - 12:15,9.62,0.48,0.78,0.0,0.0,0.28,0.5
12:15 - 12:30,9.46,0.28,0.92,0.0,0.0,0.33,0.46
12:30 - 12:45,9.6,0.49,0.65,0.0,0.0,0.36,0.56
12:45 - 13:00,9.66,0.33,0.8,0.0,0.0,0.25,0.53
13:00 - 13:15,9.78,0.4,0.29,0.0,0.01,0.25,0.8
13:15 - 13:30,9.88,0.44,0.15,0.0,0.03,0.29,0.83
13:30 - 13:45,9.68,0.39,0.17,0.02,0.0,0.05,0.7
13:45 - 14:00,9.69,0.24,0.23,0.1,0.0,0.0,0.44
14:00 - 14:15,10.21,0.38,0.26,0.1,0.0,0.24,0.8
14:15 - 14:30,10.42,0.28,0.31,0.1,0.0,0.29,1.03
14:30 - 14:45,11.08,0.21,0.36,0.0,0.0,0.42,1.04
14:45 - 15:00,11.12,0.43,0.65,0.03,0.0,0.0,0.58
Medie 12-15,10.02,0.36,0.47,0.03,0.0,0.23,0.69
15:00 - 15:15,10.95,0.46,0.72,0.01,0.0,0.0,0.77
15:15 - 15:30,11.81,0.56,0.78,0.02,0.0,0.03,0.94
15:30 - 15:45,12.57,0.68,0.73,0.09,0.0,0.0,0.78
15:45 - 16:00,13.25,0.77,0.79,0.0,0.05,0.14,0.61
Medie 15-16,12.14,0.62,0.75,0.03,0.01,0.04,0.77
16:00 - 16:15,13.81,0.83,0.54,0.0,0.0,0.05,0.69
16:15 - 16:30,14.49,0.83,0.55,0.0,0.01,0.01,0.66
16:30 - 16:45,14.61,0.94,0.62,0.05,0.01,0.09,0.77
16:45 - 17:00,15.11,0.77,0.54,0.0,0.03,0.0,0.8
17:00 - 17:15,16.32,0.81,0.6,0.0,0.0,0.0,0.68
17:15 - 17:30,16.82,0.77,0.64,0.0,0.05,0.02,0.72
17:30 - 17:45,18.3,0.66,0.93,0.08,0.01,0.02,0.61
17:45 - 18:00,19.7,0.74,0.76,0.06,0.0,0.3,0.33
18:00 - 18:15,20.68,0.74,0.72,0.08,0.0,0.23,0.47
18:15 - 18:30,21.66,0.72,0.91,0.08,0.0,0.23,0.22
18:30 - 18:45,23.19,0.88,1.01,0.12,0.0,0.06,0.53
18:45 - 19:00,25.22,0.52,0.82,0.06,0.0,0.29,0.63
Medie 16-19,18.32,0.77,0.72,0.04,0.01,0.11,0.59
19:00 - 19:15,27.98,0.67,0.8,0.14,0.0,0.26,0.46
19:15 - 19:30,29.04,0.6,0.74,0.08,0.0,0.23,0.77
19:30 - 19:45,30.1,0.79,0.93,0.14,0.0,0.14,0.79
19:45 - 20:00,30.67,0.9,0.78,0.13,0.0,0.1,0.81
Medie 19-20,29.45,0.74,0.81,0.12,0.0,0.18,0.71
20:00 - 20:15,31.59,1.06,0.88,0.17,0.0,0.01,0.67
20:15 - 20:30,32.84,1.08,1.13,0.14,0.0,0.12,0.81
20:30 - 20:45,33.77,0.87,1.08,0.04,0.02,0.09,1.12
20:45 - 21:00,33.56,1.0,0.9,0.08,0.23,0.1,0.97
21:00 - 21:15,33.88,0.97,1.12,0.06,0.3,0.23,0.83
21:15 - 21:30,33.57,0.92,1.07,0.01,0.0,0.27,0.85
21:30 - 21:45,32.94,0.67,1.02,0.01,0.0,0.18,1.09
21:45 - 22:00,32.8,0.7,0.77,0.24,0.04,0.13,0.68
22:00 - 22:15,31.95,0.79,1.0,0.28,0.0,0.16,0.62
22:15 - 22:30,30.95,0.31,0.94,0.07,0.0,0.2,0.84
22:30 - 22:45,29.28,0.21,0.84,0.1,0.0,0.13,0.84
22:45 - 23:00,28.69,0.11,0.54,0.18,0.01,0.12,0.73
Medie 20-23,32.15,0.72,0.94,0.12,0.05,0.15,0.84
23:00 - 23:15,27.81,0.24,0.57,0.07,0.08,0.4,1.0
23:15 - 23:30,25.93,0.27,0.51,0.01,0.09,0.47,1.12
23:30 - 23:45,23.57,0.19,0.68,0.1,0.09,0.27,0.74
23:45 - 24:00,21.35,0.13,0.43,0.2,0.09,0.21,0.6
24:00 - 24:15,18.4,0.12,0.47,0.13,0.09,0.28,0.81
24:15 - 24:30,15.29,0.15,0.51,0.11,0.08,0.23,0.48
24:30 - 24:45,13.34,0.21,0.25,0.12,0.0,0.13,0.47
24:45 - 25:00,12.14,0.12,0.1,0.19,0.0,0.19,0.47
Medie 23-25,19.73,0.18,0.44,0.12,0.07,0.27,0.71
25:00 - 25:15,10.71,0.11,0.1,0.22,0.0,0.19,0.45
25:15 - 25:30,9.57,0.05,0.19,0.11,0.0,0.12,0.54
25:30 - 25:45,9.01,0.0,0.17,0.11,0.0,0.12,0.54
25:45 - 26:00,8.23,0.0,0.14,0.11,0.0,0.0,0.46
Medie 25-26,9.38,0.04,0.15,0.14,0.0,0.11,0.5
Whole day,14.15,0.49,0.47,0.06,0.03,0.15,0.57
