Timebands,TTV,Digi 24,Antena 3 CNN,B1TV,EuroNews,Realitatea Plus,Romania TV
19:00 - 19:15,26.57,0.39,0.55,0.17,0.0,0.07,1.23
19:15 - 19:30,28.71,0.36,0.72,0.16,0.0,0.17,1.12
19:30 - 19:45,29.5,0.58,0.71,0.14,0.0,0.07,0.82
19:45 - 20:00,30.81,0.68,0.62,0.16,0.0,0.21,0.66
Medie 19-20,28.9,0.5,0.65,0.16,0.0,0.13,0.96
20:00 - 20:15,31.49,0.97,0.68,0.07,0.01,0.21,0.58
20:15 - 20:30,33.05,1.12,0.6,0.03,0.05,0.21,0.66
20:30 - 20:45,35.24,0.89,0.56,0.0,0.0,0.07,0.55
20:45 - 21:00,35.95,1.01,0.67,0.06,0.0,0.11,0.67
21:00 - 21:15,37.17,1.18,0.77,0.0,0.0,0.35,0.72
21:15 - 21:30,35.81,1.51,0.79,0.0,0.0,0.63,1.19
21:30 - 21:45,35.5,1.03,1.22,0.03,0.0,0.01,1.36
21:45 - 22:00,34.01,0.81,0.95,0.0,0.0,0.51,0.81
22:00 - 22:15,33.21,0.61,0.85,0.0,0.0,0.44,1.32
22:15 - 22:30,32.42,0.66,0.78,0.01,0.0,0.15,1.25
22:30 - 22:45,30.96,0.51,0.92,0.01,0.02,0.74,1.08
22:45 - 23:00,27.88,0.11,0.87,0.01,0.03,0.45,0.52
Medie 20-23,33.56,0.87,0.81,0.02,0.01,0.32,0.89
23:00 - 23:15,25.73,0.01,0.64,0.07,0.01,0.45,0.93
23:15 - 23:30,24.35,0.1,0.76,0.0,0.14,0.51,0.82
23:30 - 23:45,22.87,0.0,0.96,0.0,0.17,0.38,0.64
23:45 - 24:00,18.93,0.02,0.58,0.0,0.1,0.2,0.45
24:00 - 24:15,14.98,0.07,0.56,0.0,0.0,0.33,0.49
24:15 - 24:30,12.73,0.01,0.52,0.0,0.0,0.35,0.65
24:30 - 24:45,10.7,0.08,0.38,0.01,0.0,0.35,0.59
24:45 - 25:00,9.32,0.06,0.1,0.06,0.06,0.29,0.44
Medie 23-25,17.45,0.05,0.56,0.02,0.06,0.36,0.63
25:00 - 25:15,9.2,0.13,0.15,0.01,0.0,0.27,0.32
25:15 - 25:30,8.77,0.11,0.13,0.0,0.0,0.23,0.42
25:30 - 25:45,7.98,0.15,0.19,0.0,0.0,0.12,0.33
25:45 - 26:00,7.41,0.37,0.13,0.0,0.0,0.08,0.32
Medie 25-26,8.34,0.19,0.15,0.0,0.0,0.17,0.35
Whole day,13.65,0.31,0.33,0.03,0.01,0.12,0.64
